token,frequency
a joint stock,5
company,13
limited liability,5
n n,2
a l,22
e,280
p,77
o,39
r,101
t,110
the predecessor,1
the resumption,1
establishment,10
a stateowned specialized bank,1
commercial bank,3
a statecontrolled commercial bank,1
liability,19
the major integrated financial service,1
an international firstclass,4
commercial banking,12
group,10
efficient,1
convenient,3
demonstrated valuecreation,1
capability,21
comprehensive business,1
portfolio,18
extensive distribution,1
network,13
a diverse portfolio,1
retail banking,5
a broad range,3
treasury,15
asset,49
management,384
business,227
scope,7
investment,109
banking,64
fund,18
financial leasing,4
life,8
insurance,64
the end,208
capital,120
adequacy,22
ratio,65
a net profit,16
a total,18
domestic branch,2
training,6
foundationlevel branch,4
overseas branch,1
overseas representative,2
the list,4
list,9
tier,2
the date,33
this report,6
longshortterm issuer,2
credit,236
stable outlook,3
longshortterm bank,1
deposit,25
default,31
information,66
the context,5
pursuant,9
the accounting,14
the districtlevel,1
administration,1
countylevel,4
such banking,1
an internal division,1
mechanism,42
specialised operation,1
restructuring,3
independence,4
governance,18
operational decision,1
financial accounting,1
incentive,4
constraint,2
a certain extent,1
the financial market,1
the nominal value,2
name,11
representative,2
irabchinacom,2
address,3
office,34
code,20
customer,40
service,67
website,1
wwwabchinacom,1
place,4
disclosure,11
the annual report,7
exchange,35
platform,36
preference,78
stock,10
advisor,3
auditor,2
institution,8
continuous supervision,2
guidance,6
the undersigned sponsor,1
the period,29
accordance,97
net profit,8
net interest,26
margin,10
loan,55
resale,20
the reporting,141
period,169
repurchase,27
equity,69
capital0,1
assets0,2
net0,1
the year,278
income,184
net,23
interest,166
fee,12
commission,45
impairment,35
total profit,2
tax,91
profit,157
cash,58
operating,60
weighted average net assets0 net interest,1
margin0,1
spread0,1
net fee,12
ratio0,5
share,49
share0,1
share0 net cash,1
total equity,2
ordinary share0,1
the capital,21
the beginning,8
the difference,13
the average yield,15
the average cost,8
bearing,4
the financial report,2
the balance,66
accrued interest,14
allowance,71
the allowance,10
other comprehensive income,93
ordinary equity,14
other equity,39
the total number,11
single customer0,1
percentage,93
the percentage,5
the top ten,3
customers0,1
migration,1
mention,2
single customer,2
net capital,5
quarter,1
second quarter,1
third quarter,1
fourth quarter,1
the 0th anniversary,2
reestablishment,1
jointstock,1
reform,23
this momentous point,1
time,14
the principle,8
progress,17
performance,29
new vision,1
development,56
response,9
financial environment,2
revolution,2
the implementation,24
the governance,1
solid work,1
innovation,17
weakness,8
transformation,21
this regard,4
corporate governance,28
the capability,3
value,86
market,87
competitiveness,5
ability,10
operation,44
a favourable trend,5
an increase,103
point,18
nonperforming,2
these key performance,1
quantity,1
quality,26
ranking,1
the strong support,1
society,5
persistent hard work,1
behalf,23
gratitude,1
the past year,2
courage,2
duty,2
the initiative,1
the responsibility,2
the real economy,24
supplyside structural reform,2
arrangement,10
stable performance,1
employment,3
finance,17
foreign trade,3
foreign investment,4
domestic investment,2
new business,5
strong support,2
a number,7
the development,39
effort,5
the rural vitalization,4
the fight,9
poverty,47
the growth,6
financial poverty,15
alleviation,69
national poverty,8
breakthrough growth,1
inclusive finance,15
micro enterprise,4
foundation,4
momentum,6
plan,33
the inflow,3
occurrence,4
the disposal,3
collection,14
transfer,34
nonperforming loan,4
the comparable industry,1
a result,17
costtoincome,3
card,22
a faster pace,1
aggregate,7
solid foundation,1
sustainable development,10
provincial capital,2
resource,5
allocation,17
sophisticated business,1
businesstechnology,1
integration,6
research,18
efficiency,16
the reform,12
technology,30
product,33
an agile,1
model,29
directlyoperated business,2
interconnected operating,1
the synergy,3
empowerment,5
the transformation,9
the retail banking,1
branch,16
the comprehensive transformation,1
marketing,15
acquisition,10
the digital transformation,16
strategy,18
line,13
trend,3
significant progress,1
building,1
online,14
series,12
the online,2
a prudent risk,2
appetite,7
a solid safeguard,1
safety,1
sustained growth,1
risk,466
control,60
strict risk,1
classification,30
provision,14
order,19
a solid foundation,1
transaction,26
exposure,59
abnormal volatility,1
resonance,1
the market,25
system,124
online risk,1
monitoring,18
antimoney,12
laundering,16
compliance,59
the top design,1
framework,7
case,7
prevention,30
staff,16
grid,1
strict compliance,5
coordination,3
counterbalance,2
authorization,7
investigation,5
supervision,28
advice,4
proper focus,1
the finale,2
the building,4
prosperous society,3
a decisive year,1
the sudden outbreak,1
coronavirus,1
disease,1
the positive longterm,1
growth,7
trajectory,1
economy,7
strategic momentum,1
the highquality,5
the economy,5
the courage,1
selfreform,1
digital transformation,18
the fast lane,1
a strict approach,2
limitation,2
the world,1
a century,1
the financial industry,2
the new voyage,1
seize,1
original aspiration,1
a new breakthrough,1
allout,1
environment,12
home,4
the supplyside structural reform,4
the stable performance,1
the business,18
a fast pace,1
the operating,6
reasonable growth,1
base,7
outstanding loan,4
balance,21
personal mobile,3
costtoincome ratio,2
industry,28
macroprudential management,1
countercyclical approach,1
steady growth,5
financing,37
supply,13
the financing,3
local government,6
debttoequity,11
the construction,19
urban infrastructure,1
water,7
conservancy,3
electric power,1
high cost,2
a meaningful service,1
focus,3
innovative online,2
private enterprise,1
the conversion,8
economic growth,7
the credit,38
overcapacity,1
rural vitalization,11
project,14
record,4
the country,2
extreme poverty,13
collaboration,4
consumption,20
education,13
rate,267
the whole bank,2
the new trend,1
digitalization,1
the core,4
force,1
the innovation,4
the integration,5
important digital infrastructure,1
industrial chain,4
government,28
livelihood,3
retail consumption,1
the accelerated development,1
the digital economy,1
thousand digital smart branch,1
smart marketing,1
middle platform,1
retail business,2
mobile banking,6
the research,3
corporate business,1
bill,2
pool,2
the convenience,1
experience,13
classified management,2
account,25
economic development,3
expense,50
assessment,21
regional economic development,2
the system,4
wealth,32
custody,10
private banking,9
the overall performance,1
integrated operation,7
steady increase,1
stable profitability,1
the foundation,9
the aggregation,1
effective risk,7
reporting,14
the application,18
measurement,27
the consolidated management,2
the longterm mechanism,1
the effectiveness,14
comprehensive risk,6
the control,4
largescale group,1
large non,1
the average level,1
the risk,56
resilience,2
a favourable level,1
the dynamic monitoring,1
liquidity,30
the crossmarket,1
transmission,6
the classification,7
the activity,2
chaos,1
the plan,4
global antimoney,2
the use,10
internal control,34
sensitive information,1
core,7
stable operation,1
the decisive year,1
the first centennial goal,1
the new year,1
the management,27
