token,frequency
portfolio,17
information,66
the extent,19
this report,8
contain,3
business,352
the future,21
a variety,5
control,52
the performance,6
forwardlooking,2
rate,160
market,75
competition,2
financial market,1
undue reliance,1
addition,27
no obligation,1
any forwardlooking statement,1
a result,17
new information,1
none,27
the future performance,1
hard work,1
original aspiration,2
the dream,1
chaser,1
sail,1
modern insurance,1
finance,51
determination,5
technological innovation,4
passion,1
the ecosystem,1
artificial intelligence,5
fintech,10
smart poverty,3
alleviation,11
countless,1
use,30
cuttingedge,6
a new day,1
a new beginning,1
the day,2
the 0th anniversary,5
reform,4
the 0th birthday,1
this critical moment,1
an embarks,1
a new journey,2
each family,1
the nation,1
future,9
a worldleading,11
group,31
technology,45
ecosystem,26
pan,3
health,109
care,47
an industry,3
leader,2
auto,39
real estate,27
smart city,19
point,3
survival,2
pursue,4
development,73
innovation,7
poverty,8
internet,20
customer,72
contract,109
profit,277
return,56
embedded value,14
value,145
attributable,28
the parent,59
company,71
share,117
share0,1
comprehensive solvency,5
margin,73
ratio,89
new business,29
solvency,40
net,34
interest,118
loan,25
coverage,9
tier,9
capital,143
adequacy,23
trust,28
net profit,27
the dividend,8
the first quarter,5
presentation,4
i,16
line,26
global corporate governance,1
financial business,6
model,45
multiple,4
an insurance,349
the first jointstock,1
insurance,473
an brought,1
board,2
the first financial institution,1
a pilot,1
financial industry,3
approval,16
the start,2
banking,34
the company,81
a national insurance,1
a breakthrough,1
noninsurance financial business,1
a stake,1
shareholder,28
the individual life,1
marketing,3
system,47
individual life,2
life,87
policy,70
strength,3
ipo,1
year,260
presence,2
the country,3
premium,31
healthtech,17
center,2
platform,43
response,8
village,12
the year,192
openingup,3
0th birthday,2
the global economic landscape,1
economy,5
a new era,1
industry,38
this backdrop,1
a strong sense,1
mission,1
urgency,2
healthy growth,2
revenue,92
investment,278
a faster pace,1
transformation,6
progress,12
cap,1
world,3
wide recognition,2
the first time,2
operating,57
the cash,17
dividend,51
the operating,23
the beginning,58
blockchain,14
cloud,21
cost,54
boost,1
efficiency,14
enhance,3
risk,429
management,470
experience,22
competitiveness,3
the life,35
innovative agent management,1
an aibased interview,1
functionality,1
agent retention,2
premium income,27
a betterthan,1
onsite auto,1
claim,35
significant progress,5
strategic transformation,7
retail banking,19
compensation,10
the contribution,2
the fintech,4
innovative business,3
a number,11
financing,31
overseas expansion,1
a series,4
a postmoney,8
valuation,19
a subsidiary,35
a strategic partnership,1
agreement,10
an good doctor,25
a leading online,1
wealth,29
a refinancing,1
society,6
initiative,4
core,31
fiscal management,2
government,12
administration,11
transportation,5
education,11
agriculture,3
environmental protection,6
community,3
governance,10
pain,2
city,7
effectiveness,9
urban development,1
citizen satisfaction,1
distance,1
learning,3
volunteer,2
the end,84
part,16
the founding,1
fourth decade,1
a crucial period,1
brand,7
logo,1
stable healthy growth,1
the business,25
mix,14
the foundation,3
smart risk,5
ecosystems,1
the era,1
the allround,1
promotion,3
outstanding staff,1
the support,2
a brighter,1
a beneficiary,1
era,1
rural industrial upgrade,1
strengthen,2
rural education,1
entire industry,1
povertyalleviation,1
oat,1
poultry,1
average income,2
telemedicine,1
a famous singer,1
an brand,1
ambassador,1
an outdoor music,1
lesson,1
cash,75
interim dividend,4
a final dividend,1
performance,38
the net profit,8
strong operating,1
growth,42
the yearly dividend,1
tax,171
inclusive,11
retail business,5
accounting,55
pps,83
the annual operating,1
restructuring,5
the second half,4
the combined ratio,2
pps year,22
the onsite auto,1
steady healthy business,1
deviation,3
the balance,15
proportion,7
patent,4
fintech medical imaging,1
support,6
built,1
retail profit,1
retail customers0,1
users0,2
each internet,2
user,4
online,8
the philosophy,3
strategy,23
a strong growth,1
driver,2
product,32
profitability,3
service,49
web,1
apps,5
fintech healthtech,7
the number,21
proﬁt,3
proﬁtability,1
excellent customer,1
retail,1
the sum,8
attrition,1
inforce,8
other insurance,2
migration,1
conversion,5
the proportion,11
retail customer,2
structure,37
insurance0,1
card,12
fund,30
elimination,11
online user experience,1
both user,1
activity,5
stickiness,2
note,25
increase,20
each customer,1
healthy rapid profitability,1
major product,1
longterm customer,1
middleclass,1
higherlevel,1
each high net worth,1
segment,19
annual income,1
middle class,1
significant growth,1
new premium income,1
an annuity,11
the agent,4
channel,20
contribution,12
percentage,22
quality,26
both retail customer,1
corporate value,1
the core,7
smart engine,2
lung,2
nodule,2
detection,5
stomach,2
cancer,2
pathology,2
diabetic retinopathy,2
an strengthens competitiveness,1
cutting,1
the efficiency,3
commercialization,1
the whole industry,3
research,6
an attaches great importance,1
proprietary intellectual property,1
each year,2
an boosted business,1
risk management,9
aibased industryleading,1
facial recognition,3
microexpression,2
recognition,11
voiceprint,1
speech,1
speech synthesis,1
text,1
robot,1
a comprehensive knowledge,1
facial voiceprint,1
medical image,1
voiceprint recognition,2
the natural language,1
processing,5
global machine,1
comprehension,1
contest,2
an international top,1
dialogue,1
challenge,1
an won,1
a world,1
an accuracy,5
abnormal energy,1
consumption,2
aibased prediction,1
photography,1
video,2
mediumsized business,2
smart customer,1
the loan,6
the basis,21
smart microexpression,1
labor,1
an endtoend smart health,1
aibased disease,1
prediction,4
image,1
medical assistance,1
patient education,1
many world,1
security,18
daily life,2
a proprietary blockchain,1
the zeroknowledge,2
proof,1
noncurrency,1
environment,12
state,3
encryption,1
algorithms,1
a throughput,1
excess,2
second,1
latency,1
commercial blockchain,1
the world,1
governmental,1
other business,9
data,1
the trillionyuan core,1
efficient secure,1
building,6
a cloud,1
provider,3
overseas data,1
financial innovation,2
the health,3
a robust patientmedical service,1
providerpayer,1
retail lending,6
a leader,1
extensive asset,1
active investor,1
balance,26
fintech service,2
payment,12
loyalty,4
a transaction,5
volume,5
an aibased consultation,1
an offline,1
healthcare,2
network,11
traditional chinese medicine,2
checkup,2
access,4
efficient convenient,1
offline,4
consultation,2
medical staff,5
the offline,1
the closed loop,2
wholeprocess health,1
healthcare regulation,1
an uses multiple,1
provincialmunicipal health,1
bureaus,1
disease,1
an s disease,1
influenza,1
medical decision,2
smart healthcare,1
team,8
physician,1
a team,1
traditional management,1
