token,frequency
securities,82
dc,2
form,187
k,156
annual,32
report,158
pursuant,291
to,35
section,572
or,12
of,35
exchange,126
act,100
for,133
the,600
year,435
ended,85
december,223
transition,6
period,242
from,8
commission,17
file,20
number,149
registrant,47
state,115
incorporation,17
address,26
telephone,1
corporation,119
irs,3
employer,14
identification,4
no,28
pennsylvania,7
one,129
comcast,263
center,21
philadelphia,4
pa,9
registered,31
b,310
class,241
a,170
par,15
value,232
due,223
notes,153
guaranteed,25
exchangeable,6
subordinated,13
debentures,2
trading,41
symbol,2
cmcs,5
cmcsa,2
ccgbp,1
ccz,1
name,20
each,55
g,55
none,6
indicate,15
check,10
mark,9
wellknown,1
seasoned,1
issuer,31
defined,56
rule,53
yes,5
required,138
whether,105
ha,256
filed,97
preceding,63
month,60
shorter,6
wa,129
subject,284
filing,37
requirement,70
past,10
day,208
submitted,5
electronically,3
every,10
interactive,7
data,47
regulation,95
st,2
chapter,2
submit,5
large,7
accelerated,17
filer,8
nonaccelerated,2
smaller,4
reporting,101
company,391
emerging,5
growth,21
see,27
definition,32
if,123
elected,11
use,88
extended,9
complying,9
new,84
revised,4
financial,304
accounting,99
standard,12
provided,349
attestation,2
management,133
assessment,57
effectiveness,18
internal,58
control,114
usc,1
public,51
firm,30
prepared,14
issued,88
audit,29
shell,1
as,89
june,29
aggregate,113
market,126
common,154
stock,257
held,39
nonaffiliates,1
billion,118
share,298
outstanding,106
latest,1
practicable,18
date,525
iii,72
definitive,3
proxy,5
statement,147
meeting,5
shareholder,397
incorporated,65
by,18
reference,232
table,133
contents,108
business,453
risk,51
factors,2
unresolved,1
staff,2
comments,2
properties,2
legal,51
proceedings,3
mine,1
safety,4
disclosures,4
part,93
i,63
item,76
ii,191
iv,41
signatures,2
selected,19
managements,7
discussion,29
analysis,19
condition,160
results,10
operations,9
quantitative,15
qualitative,14
about,2
supplementary,3
changes,11
disagreements,2
accountants,3
disclosure,37
controls,2
procedures,2
directors,7
executive,36
officers,4
corporate,25
governance,8
compensation,79
security,237
ownership,30
certain,202
beneficial,19
owners,2
related,187
stockholder,15
matters,8
relationships,2
transactions,5
director,63
independence,2
principal,164
accountant,13
summary,79
explanatory,1
note,95
beginning,54
quarterly,57
q,28
quarter,79
voluntarily,2
guarantor,48
debt,153
sec,5
march,17
permitted,99
guidance,30
contained,28
final,21
release,37
guarantors,16
issuers,22
affiliates,21
result,245
includes,41
consolidated,143
subsidiary,123
guarantee,48
included,84
within,117
structure,20
refer,32
llc,95
longer,10
prepare,4
standalone,5
periodic,14
combined,23
separately,16
nbcuniversal,59
media,11
unless,57
indicated,6
otherwise,194
throughout,6
u,84
enterprise,13
sky,49
this,61
modifies,4
supersedes,1
document,29
allows,6
incorporate,7
information,184
mean,350
disclose,8
important,4
referring,1
directly,68
considered,19
in,193
addition,82
future,97
automatically,19
update,4
supersede,2
our,122
trademark,5
include,128
logo,1
also,180
contains,5
service,593
trade,22
owned,115
well,79
others,12
we,316
global,16
medium,39
technology,54
three,47
primary,11
law,150
through,4
predecessor,1
developed,4
managed,2
operated,9
cable,176
system,56
since,24
transaction,174
acquired,58
present,39
operation,132
reportable,17
segment,104
referred,15
four,8
collectively,22
consists,18
leading,9
provider,120
highspeed,68
internet,123
video,152
voice,56
wireless,80
automation,7
residential,54
customer,270
xfinity,4
brand,8
provide,139
sell,25
advertising,147
primarily,167
national,31
network,220
variety,19
entertainment,79
news,23
sport,83
content,258
regional,21
international,23
television,166
studio,29
production,80
various,57
digital,42
property,128
broadcast,130
local,112
station,69
produce,14
acquires,5
distributes,6
filmed,6
worldwide,8
film,111
produced,14
theme,72
parks,9
park,66
developing,11
along,7
consortium,3
stateowned,3
additional,143
europes,2
directtoconsumer,20
providing,25
phone,39
operating,185
interest,366
consist,21
owns,20
arena,6
initiative,39
streaming,69
feature,21
made,259
available,94
april,13
launched,5
across,20
july,23
impacted,38
novel,1
coronavirus,1
disease,3
pandemic,4
impact,90
websites,1
office,22
located,15
reports,5
current,78
amendment,69
furnished,4
amended,76
free,11
charge,64
website,9
wwwsecgov,1
wwwcomcastcorporationcom,1
soon,10
reasonably,46
posted,2
description,18
businesses,2
communications,24
offer,123
individually,12
bundled,13
discounted,22
rate,189
distribution,348
generated,32
subscribe,13
sale,142
offering,55
aim,1
meet,15
need,10
base,14
ranging,4
packaged,2
limited,64
channel,61
fiveproduct,1
bundle,7
consisting,12
subscription,15
vary,12
according,5
receive,79
type,23
equipment,53
typically,24
billed,4
advance,17
monthly,25
basis,138
portion,111
minimumterm,3
contract,66
length,4
substantially,39
initially,10
range,27
may,530
discontinue,5
accordance,146
term,227
million,165
total,51
relationship,50
including,375
passed,8
home,25
homes,1
connect,4
without,129
extending,2
transmission,19
line,16
estimated,52
based,156
best,10
penetration,1
areas,1
serve,11
map,1
highlight,1
footprint,7
designated,43
area,20
location,13
bolded,1
representing,8
top,3
downstream,4
speed,17
gigabit,1
per,78
second,44
fiberbased,9
gbps,3
these,33
access,58
online,29
portal,7
mobile,18
apps,10
user,1
ability,58
manage,13
wi,1
fi,1
advanced,12
email,3
book,14
calendar,105
deploys,1
gateway,6
combine,2
modem,2
router,4
deliver,25
reliable,2
enhanced,2
coverage,6
inandoutofhome,1
customers,6
personalize,1
connected,4
branded,2
wholehome,2
application,17
selfinstall,1
set,115
environment,12
view,7
change,196
password,1
identify,8
device,15
inhome,4
parental,1
schedule,85
choose,7
extend,14
expanding,1
secure,24
outdoor,2
hotspot,2
nationwide,2
prefer,1
rather,7
linear,9
flex,2
provides,28
programming,199
integrated,7
search,5
functionality,3
activated,3
remote,6
personalized,3
recommendation,3
internetbased,5
payperview,6
demand,37
integration,6
thirdparty,35
dtc,25
prime,7
hbo,2
max,2
hulu,8
disney,3
earn,3
revenue,264
additionally,12
music,7
offered,21
subscribed,5
broad,10
x,39
platform,63
protocol,2
ip,3
cloudenabled,1
hundred,3
depending,5
level,42
basic,2
full,46
generally,116
government,50
on,31
onscreen,1
program,40
guide,3
thousand,5
choice,7
library,12
other,118
movie,28
specialevents,1
sporting,23
event,222
concert,3
rented,1
case,161
purchased,10
digitally,1
high,5
hd,4
highresolution,1
picture,1
quality,6
improved,2
audio,1
widescreen,1
format,4
settop,9
box,9
selection,10
option,142
recorder,1
record,41
store,6
play,5
convenience,4
app,3
pause,2
rewind,1
live,9
premium,43
commercial,21
interruption,1
original,41
prerecorded,1
package,15
extensive,4
amount,546
foreignlanguage,1
specialty,1
tier,48
tailor,2
particular,20
preference,9
demographic,3
geographic,4
applicable,195
federal,79
regulatory,68
voiceactivated,4
allow,10
browse,1
listing,5
using,33
interconnected,1
voip,1
either,54
unlimited,4
usagebased,1
domestic,9
longdistance,2
calling,4
plan,105
voicemail,4
readable,1
nuisance,1
call,20
blocking,4
tool,9
caller,1
id,1
waiting,1
account,106
handset,8
tablet,6
smart,3
watch,8
virtual,8
operator,22
right,331
verizons,2
existing,53
currently,17
group,33
small,7
similar,129
pay,99
shared,3
gigabyte,2
used,68
bring,3
purchase,83
upfront,1
finance,11
interestfree,1
individual,63
multiple,24
product,54
cloudbased,2
cybersecurity,1
backup,3
connectivity,9
solution,9
monitoring,7
sharing,7
web,2
conferencing,1
among,43
higher,22
upstream,1
mediumsized,5
larger,5
hotel,5
venue,7
cellular,3
backhaul,3
help,5
bandwidth,1
expanded,2
softwaredefined,1
networking,2
support,15
continuity,1
fortune,1
outside,30
agreement,386
allocation,35
scheduled,47
time,330
sold,42
advertiser,23
unit,72
force,13
work,13
representation,5
extension,22
allocated,41
represents,11
effort,37
multichannel,27
generate,18
datadriven,3
marketplace,6
industry,16
effectively,20
engage,16
target,5
audience,29
function,3
lighting,1
room,4
temperature,1
license,80
us,10
hybrid,2
fiberoptic,5
coaxial,4
believe,24
sufficiently,1
flexible,2
scalable,7
twoway,2
essential,2
continues,25
focus,6
design,7
develop,11
deploy,4
nextgeneration,2
delivery,60
cloud,4
server,2
capability,4
leverage,3
continue,102
expand,2
capacity,21
infrastructure,14
implementation,2
fdx,1
enable,7
multigigabit,1
software,20
feed,1
supplier,14
under,7
fixedfee,1
subscriber,26
substantial,26
attempt,12
longterm,36
fee,107
associated,86
able,13
seek,14
text,2
messaging,1
licensed,37
multiyear,10
paid,94
consumption,3
significant,108
premise,14
two,51
vendor,15
billing,4
services,8
sales,4
marketing,32
team,2
callanswering,1
telemarketing,4
technical,10
performs,2
task,2
installation,7
plant,6
maintenance,11
upgrade,2
retail,10
doortodoor,1
selling,7
outlet,2
via,11
direct,40
mail,14
segments,4
world,9
develops,1
operates,6
diversified,1
portfolio,10
it,11
brandaligned,2
reach,7
household,11
usa,1
msnbc,2
cnbc,3
nbc,9
sports,6
kids,1
olympic,7
approximate,3
households,1
general,51
pop,1
culture,2
imaginationbased,1
art,1
political,18
