token,frequency
message,2
story,3
outlook,21
section,19
statement,28
risk,175
gas,363
information,140
capital,137
society,54
change,108
energy,141
transition,153
compliance,65
framework,28
evaluation,22
engagement,66
environment,46
sustainability,14
committee,15
oil,352
image,1
the key symbol,1
icon,1
logo,1
emblem,1
an asset,13
enormous value,1
a key enabler,1
successful business,1
business,217
staff,31
the core,3
branding,1
production,211
dollar,10
measurement acre,1
bd,33
boed,22
day,21
natural gas,117
a factor,10
barrel,17
a unit,1
annum,7
a daily basis,1
a calendar,2
year,43
petroleum,3
carbon,30
capture,8
storage,18
dioxide,6
share,248
free cash,17
flow,113
final investment,1
decision,16
a current cost,17
basis,67
accounting,50
health,20
safety,84
security,25
global oil,5
industry,57
association,5
mining,3
lease,41
licence,18
contract,48
total,9
recordable case,5
frequency,8
total shareholder,4
return,9
strategy,106
the continuity,4
resilience,9
growth,70
an essential role,2
the move,3
lowercarbon world,2
social commitment,2
the goal,3
accordance,76
the year,131
the parent,9
the absolute,3
reporting,36
cash,211
expenditure,54
a reconciliation,2
certain information,1
the control,9
the company,24
interest,320
exchange,23
the required precision,1
a meaningful reconciliation,1
unreasonable effort,1
respect,121
financial measure,1
a manner,6
the accounting,14
addition,67
the term,11
no useful purpose,1
the particular entity,1
control,40
significant influence,2
neither control,2
joint control,3
convenience,3
the direct andor,1
indirect ownership,1
an entity,3
unincorporated joint,1
arrangement,10
exclusion,1
all third party,1
analysis,16
scenario,8
the assumption,4
goal,8
the rise,6
this century,5
preindustrial,7
an openended way,1
possible manner,1
a part,2
an ongoing process,1
the future,28
management,181
an investment,5
regard,9
portfolio,61
development,82
a wide range,13
a spectrum,1
aboveaverage intensity,1
intensity,26
the development,22
investment,93
horizon,7
ambition,30
net,29
step,9
societys progress,2
indirect carbon,1
the energy,113
use,37
the production,9
that production,1
the use,29
further discussion,1
no assurance,3
future dividend,1
previous dividend,1
entirety,1
this section,8
undue reliance,1
the date,32
any obligation,1
any forwardlooking statement,1
a result,54
new information,8
other information,4
light,4
report,40
reference,27
any information,1
wwwshellcom,1
charge,46
wwwshellcom annualreport,1
mail,1
deduction,2
any noncontrolling interest,2
a subsidiarys production,1
processing,12
the share,30
the subsidiary,2
the case,7
entitlement,7
kind,4
herein,1
currency,19
the financial condition,1
historical fact,1
performance,199
the potential exposure,1
market,76
aim ambition,1
anticipate,1
plan,74
schedule seek,1
a number,37
the forwardlooking,1
limitation,2
a price,2
crude oil,35
b,30
demand,69
c currency,1
drilling,21
f loss,1
competition,9
g,2
the identification,8
suitable potential acquisition,1
successful negotiation,1
completion,11
the risk,45
climate,56
financial market,2
expropriation,2
renegotiation,2
the approval,5
the reimbursement,1
trading,79
the world,33
urgent action,2
the climate,4
the law,6
life,12
a vital point,1
anyone,4
a world,2
the past,4
way,20
a positive contribution,5
strong societal licence,2
this right,1
the transition,10
a lowercarbon future,4
core,13
integrity,16
belief,2
trust,16
the need,9
transparency,17
the first time,4
the corporate income,2
tax,168
a taxable presence,2
alignment,20
the urgency,1
power,48
transport,29
wind,16
solar building,1
lowercarbon,6
land,10
global demand,4
population,6
quality,13
living,4
no electricity,1
supply,63
a toilet,1
a proper sewer,1
system,40
onetenth,1
no easy access,1
drinking,2
water,32
remarkable progress,1
the average newborn baby,1
a life,1
expectancy,2
average life,1
example,74
reinforcing,1
care,3
machinery,2
progress,34
conventional oil,1
revenue,31
the financial muscle,1
financial muscle,1
considerable ingenuity,1
instance,3
difficult natural gas,1
a joint venture,8
the full potential,1
no costeffective way,1
a field,1
post,2
an underwater pipeline,1
a day,2
pipeline,21
platform,7
plant,72
investing,2
solar power,3
generator,1
the first ship,1
liquefied hydrogen,3
secure,1
future,20
generate economic activity,1
field,59
the reliability,2
the countrys electricity,1
programme,53
free health,1
the oil,18
offer,3
today,5
a vital role,1
a lowercarbon,9
world,3
the electricity,2
electricity,24
byproduct,1
hydrogen,15
a significant fuel,1
a ship,1
minus0,1
the tank,1
the liquefied hydrogen,1
novel,1
the ship,1
rocket,1
fuel,26
a commercialscale hydrogen,1
chain,15
the critical importance,1
technology,41
each death,1
unimaginable grief,1
family,2
work,32
person,5
a tragedy,1
a new approach,1
accidentprevention,1
new approach,1
every safety,1
procedure,1
the moment,2
a place,1
an incident everyone,1
a constructive approach,1
global challenge,1
the spotlight thrown,1
an opportunity,9
a wider,1
audience,1
an important part,5
the solution,1
common humanity,1
the overwhelming majority,1
act,3
justified determination,1
planet,1
the global average,1
temperature,3
rise,8
part,71
a business,7
group,36
position,38
a tough year,1
the face,1
low oil,5
global growth,1
reduced chemical,1
refining,42
the end,50
buyback,21
financial performance,7
financial discipline,1
end,11
the range,11
the resilience,7
billionworth,1
the ancient forest,1
a worldclass,11
case,34
a strong societal licence,5
the form,14
a huge potential growth,1
opportunity,5
the brand,1
the global presence,1
marketing,19
expertise,6
a worldwide supplier,1
generation,20
renewable power,3
industrial electricity,3
the intensity,1
the greenhouse,2
an interim step,2
this ambition,2
a worldwide,1
the atmosphere,4
driving,1
purchase,14
behalf,21
equivalent,18
peak,2
the first shipment,2
liquefied natural gas,11
facility,25
good stead,1
deepwater,19
asset,41
conjunction,3
the period,90
comprehensive income,8
incomeloss,2
total debt,5
noncontrolling interest,28
debt,80
ordinary share,7
weighted average number,5
average number,2
a global group,1
the exploration,5
the manufacturing,1
an innovative approach,1
a sustainable energy,1
lowcarbon,5
standard,16
global population,3
the same time,5
mean,3
a transition,4
multisource,3
customer,13
choice,4
investor,5
community,11
context,5
page,166
detailed discussion,5
help,2
everyone,6
line,61
comply,4
a diverse,3
inclusive culture,2
company,53
desire,3
convenient,2
competitive energy,2
organic free cash,7
a strong financial framework,2
resilient portfolio,2
strong licence,3
theme,6
social responsibility,4
approach,50
need,3
shareholder,34
value,68
new crude,1
a portfolio,2
chemical,22
gasoline,7
diesel,6
aviation,7
marine,6
the integration,3
global portfolio,3
availability,18
project,50
delivery,46
schedule,12
budget,10
research,10
operating,66
boe,80
sale,59
fresh water,10
withdrawn,1
megajoule,9
greenhouse,9
average capital,6
distribution,42
model,19
operation,19
the helpline,1
working,3
process,50
total spend,1
senior leadership,7
employee,57
score,4
onshore,8
offshore,8
extraction,7
conventional deepwater,1
shale oil,2
liqueﬁed natural gas,1
domestic electricity,1
heating,3
electrical power,1
electric vehicle,2
mobility,5
infrastructure,11
new technology,5
the delivery,16
focus,25
organisation,19
innovation,5
this organisation,1
the conversion,3
exploration,72
the operation,12
upstream,9
midstream,3
carbonemission,6
a fuel,3
heavyduty,3
sufficient commercial value,1
crude,48
a range,37
gasoline diesel,2
biofuel,4
sulphur,5
industrial use,2
the extraction,6
conversion,6
synthetic crude,17
capability,9
functional leadership,1
contracting,2
procurement,2
hydrocarbon,11
systematic management,1
lifecycle,3
place,103
each opportunity,1
assurance,28
the project,11
cycle,11
the costeffective delivery,1
construction,10
engineering,10
productivity,2
effective planning,1
simplification,1
dedicated competence,1
training,8
governance,22
support,24
the operating,18
segment,30
treasury,11
selfinsurance,2
effect,45
the change,17
the way,13
the group,28
consist,1
geographical area,4
a competitive way,2
the right,17
access,71
a material adverse effect,41
see,14
potential relevance,1
deployment,3
maturation,3
main technology,1
strong patent,1
the technology,5
patent,1
purpose,15
sector,10
the chance,1
a way,6
liquid,1
mix,5
time,56
the pace,8
the path,1
forward,3
the field,5
ishale,2
no sun,1
this backdrop,1
the execution,3
streamlined organisation,1
ability,41
the external environment,6
competitive position,1
competitive advantage,2
a risk,9
response,35
appetite,5
executive,7
remuneration,106
the successful delivery,5
the majority,11
abovetarget,1
discipline,11
a measure,15
strategic ambition,7
drive delivery,1
the evolution,2
longterm outlook,1
strong cash,2
a leading position,1
the industry,11
an integrated power,2
player,2
a significant new business,1
drive pace,1
strong growth,1
funnel,2
highmargin production,1
highmargin,1
competitive delivery,1
longevity,1
potential,5
deep resource,1
base,70
leadership,24
optimisation,5
successful mobility,1
retailer,2
backbone,1
strong demand,1
operatorship,6
integration,4
proximity,1
intimacy,1
maximise,1
sustainable organic free cash,1
an emphasis,1
workforce,29
intention,8
further debt,1
reduction,32
range,10
divestment programme,1
period,60
global average temperature,2
the temperature,3
a longterm ambition,2
pace,4
long term,3
an unconditional threeyear,1
target,45
the target,12
baseline,2
this target,4
setting,1
a threeyear,2
fiveyear period,1
the start,11
outbreak,6
coronavirus,7
date,61
a material impact,3
macroeconomic uncertainty,2
uncertainty,14
further volatility,1
commodity,54
the scale,4
duration,3
financial condition,42
potential future,1
certain material,3
view,19
road,9
native woodland,1
require,1
duty,15
the success,6
the interest,7
an impact,4
the longterm success,3
the direction,5
the companys,3
the effect,22
the principal,6
the financial year,8
all stakeholder,2
the complexity,6
recognise,1
retaining,1
a responsible employer,1
pay,47
workplace,3
the wider,15
relevant,5
strategic importance,3
the level,15
the size,10
the business,53
workforce engagement,2
a clear framework,1
remit,1
consideration,31
approval,18
the delegation,1
statutory information,4
heshe,2
good faith,2
success,7
the benefit,5
the strategy,5
further focus,1
worldclass,5
that context,2
the objective,5
longterm value,1
the external impact,1
national oil,1
jointventure,13
the promotion,2
application,8
the ability,12
an important factor,1
the decision,6
this alongside,1
the context,14
a variety,14
these range,1
function,28
divestment,13
this aspect,1
relevant information,1
country,58
entry,2
level,32
site,9
external stakeholder,6
relevant governance,1
conduct,6
course,4
action,11
the impact,50
certain stakeholder,3
an important role,4
monitoring,11
desired culture,1
honesty integrity,3
the environment,21
no harm,3
engagement motivation,3
affiliation,3
commitment,16
high response,3
rate,116
this engagement,7
survey,1
culture,20
the important role,1
public collaboration,2
this commitment,1
the heart,1
a time,1
climate change,8
long track,1
record,11
trade,28
knowledge,19
experience,51
insight,9
the positive impact,1
dialogue,2
guidance,12
discussion,10
further promote,1
stakeholder,15
the review,5
public concern,2
reputation,25
the consequent outcome,1
the table,20
relation,39
the different key stakeholder,1
the course,16
concise,1
each group,2
a strategic nature,1
key stakeholder,2
allocation,6
dividend,36
policy,69
the outcome,17
account,67
new business,3
an indepth,1
review,22
competitive outlook,1
an advance,1
preparation,12
final approval,2
a full review,2
the operational plan,1
continuous engagement,1
equity,48
the plan,9
a reflection,2
the importance,17
government,18
the assessment,4
particular focus,1
potential differing,1
the value,16
organisational structure,1
the approach,6
worker,3
welfare,1
organisational scorecard,1
all employee,1
length,2
the right culture,1
align,3
implementation,9
potential investment,1
oversight,10
this area,13
the threshold,2
a clearer,3
perspective,6
local energy,1
regulation,6
awareness,4
the possible impact,1
the normal threshold,1
the discussion,1
the result,5
understanding,29
the alignment,7
particular attention,2
the purchase,15
entity,6
a role,3
brand,12
new ownership,1
the attempted purchase,1
a clear example,1
feedback,13
the bid,2
sentiment government,1
local municipality,1
opinion,22
transfer,10
ownership,12
the event,18
bid,8
local regulatory knowledge,1
local community,2
the equity,4
analyst,2
financial framework,2
cashflow,2
the draft,1
further information,8
the early review,1
an unwelcome message,1
the market,16
the third quarter,2
the fourth quarter,5
the overall outcome,1
this decision,1
an operating,5
different stakeholder,1
the demand,2
a reputation,1
longterm financial strength,1
price,110
clean power,2
anticipated market,1
direction,7
a large part,1
annual strategy,1
event,16
further time,1
mind,2
a need,4
this business,1
the capital,13
the early part,1
summary information,1
each discussion,1
further research,1
cost,61
consortium,4
an example,1
the sale,24
refinery,16
the divestment,4
smarter,1
further integration,1
hubs,7
the potential impact,11
retention,5
the new buyer,1
certain employee,2
a period,18
quarter,4
the continuation,1
the ongoing payment,1
each decision,2
connection,17
the combination,1
the time,10
an update,8
rating,8
agency,5
the other investor,1
the stakeholder,3
engagement section,1
this report,14
a further opportunity,1
the flexibility,2
reflective,2
expected business,1
local government,1
confidence,5
agreement,19
exit,1
the macroeconomic environment,4
stakeholder opinion,1
prior intention,1
the later part,1
the paper,1
payment,26
potential market,1
reaction,1
macroeconomic environment,1
announcement,5
below,4
combination,5
background,5
each risk,3
cross,1
responsibility,21
evaluating,2
description,10
this risk,10
a diversified portfolio,2
volatility,7
product,15
consider,2
different pricing,1
a strong balance,4
sheet,36
weak market,2
the future prohibition,2
new diesel,2
the prohibition,3
influence,3
political instability,2
major oil,1
a low oil,2
the debooking,1
proved oil,16
this type,1
longterm capital,1
social stability,1
a high oil,1
some productionsharing,1
profitability,1
downstream,3
capacity,51
an oversupply,1
a periodic basis,2
commoditytype,1
operational performance,6
stateowned oil,2
a competitive disadvantage,1
a competitive return,1
the accuracy,3
a rigorous assessment,2
short medium,3
longterm market,2
a general principle,1
subsurface,1
technical expertise,1
basin,6
the pursuit,1
the timeline,1
credit,47
increased pressure,1
a purchaser,1
envisaged timeframe,1
uncertain geology,1
frontier,1
the existence,5
necessary technology,1
the availability,6
transportation,11
the expiration,1
potential cost,2
certain developing,1
emergingmarket,1
the coast,2
recovery,25
undeveloped oil,1
future production,12
central group,2
the primary assurance,2
multidisciplinary committee,1
further assurance,1
the mitigation,4
the guidance,2
disclosure,9
societys drive,3
factor,7
the nature,11
further explanation,1
the estimation,15
available information,3
the application,16
available geological technical contractual,1
economic information,2
the price,12
host,7
improved recovery,23
correction,1
additional legal andor,1
a decrease,8
potential litigation,1
additional compliance,1
increased attention,1
this attention,1
regulatory burden,1
emission,5
suppression,1
the long term,5
potential impairment,1
sealevel,1
fossil fuel,4
merit,2
press,1
exposure,19
certain fossil fuel,1
financing,21
portion,4
reduced demand,3
societys energy,2
social instability,1
criminality,2
civil unrest terrorism,1
piracy,1
cyberdisruption,1
war,4
terrorism,2
maritime piracy,1
cyberespionage,1
civil unrest,1
climate activism,1
possible information,2
detect,1
respond,1
the strengthening,2
the security,6
appropriate journey,2
crisis,3
continuity,2
travel,10
advice,7
