token,frequency
l,4
e,20
n c,2
o,8
r,12
p,5
a n n,2
a l,4
purpose,17
everyday life,5
strategy,73
total shareholder,5
a strong investment,3
grade,17
rating,19
a responsible operator,4
regardless,6
location,14
role,14
the heart,4
culture,29
the way,3
business,229
safety,55
work,30
the courage,1
hard,1
respect,91
responsibility,17
environmental performance,6
information,66
encouraging dialogue,1
feedback,5
unnecessary complexity,1
look,2
value,184
net lossincome,3
equity,110
share,173
time,55
injury,9
frequency,13
rate,124
scope,19
debtnet,1
debt,28
net debt,49
capital,137
investment,61
alternative performance,14
refer,16
section,69
page,86
definition,10
explanation,1
use,32
reconciliation,18
engagement,43
a sustainable future,6
review,34
introduction,3
a glance,2
case,16
market,131
change,115
performance,123
statement,56
stakeholder,17
outlook,14
governance,25
report,89
remuneration,55
plc,26
income,225
comprehensive income,12
financial position,42
cash,240
additional information,3
quarter,13
cover,4
glencorecom,3
this year,13
a revised corporate governance,1
code,9
force,3
the revised code,1
a focus,1
a companys,4
a considerable debate,1
shareholder,23
view,4
sector,13
no such discussion,1
order,19
a resource,1
company,12
a broad licence,1
the resource,4
corporation,1
the guest,1
the ongoing support,1
source,6
a manner,8
integrity,6
openness,1
simplicity,3
entrepreneurialism,1
trading,11
an accumulation,1
a rich mix,1
diversified natural resource,1
the correct tone,1
the benefit,9
comparison,9
total number,1
the year,173
seventeen,1
this report,18
a lasting basis,1
frustrating,1
a majority,2
a result,63
human carelessness,1
job,4
this business,1
this lack,1
discipline,4
thoughtfulness,1
a church,1
request,2
detailed information,2
mining,46
this disclosure,2
process,43
the industry,6
monitoring,23
transparency,12
a priority,2
experience,28
the international mining,2
industry,30
a great benefit,1
the position,4
central team,2
team,45
the drive,1
strengthened operational risk,1
rigour,1
an improved overall performance,1
a unique company,1
space,2
commodity,85
geographic mix,1
the long term,6
benefit,30
reportfinancial statementsgovernanceadditional information,113
pricing,13
an excellent oil,1
marketing,89
backdrop,6
trade,54
barrier,1
associated uncertainty,1
sentiment,5
activity,15
global economic growth,2
price,132
year,85
average copper,1
zinc,22
cobalt,46
nickel,17
gold,12
fundamental market,1
supplydemand,1
particular copper,1
end,22
the market,27
coal,105
continued growth,1
asian thermal demand,1
a lowcarbon economy,19
a major drive,1
carbon,20
energy,48
supply,52
substantial growth,1
mobility,8
electrification,1
the development,21
batterybacked energy,1
storage,25
this point,1
a seismic shift,1
power,25
the world,9
that shift,1
part,68
the mining,7
the forefront,1
technology,9
innovation,2
further productivity,1
this way,4
a reduction,11
own environmental footprint,1
a key role,3
responsible approach,1
a diversified portfolio,1
the shift,1
a low carbon,8
world,3
highquality,4
the overall energy,3
mix,8
growth,36
urbanisation,3
living,2
global energy,3
the need,10
stable baseload,1
generation,25
demand,81
modelling,1
thermal coal,17
primary energy,1
scorecard,1
yearonyear commodity,1
reduction,32
net income,17
a net loss,2
attributable,20
impairment,51
colombian coal,8
oil,42
copper,73
a steady yearonyear,1
result,5
a strong performance,1
relation,41
inventory,20
material,73
guidance,26
range,9
us dollar,1
key producer,1
some price,1
cost,97
african copper,6
a poor production,1
rampup,8
asset,39
conjunction,8
a change,8
accounting,43
categorisation,1
the end,33
development,60
these copper,1
detailed action,1
improvement,4
the aim,3
consistent costefficient,1
production,255
design,4
capacity,18
