token,frequency
statessecurities,1
and,28
dc,1
form,33
kþþ,1
annual,34
report,52
pursuant,28
to,4
section,26
or,2
of,15
exchange,19
actof,2
for,17
september,352
oroo,1
transition,14
period,87
corporationexact,1
name,13
registrant,44
specified,6
chartercommissionfile,1
number,43
state,103
irs,2
employeridentification,1
amerisourcebergen,24
corporation,52
delaware,1
morris,1
drivechesterbrook,1
pa,1
securities,14
registered,12
b,46
par,4
value,134
per,35
share,139
exchangesecurities,1
g,3
check,8
mark,11
wellknown,1
seasoned,1
issuer,1
defined,23
rule,15
act,40
yes,5
þ,4
no,13
oindicate,5
required,35
file,11
þindicate,1
whether,38
ha,88
filed,69
preceding,3
month,14
shorter,2
wa,133
subject,53
filing,6
requirement,34
past,7
day,13
submitted,6
electronically,4
every,3
interactive,1
data,32
posted,3
stsection,1
chapter,2
submit,1
disclosure,26
delinquent,1
filer,9
contained,9
herein,8
becontained,1
best,8
knowledge,6
definitive,1
proxy,5
information,75
statement,69
incorporated,74
reference,73
k,50
amendment,35
large,4
accelerated,10
nonaccelerated,2
smaller,2
reporting,91
company,144
emerging,4
growthcompany,1
see,38
definition,1
growth,38
oif,1
indicate,2
elected,8
use,22
extended,8
complying,5
new,38
revised,1
financialaccounting,1
standard,19
provided,19
shell,1
þthe,1
aggregate,14
market,75
voting,4
stock,169
held,15
nonaffiliates,1
based,88
upon,91
closing,3
price,68
stockexchange,1
march,23
the,319
common,89
outstanding,35
october,39
documents,1
following,35
document,16
indicated,18
contentstable,1
contentsitem,5
pagepart,1
i,10
business,142
a,25
risk,37
staff,5
comments,1
properties,1
legal,17
proceedings,1
mine,2
safety,7
disclosures,3
executive,33
officers,5
ii,12
selected,4
financial,207
managements,6
discussion,21
analysis,9
condition,47
results,5
operations,13
quantitative,4
qualitative,8
about,2
supplementary,2
changes,5
disagreements,1
accountants,2
accounting,46
controls,2
procedures,1
other,80
iii,6
directors,4
corporate,12
governance,3
compensation,32
security,36
ownership,12
certain,73
beneficial,4
owners,1
management,51
related,99
stockholder,10
matters,3
relationships,2
transactions,2
director,48
independence,1
principal,26
iv,3
exhibits,2
contentspart,1
iitem,1
used,32
term,80
u,60
refer,2
corporationamerisourcebergen,1
one,27
largest,20
global,27
pharmaceutical,140
sourcing,6
distribution,91
service,110
helping,4
healthcare,70
provider,55
andpharmaceutical,4
biotech,4
manufacturer,64
improve,17
patient,17
access,12
product,110
enhance,10
care,26
we,96
deliver,6
innovative,3
program,73
servicesdesigned,1
increase,71
effectiveness,15
efficiency,14
supply,34
chain,17
human,5
animal,20
health,40
more,1
specifically,7
distribute,6
acomprehensive,1
offering,15
brandname,12
specialty,46
generic,44
overthecounter,5
home,4
suppliesand,1
equipment,20
outsourced,7
compounded,10
sterile,8
preparation,17
wide,5
variety,13
located,16
andselect,1
including,140
acute,8
hospital,20
system,41
independent,28
retail,18
pharmacy,44
mail,7
order,23
medical,14
clinicslongterm,1
alternate,7
site,6
physician,13
practice,25
dialysis,5
clinic,9
veterinarian,4
customer,144
additionally,11
furnishhealthcare,1
assortment,1
analytics,5
outcome,14
research,10
reimbursementand,1
consulting,13
niche,1
premium,9
logistics,9
inventory,31
automation,2
andpackaging,1
sale,48
recently,3
estimated,48
thirdparty,14
pharmaceuticaland,3
industry,25
expected,29
grow,5
compound,4
rate,109
approximately,38
isdependent,1
part,32
addition,33
general,20
economic,25
factor,27
impact,62
industrytrends,1
includeaging,1
population,5
individual,5
age,5
exceed,9
million,467
rapidlygrowing,1
segment,57
this,15
group,24
suffers,1
chronic,1
illness,1
disability,1
rest,1
account,58
asubstantial,1
portion,22
total,34
expenditure,16
statesintroduction,1
pharmaceuticals,1
traditional,1
development,8
well,30
advent,1
production,32
deliverymethods,1
biotechnology,8
gene,1
therapy,8
continue,34
generate,2
delivery,14
method,23
effective,47
treatingdiseases,1
believe,24
ongoing,24
leading,14
contribute,4
continued,9
ofthe,8
in,102
particular,6
drug,65
provideopportunities,1
businessincreased,1
patent,5
widely,3
expire,10
duringthe,2
next,8
several,7
year,328
increased,58
emphasis,2
managed,2
payors,4
utilization,4
consider,6
usage,1
favorable,12
trend,9
historically,3
greater,14
gross,27
profit,45
marginopportunity,1
although,9
lower,25
reduce,18
revenue,64
currently,16
prescription,19
volume,3
statesincreased,1
therapies,1
response,10
rising,1
cost,125
governmental,14
private,7
adopted,13
containment,1
measuresthat,1
encourage,2
efficient,2
prevent,8
treat,2
disease,4
while,6
national,8
attention,2
focused,5
overall,9
aggregatehealthcare,1
reducing,2
expensive,1
surgery,2
prolonged,1
stayspharmaceuticals,1
anddevelopment,1
result,129
continuing,3
introduction,5
costeffective,1
us,13
existing,11
federal,63
government,31
enacted,6
major,3
reform,7
legislation,14
designed,23
expand,6
insurancewhich,1
people,1
eligible,9
reimbursed,1
reformlaw,1
provides,27
sweeping,1
change,79
policy,28
reimbursement,24
expanded,4
regardingfinancial,1
arrangement,30
within,30
enhanced,1
enforcement,15
authority,25
fraud,14
abuse,13
tax,267
fee,16
device,1
these,20
legislative,9
potential,25
revision,1
repeal,3
healthreform,1
may,185
affect,48
directly,6
andor,37
indirectly,4
regulation,62
page,10
detailsother,1
could,109
adversely,54
prospect,2
serve,4
geographically,1
diverse,2
network,4
ofdistribution,2
center,15
operation,116
select,3
typicallythe,2
primary,10
supplier,33
offer,11
broad,8
range,20
customersdesigned,1
allow,6
loweroverall,1
channelstrategyour,1
strategy,8
channel,11
provide,37
valueadded,8
globalcommercialization,1
primarily,71
implementing,5
disciplined,1
seamlessand,1
unified,1
way,6
allowed,2
significantly,12
wellpositioned,2
operating,108
incomethrough,1
execution,4
key,6
element,1
our,40
strategic,11
businesses,1
size,3
andmarket,1
breadth,1
invest,2
capital,35
distributionincluding,1
anchor,1
position,49
superior,1
distributionservices,2
solution,10
competitiveness,1
pharmaceuticalmanufacturers,2
thus,2
allowing,12
better,1
leader,1
community,7
oncologist,2
physicianadministered,1
wedistribute,1
plasma,4
blood,4
injectable,2
vaccine,7
positioned,1
serviceand,1
support,16
many,9
coming,1
near,2
introduced,1
genericmarketplace,1
label,2
source,15
globally,1
genericformulary,1
monitor,1
compliance,22
also,63
dataand,1
valuable,1
includes,21
international,11
presence,1
lead,11
globalmanufacturer,1
relation,1
commercialization,8
assist,3
theirpatient,1
services,17
include,33
assistance,2
rapid,1
launch,4
promotional,1
marketing,15
accelerateproduct,1
logistical,1
supportour,1
enables,1
compete,2
moreeffectively,1
benefit,83
merchandising,1
connectsour,1
payor,1
plan,55
throughout,3
country,14
purchasing,17
andprivate,1
operational,8
packaging,11
institutional,10
andretail,1
providerswe,1
lowest,1
structure,8
among,43
distributor,22
robust,3
facility,117
networkincludes,1
single,3
shipping,1
destination,1
seek,8
opportunity,3
achieve,6
productivity,2
income,162
gain,30
weinvest,1
implement,4
warehouse,9
technology,19
adopt,7
warehousing,2
activity,37
operatingleverage,1
increasing,7
fullservice,2
businessesoptimize,1
help,2
globalpharmaceutical,1
commercialize,1
servicesthat,1
supporting,1
branded,3
contract,31
field,1
staffing,4
patientassistance,1
copay,1
adherence,1
mitigation,1
pharmaceuticalcompanies,1
world,16
courier,14
transportation,4
biopharmaceutical,4
courierfurther,1
strengthens,2
established,19
platform,3
ourspecialty,1
outside,4
mwi,11
sell,15
parasiticides,4
diagnostics,4
micro,4
feedingredients,1
various,48
companion,1
avariety,2
ecommerce,1
fulfillment,3
managementsystem,1
procurement,1
consultation,1
special,9
educational,1
seminar,1
closely,1
integrate,2
itscustomers,2
daytoday,1
meaningful,1
incentive,15
seekopportunities,1
businessesacquisitions,1
core,3
enter,1
acquired,42
invested,12
willcontinue,1
additional,48
acquisition,41
fiscal,323
nevsco,2
regional,6
veterinarypharmaceuticals,1
serving,2
northeast,2
region,1
strengthen,4
ofindependent,1
veterinary,6
even,2
current,54
future,60
hd,3
wholesaler,5
theunited,1
fullline,2
brand,16
highvalue,2
manufacturersand,1
longterm,27
institutionalhospitalsystems,1
made,33
investment,56
profarma,31
distribuidora,3
de,7
pharmaceuticalwholesaler,1
joint,21
venture,22
marketplacedivestitures,1
concentrate,1
focus,5
area,2
divested,1
noncore,1
time,66
totime,1
divestituresoperationsoperating,1
organized,3
comprised,9
reportable,29
significant,66
enough,3
requireseparate,1
therefore,11
included,51
purpose,19
presentationpharmaceutical,2
segmentservicing,1
drugdistribution,1
outcomesthe,1
distributes,3
comprehensive,18
genericpharmaceuticals,3
relatedservices,3
orderpharmacies,3
through,4
segmentprovides,1
injectible,3
pharmaceuticalproducts,1
specialize,4
especially,3
oncology,6
includinghospitals,1
andadditional,2
providespharmacy,1
software,5
healthcareproviders,1
delivers,3
providersotherother,2
consists,8
mwiabcs,1
full,18
suite,3
integrated,4
clinical,3
trial,6
toproduct,3
postapproval,3
operates,5
transportationand,1
feed,3
ingredient,3
thecompanion,1
demandcreating,3
force,5
manufacturerssales,1
majority,7
led,1
nationally,1
geographic,2
specialized,1
byeither,1
type,4
representative,6
centralized,1
respond,3
need,12
timely,6
effectivemanner,1
professional,1
team,1
close,2
coordination,1
local,15
ensure,4
ourcustomers,3
receiving,4
meet,7
theirrespective,1
enterprisewide,1
coordinate,1
branding,1
activitiesacross,1
companycustomers,1
base,19
manufacturersinstitutional,1
andproviders,1
retaildrugstore,2
department,6
supermarket,2
mass,2
merchandiser,2
manufacturersof,1
beauty,1
aid,1
competitive,6
thereby,3
ofhealthcare,1
consumersour,1
two,3
wba,9
express,8
scripts,2
inc,5
accounted,10
respectively,44
ended,221
top,2
agency,16
andgroup,1
organization,8
represented,6
loss,76
majorcustomer,1
relationship,24
if,31
renewed,9
lessfavorable,1
negatively,16
cash,132
flowssuppliers,1
obtain,6
none,2
purchase,86
fiscalyear,6
unavailable,2
since,13
arecommitted,1
arestrong,1
wholesale,9
distributionfacilities,1
enterprise,2
resource,5
planning,2
erp,1
foramong,1
thing,11
electronic,5
entry,7
invoice,2
tracking,1
all,9
segmentsoperate,1
resulting,24
ability,27
rapidly,2
deploy,2
capability,2
currentlymaking,1
upgrade,1
utilized,2
contentsadditionally,1
improving,1
entitywide,1
infrastructure,3
environment,7
drive,1
speed,1
advanced,1
automated,2
example,5
effort,25
comply,16
futurepedigree,1
custody,2
regulate,8
compounding,17
profitability,7
expect,10
make,19
securesupply,1
ordering,5
intended,14
providing,2
thebasic,1
offered,2
demand,4
replenishment,1
singlesource,1
billing,3
claimsprocessing,1
realtime,1
update,1
process,19
substantial,10
payment,78
continuesto,1
interface,1
systemswhich,1
manage,8
transactional,1
providerscompetitionwe,1
face,4
highly,5
competitor,3
fff,1
enterprises,1
ups,1
competes,1
withinpharmaceutical,1
drugstore,1
ownwarehousing,1
facecompetition,1
deliverycredit,1
trademark,7
course,7
beenregistered,1
case,11
foreign,59
jurisdiction,14
pending,12
application,7
developed,2
proprietary,4
intellectual,9
property,19
either,13
facilitate,5
theconduct,1
available,21
generally,41
protect,6
acombination,1
trade,23
secret,1
copyright,1
law,57
confidentiality,1
contractually,1
imposed,3
hold,7
relate,1
particularly,3
dispensingequipment,1
medication,10
dispensing,6
seekpatent,1
protection,6
appropriatealthough,1
infringe,1
right,17
thirdparties,1
third,10
party,27
assert,1
infringement,1
claim,24
employee,47
fulltime,1
covered,7
collective,3
bargaining,4
agreement,64
good,15
inlocations,1
unionized,1
engage,4
strike,1
tactic,2
connection,35
negotiation,3
bargainingagreements,1
expiration,9
disruptive,1
ourresults,3
however,9
adequate,5
contingency,8
place,4
assure,1
eventof,1
disruption,13
contentsgovernment,1
regulationwe,1
extensive,2
oversight,3
entity,24
affected,21
federaland,1
policiesthe,1
administration,3
dea,3
food,2
justice,3
doj,13
andvarious,2
storage,2
controlledsubstances,1
controlled,26
substance,31
contain,4
must,4
license,8
governing,7
holdingand,1
outsourcing,24
manufacturing,3
practices,4
areinspected,1
periodically,4
determine,16
enforcementpowers,1
suspend,2
distributing,5
includingcontrolled,2
seize,2
recall,6
impose,7
criminal,11
civil,22
administrative,30
sanction,5
activecommunication,2
regarding,23
oursubsidiary,1
resume,3
commercial,20
voluntarilysuspended,1
december,57
representatives,2
pharmedium,6
initial,12
meeting,8
fda,9
todiscuss,2
resolution,17
matter,27
consent,15
decree,11
necessary,12
areanticipated,1
regard,10
possible,10
decreewe,1
antikickback,1
statute,8
antikickbackstatute,1
prohibits,4
person,5
soliciting,2
paying,2
remuneration,2
induce,3
leasing,2
areferral,1
lease,22
arrange,1
recommend,1
item,12
paid,20
knowingly,1
submitting,1
causing,1
submission,1
false,4
fraudulentclaims,1
authorizes,1
treble,1
damage,11
penalty,17
violation,11
andregulations,4
scope,2
frequent,1
varied,1
recent,8
passed,3
proposed,6
supplychannel,1
counterfeit,1
diverted,1
adulterated,1
mislabeled,2
thedistribution,2
at,6
level,16
known,10
dqsa,2
became,13
establishes,3
traceability,3
requiring,4
labeled,2
tracked,2
lot,2
preempt,2
pedigree,2
andwill,1
eventually,3
require,23
supplychain,2
stakeholder,2
participate,6
interoperable,2
alsoestablishes,1
licensing,5
applicable,23
thathad,1
previously,16
licensed,4
comparable,2
promulgateimplementing,1
created,1
anew,1
category,2
csps,3
voluntarily,12
register,3
businesslocations,1
implemented,3
procedure,28
withcurrent,1
there,19
assurance,27
fully,10
compliant,11
withadditional,1
regulatory,37
failure,20
suspension,14
delay,8
bring,4
insurance,9
toexpand,1
coverage,7
least,9
combination,7
expansion,2
ofmedicaid,1
subsidy,1
mandate,4
contains,11
provision,30
fund,17
coverageexpansions,1
changed,4
formula,2
upper,2
limit,7
formultiple,1
nationwide,2
basis,67
le,19
weighted,24
averagemanufacturer,1
further,3
apply,2
mechanism,2
whichare,1
consistent,3
actual,9
statemedicaid,1
political,2
influence,5
scrutiny,3
tocontinue,1
pricingof,1
present,8
interpretationsof,1
discontinuation,1
operate,5
whichmay,1
material,51
adverse,27
effect,49
operationsany,1
reduction,15
continueto,1
predict,10
initiative,15
haveon,1
environmental,5
respect,29
handling,3
anddisposal,1
hazardous,2
potentially,4
relating,31
safe,1
working,14
laboratory,2
burden,2
legalrequirements,1
factors,2
beginning,26
action,29
otherlitigation,1
arise,8
adequately,4
andfinancial,1
practicesthe,1
portability,1
accountability,1
hipaa,2
set,9
forth,8
privacy,9
securitystandards,2
protected,3
some,3
ofour,2
collect,2
maintain,11
depending,4
theirlocation,1
affecting,8
personal,9
manner,6
areprovided,1
complianceprogram,1
regulationsthe,1
hitech,2
arra,1
strengthened,1
aspect,3
notification,1
breachesbroadened,1
enforce,2
directed,1
publish,1
specific,12
on,9
january,49
office,19
rights,1
hhs,1
published,4
omnibus,2
final,11
amended,33
certainaspects,1
extending,1
obligation,25
associate,3
andtheir,1
subcontractor,1
component,13
meaning,2
additionalobligations,1
rulesome,1
sensitive,1
tofederal,1
protecting,1
personallyidentifiable,1
regulated,2
as,32
evolve,2
complywith,1
limited,4
most,1
notably,1
aspectsof,1
gdpr,1
agdpr,1
theserequirements,1
visit,1
website,5
wwwamerisourcebergencom,1
content,1
ourelectronic,1
commission,6
q,12
areavailable,1
free,2
charge,27
investoramerisourcebergencom,2
immediately,1
furnish,1
viewed,1
using,14
wwwsecgov,1
factorsthe,1
describes,1
tothose,2
elsewhere,4
reportour,1
impacted,21
pricing,20
fewer,3
experience,9
unfavorable,3
consolidated,60
earnings,28
whichcould,1
operationsour,5
contractual,5
wholesaleacquisition,1
similarly,1
announced,3
wideranging,1
address,6
concern,3
listed,3
thingspotential,1
createlegal,1
far,1
freeze,1
wacincreases,1
ensuing,1
enacts,1
proposal,3
list,6
pricingpolicies,1
unable,4
negotiate,2
alternative,4
compensated,1
affectedthe,1
inflation,5
deflation,5
agreementsthat,1
entered,13
appreciation,4
profitfrom,1
continues,5
fluctuation,8
timing,9
extent,8
whichwe,1
control,74
frequency,3
slows,1
due,120
implementationof,1
noted,2
voluntary,2
additiongeneric,1
accelerates,1
negative,5
impacton,1
decline,9
profitable,1
thepast,1
operationscompetition,1
consolidation,30
erode,1
described,10
detail,3
competition,4
inaddition,1
retailpharmacies,1
insurer,1
create,2
pressure,5
competesuccessfully,1
give,6
power,6
forour,1
servicesincreasing,1
ourprofitabilitythe,1
andstate,2
board,29
andpharmacy,1
diversion,10
counterfeitadulterated,1
consequently,1
yearssome,1
maysubstantially,1
statedrug,1
drugtraceability,1
licensingrequirements,2
outsourcingfacilities,2
contentsallowing,1
location,4
andhave,1
facilitiesthere,1
compliancemoreover,1
issue,9
draft,1
guidance,9
promulgate,1
requirementsin,1
mayrequire,2
andcompounding,1
couldotherwise,1
contracting,4
ofoperations,3
declining,4
forpharmaceuticals,1
treatment,4
changing,6
methodology,3
determined,26
regulating,1
pricingcontracting,1
discounting,1
occasion,1
withrespect,1
inquiry,1
any,10
impacting,1
pharmaceuticalpricing,1
numerousreforms,1
given,1
continuingimplementation,1
controversy,1
likewise,1
anyefforts,1
aca,1
multiple,4
retailcommunity,1
calculate,2
average,25
exception,4
toimplement,1
nonmultiple,1
april,17
medicaid,3
calculated,2
reflect,7
prior,78
theimpact,2
varies,1
theprices,1
multisource,1
cause,11
corresponding,5
profitabilitythe,1
rebate,8
minimum,10
percentage,15
inincreased,1
inflationbased,1
similar,19
budgetact,1
subsequently,1
line,4
extension,2
innovator,1
oral,1
solid,1
dosage,1
drugsthe,2
take,3
amount,82
ofdrugsthere,1
onour,1
able,6
develop,2
mitigate,5
inreimbursement,1
operationsthe,2
improvement,3
modernization,1
outpatientprescription,1
apositive,1
cms,4
issued,28
would,25
flexibility,2
indication,2
formulariesthat,1
restrict,1
nothave,1
contentsour,3
reimbursedunder,1
caused,7
ofphysician,1
move,1
setting,1
underhospital,1
prime,3
vendor,1
rather,3
slowed,1
inthe,9
reimburses,1
theability,1
statutorilymandated,1
discount,18
ofpatients,1
orphysician,1
usand,1
request,15
seekingrecommendations,1
model,11
d,3
programsadditionally,1
november,89
reduces,1
outpatient,2
separately,2
payable,29
otherthan,1
purchased,24
plus,21
minus,1
exceptionseffective,1
july,19
addon,1
separatelypayable,1
biologicals,1
asp,1
first,16
quarter,46
itsproposed,1
prospective,1
comment,2
innovation,3
thatwould,1
acquire,4
valuebased,1
administered,2
privatesector,1
vendorsfinally,1
august,15
advised,1
advantage,1
authorization,4
step,1
utilizationcontrols,1
measure,7
spending,2
additionalrequirements,1
instance,1
sequestration,1
cut,1
beingmade,1
medicarereimbursement,1
canprovide,1
businessfinally,1
context,1
federalprograms,1
drugmanufacturers,1
advance,1
notice,4
departmentof,1
requested,3
outofpocket,2
costs,3
outline,2
ofproposals,1
consideration,5
forlower,1
approval,4
others,10
administratively,1
noassurances,1
governmentdrug,1
businessif,1
fail,4
suffer,4
significantchanges,1
operationswe,2
frequently,2
federalgovernment,1
involving,2
governmenthealthcare,1
andabuse,1
prohibit,1
referral,1
apatient,1
governmentsponsoredhealthcare,1
restriction,2
referring,1
designated,2
andmedicaid,1
personnel,2
substantially,3
funding,1
powersand,1
remedy,2
pursue,3
suspected,1
incompliance,1
inconnection,5
vague,1
indefinite,3
interpreted,2
court,8
they,1
applied,4
aprosecutorial,1
judicial,1
lawsand,1
andother,3
opioid,15
conducting,1
investigation,15
includingpharmaceutical,1
significantnumber,1
lawsuit,20
otherpharmaceutical,1
allege,2
failed,3
guard,2
diversionof,1
acted,2
negligently,2
andfailed,1
suspicious,3
accordance,26
anintent,1
sue,2
conduct,6
deeply,1
committed,1
sophisticated,4
toidentify,1
placed,3
warranting,1
review,8
significantdue,1
diligence,1
monitoring,5
vigorously,3
defending,2
allegation,5
ourbusiness,3
harm,5
reputation,8
early,17
stage,4
theoutcome,1
flowslegislative,1
misuse,2
weare,2
went,5
assessment,41
otherstates,1
considering,2
pay,10
andmay,1
vary,5
mean,1
calculation,3
osa,1
enact,2
mayhave,1
flow,50
conditionour,2
proceedingswe,1
andthe,6
each,5
become,5
involved,7
dispute,7
proceeding,13
involvinghealthcare,1
antitrust,25
class,8
employment,9
discussed,4
litigation,78
costly,3
timeconsuming,2
disruptiveto,1
ordinary,5
defense,1
violations,1
ofpharmaceutical,1
liability,57
therecan,2
exclusion,1
participation,4
anysettlement,1
judgment,10
fine,5
operationsstatutory,1
qui,8
tam,8
complaint,13
acts,3
authorize,1
relator,4
behalf,6
governmentsunder,1
imposes,1
investigate,3
anddetermine,1
intervene,3
such,6
involve,4
around,1
brandandor,1
seal,2
remain,5
sealeduntil,1
otherwise,8
foralleged,1
arising,4
resultant,1
proceeds,8
governmentauthorities,1
decide,2
found,3
