token,frequency
securities,11
dc,1
form,86
k,48
è,8
annual,22
report,87
pursuant,21
to,14
section,10
or,2
of,14
exchange,24
act,22
transition,4
for,70
fiscal,5
year,132
ended,76
december,212
period,77
file,22
number,53
name,5
registrant,21
specified,8
charter,1
jurisdiction,19
incorporation,4
organization,22
address,11
principal,15
executive,57
office,9
telephone,3
including,114
area,11
code,6
registered,15
b,20
stock,71
value,148
title,1
class,4
inc,2
g,2
check,9
mark,9
wellknown,1
seasoned,1
issuer,10
defined,12
rule,19
yes,4
no,12
indicate,10
required,35
whether,16
ha,43
filed,34
preceding,5
month,28
shorter,3
wa,34
subject,77
filing,8
requirement,46
past,5
day,10
submitted,9
electronically,1
posted,3
corporate,24
web,1
site,2
every,2
interactive,1
data,72
st,1
submit,6
post,1
disclosure,20
delinquent,1
filer,9
contained,7
herein,9
best,4
knowledge,2
definitive,7
proxy,8
information,118
statement,72
incorporated,78
reference,68
amendment,25
large,17
accelerated,7
nonaccelerated,2
smaller,4
reporting,61
company,107
emerging,5
growth,42
see,24
definition,2
one,21
do,1
if,35
elected,3
use,38
extended,3
complying,1
new,37
revised,3
financial,213
accounting,44
standard,36
provided,16
shell,1
the,219
aggregate,10
market,129
voting,2
held,5
nonaffiliates,1
june,23
based,58
last,2
reported,20
sale,21
price,53
per,55
share,111
excluding,6
beneficially,1
director,11
officer,48
subsidiary,53
as,42
january,20
par,8
issued,19
outstanding,23
by,4
extent,5
set,15
forth,8
relating,17
meeting,3
shareholders,2
such,5
within,21
end,16
relates,2
group,31
table,21
contents,1
item,45
business,218
a,44
risk,80
factors,13
unresolved,2
staff,4
comments,1
properties,2
legal,14
proceedings,2
mine,2
safety,5
disclosures,4
selected,6
managements,4
discussion,16
analysis,15
condition,36
results,8
operations,12
quantitative,8
qualitative,10
about,2
changes,6
disagreements,1
with,5
accountants,2
controls,1
procedures,3
other,44
directors,11
officers,3
governance,8
compensation,35
security,123
ownership,5
certain,85
beneficial,3
owners,1
management,88
related,66
shareholder,37
matters,4
relationships,2
transactions,3
independence,2
accountant,1
i,20
summary,14
signatures,1
page,2
part,21
introduction,4
overview,2
diversified,13
health,275
care,292
dedicated,10
helping,11
people,30
live,5
healthier,6
life,19
make,18
system,57
work,9
better,10
everyone,3
term,18
u,57
used,31
refer,1
through,10
family,7
leverage,6
core,10
competency,6
advanced,6
technology,35
clinical,34
expertise,7
help,19
meet,20
demand,7
these,47
deployed,3
two,16
distinct,7
strategically,3
aligned,5
platform,8
benefit,91
operating,81
service,237
provides,33
array,5
customer,91
serf,9
employer,33
ranging,1
sole,1
proprietorship,1
multisite,1
national,10
public,18
sector,12
individual,60
delivers,6
wellbeing,5
beneficiary,14
retiree,1
community,27
state,157
manages,3
program,97
behalf,9
participant,3
includes,29
provision,31
dental,6
hospital,32
global,9
serving,8
broad,8
marketplace,5
payer,16
provider,86
government,80
science,6
consumer,43
optuminsight,23
optumrx,13
unit,24
improve,21
overall,11
performance,29
optimizing,1
quality,30
reducing,3
cost,201
improving,6
experience,16
leveraging,4
distinctive,3
capability,13
analytics,12
pharmacy,61
population,20
delivery,40
operation,118
processed,6
nearly,15
threequarters,1
trillion,1
dollar,12
gross,8
billed,3
charge,8
managed,21
billion,61
spending,7
serve,10
our,63
revenue,112
derived,5
premium,54
riskbased,18
product,124
fee,17
administrative,20
consulting,6
wide,4
variety,9
industry,32
investment,107
income,97
four,12
reportable,15
segment,33
optumhealth,14
unitedhealthcare,10
result,122
presentation,8
longlived,3
fixed,17
asset,95
geographic,6
source,8
included,68
offering,20
enabling,4
control,41
rising,1
creating,3
unitedhealthcares,2
position,63
built,2
strong,5
local,22
relationship,20
breadth,1
responsive,1
many,19
competitive,15
medical,138
effective,34
engagement,9
extensive,5
innovation,3
utilizes,2
coordinate,3
patient,16
affordability,1
