token,frequency
report,49
e,3
chief,43
executive,57
officer,73
baxter,1
chairman,16
usg,1
corporation,12
dominic,1
c,2
capital,56
llp,7
left,3
right,26
row,1
front,1
president,33
janice,1
m,6
vice,34
walgreens,111
schlichting,3
former,9
judge,2
dc,2
form,76
k,83
è,7
annual,13
pursuant,61
to,11
section,22
or,2
of,14
exchange,57
act,35
for,49
fiscal,375
year,183
ended,82
file,105
number,50
boots,24
alliance,54
inc,6
exact,1
name,28
registrant,21
specified,6
charter,2
incorporation,5
principal,29
office,6
telephone,1
including,184
area,6
code,7
securities,7
registered,11
b,21
class,12
notes,15
due,104
the,489
llc,5
stock,133
g,2
check,10
mark,11
wellknown,1
seasoned,1
issuer,6
defined,31
rule,18
yes,4
no,111
indicate,13
required,40
whether,30
ha,89
filed,132
preceding,2
month,50
shorter,4
period,126
wa,138
subject,99
filing,8
requirement,44
past,5
day,29
submitted,6
electronically,3
posted,2
corporate,20
web,1
site,3
every,2
interactive,1
data,39
chapter,1
submit,1
post,4
disclosure,41
delinquent,1
filer,9
contained,3
herein,24
best,5
knowledge,2
definitive,2
proxy,15
information,122
statement,108
incorporated,97
reference,130
amendment,34
large,8
accelerated,8
nonaccelerated,2
smaller,3
reporting,90
company,150
emerging,9
growth,27
see,47
definition,6
one,32
if,38
elected,2
use,21
extended,4
transition,12
complying,4
new,64
revised,1
financial,274
accounting,101
standard,17
provided,17
shell,1
as,67
february,61
aggregate,28
market,139
value,186
common,89
held,32
nonaffiliates,1
based,79
upon,36
closing,20
transaction,126
price,92
date,74
approximately,63
billion,158
september,31
share,140
outstanding,39
by,3
portions,1
planned,3
indicated,10
table,16
contents,1
part,71
i,8
a,28
risk,99
factor,55
staff,3
comment,3
safety,14
properties,2
legal,40
proceeding,21
equity,153
related,142
stockholder,35
matter,42
purchase,71
security,53
selected,3
discussion,11
analysis,15
condition,102
result,263
operation,201
quantitative,4
supplementary,6
disagreement,2
accountant,3
procedure,11
other,63
governance,7
compensation,33
ownership,21
certain,121
beneficial,6
owner,4
management,64
relationship,42
director,61
independence,2
fee,21
service,111
schedule,8
summary,10
signatures,1
on,67
december,95
became,11
successor,9
merger,18
effect,64
reorganization,10
holding,11
structure,7
becoming,5
parent,4
u,76
refer,8
subsidiary,43
effective,91
time,104
prior,61
predecessor,4
case,19
include,71
unconsolidated,6
partiallyowned,4
entity,34
except,22
otherwise,29
context,3
requires,22
our,86
end,19
august,208
this,50
includes,39
forwardlooking,20
made,24
safe,2
harbor,2
provision,58
cautionary,7
note,148
regarding,43
ii,28
item,57
all,6
trademark,12
trade,29
used,34
property,34
respective,9
first,19
global,26
pharmacyled,6
health,59
wellbeing,5
enterprise,11
sale,218
purpose,22
help,7
people,6
across,17
world,4
lead,14
healthier,1
happier,1
life,15
largest,5
retail,105
pharmacy,150
daily,4
living,2
destination,1
method,111
investment,167
together,10
presence,2
country,31
employ,1
leader,5
store,102
well,45
pharmaceutical,62
wholesale,34
distribution,34
network,20
center,16
delivering,1
doctor,2
hospital,2
in,150
addition,63
purchaser,1
prescription,93
drug,90
many,22
product,102
portfolio,8
business,215
brand,38
increasingly,7
beauty,18
botanics,1
enhanced,4
inhouse,3
research,7
development,26
capability,3
we,148
seek,10
drive,4
innovative,6
way,4
address,5
wellness,7
challenge,4
believe,16
positioned,1
expand,4
customer,71
offering,26
existing,34
become,8
partner,8
choice,1
described,24
formed,6
founded,1
located,9
symbol,3
recent,16
benefit,132
manager,5
prime,22
therapeutics,3
closed,22
combined,8
central,9
specialty,19
mail,15
strategic,37
consolidated,73
reported,30
within,53
usa,60
division,96
acquisition,90
statements,59
exercised,9
warrant,38
amerisourcebergen,8
exercise,29
per,53
payment,59
additional,56
following,56
hold,11
owned,15
representing,5
respectively,42
designated,20
member,18
board,16
acquire,18
open,17
thereafter,3
designate,6
second,44
using,46
publicly,6
available,35
ending,1
applicable,47
contractual,13
amount,134
permitted,9
increase,68
decrease,30
circumstance,31
issued,50
march,19
gmbh,11
announced,16
various,48
agreement,189
arrangement,36
tenyear,3
source,17
branded,16
generic,52
provides,22
ability,45
access,20
sourcing,8
may,201
three,33
expire,7
began,5
twomonth,8
lag,10
net,138
earnings,161
attributable,33
classified,6
operating,146
income,216
segment,77
included,62
half,6
relating,39
similarly,4
ten,3
reflecting,7
increased,49
tranche,4
wholly,2
converted,3
onetoone,2
basis,75
also,95
completion,23
completed,20
remaining,23
previously,36
cash,147
million,299
ceased,4
accounted,24
immediately,6
acquirer,3
filled,6
reflect,12
position,42
divestiture,4
initiative,23
designed,11
grow,4
enhance,2
competitive,19
please,5
exit,17
disposal,10
activity,40
terminated,15
october,60
entered,33
whollyowned,3
amended,37
agreed,17
term,84
thereof,10
drugstore,5
chain,7
thereto,22
january,47
connection,27
regulatory,38
review,4
contemplated,14
sell,13
asset,211
freds,2
allcash,2
approval,6
june,51
mutual,2
termination,36
party,77
terminate,4
exhibit,15
ancillary,2
thereby,8
expressly,3
collectively,3
documents,8
paid,31
full,15
satisfaction,7
release,4
among,50
thing,13
liability,105
claim,23
action,58
cause,13
damage,15
expense,127
however,13
arising,18
therein,4
reimbursed,6
cost,260
borrowing,33
inventory,51
secured,4
clearance,3
restated,12
consideration,22
acquired,39
expected,49
transferred,6
phase,4
goal,11
complete,16
transfer,20
spring,5
these,48
remain,15
set,12
forth,11
account,26
combination,22
overview,1
industry,45
globe,2
highly,11
experiencing,1
consolidation,19
play,3
significant,100
role,6
healthcare,57
constitute,3
line,9
treatment,4
medical,2
longterm,34
outlook,3
utilization,10
strong,2
aging,1
population,2
expectancy,2
availability,11
continued,7
improve,5
quality,9
control,92
person,14
insurance,28
coverage,11
baby,1
boomer,1
eligible,3
federally,1
funded,7
program,77
wholesaler,8
vital,1
link,1
manufacturer,16
provider,16
supplying,1
patient,14
relies,1
significantly,20
private,23
governmental,24
third,34
payer,36
organization,14
throughout,3
create,3
larger,2
greater,13
bargaining,3
power,7
plan,136
statesponsored,1
managed,9
care,19
medicaid,2
agency,22
change,190
eligibility,7
reduce,24
reimbursement,49
rate,188
government,33
subsidizes,2
consumer,17
regulates,2
level,32
governmentsponsored,3
system,45
law,64
regulation,59
impact,114
example,19
aca,3
enacted,8
federal,23
spending,10
implement,13
funding,17
cut,3
reducing,5
generally,27
state,29
continue,22
reduction,24
when,5
authority,16
take,10
restrict,4
margin,38
could,195
reduced,12
would,32
adversely,95
affect,69
profitability,7
possible,14
adverse,49
partially,13
entirely,1
offset,23
controlling,3
dispensing,8
higher,26
finding,1
revenue,24
stream,2
andor,21
volume,12
lower,38
overall,9
expect,16
general,68
version,5
generate,2
dollar,38
gross,26
profit,39
compared,64
patentprotected,1
several,9
allowed,3
compete,14
referred,3
conversion,11
given,6
major,11
undergo,3
status,5
vary,15
timing,38
difficult,12
predict,12
demand,8
thirdparty,7
policy,33
contracting,2
pressure,14
evolve,2
pharmacists,1
frontlines,1
delivery,10
rising,1
limited,44
supply,20
primary,8
physician,1
present,20
opportunity,14
pharmacist,7
even,5
driving,1
positive,2
outcome,20
expanded,4
immunization,8
preventive,1
clinic,4
pharmacistled,1
medication,2
therapy,1
chronic,3
segments,1
organized,1
reportable,13
international,36
excluding,19
focused,4
helping,3
feel,2
happy,1
healthy,1
operated,15
reade,1
lived,4
five,5
mile,1
provide,35
convenient,4
omnichannel,6
good,11
merchandise,16
