token,frequency
u,87
usa,54
chairman,24
vice,38
chief,52
executive,70
officer,88
walgreens,65
e,4
m,8
j,4
baxter,2
former,14
managing,7
l,3
graham,3
independent,21
director,56
usg,2
corporation,14
president,36
schlichting,4
senior,27
advisor,2
sycamore,2
partners,4
cohead,2
uk,22
investments,11
cvc,2
capital,51
as,90
october,72
business,258
ethic,4
code,10
june,39
september,50
december,100
ceo,7
financial,352
corporate,19
customarily,2
mailed,2
governance,8
guideline,5
press,3
around,13
th,2
release,3
proxy,18
statement,105
sec,19
filing,15
month,51
for,64
our,55
stockholders,7
support,12
office,14
listing,2
the,637
llc,6
symbol,4
wba,8
meeting,7
held,16
virtually,2
thursday,2
january,58
central,6
time,139
information,160
regarding,50
attend,2
included,67
material,80
virtual,2
stockholder,35
record,13
close,7
november,63
sent,5
formal,2
notice,7
investor,19
these,62
report,52
may,260
also,112
obtained,8
without,10
charge,74
upon,35
request,10
ha,143
provided,16
certification,11
pursuant,68
section,22
k,100
electronic,6
delivery,19
to,13
receive,8
annual,23
related,165
electronically,3
refer,12
alliance,40
inc,5
approximately,67
available,36
investorwalgreensbootsalliancecom,3
following,53
document,26
site,4
copy,2
including,284
after,4
contact,5
team,16
go,4
walgreensbootsalliancecomcontactus,2
assistance,6
matter,55
lost,5
share,97
name,23
change,226
please,9
eq,5
mn,2
wwwshareowneronlinecom,4
administers,2
direct,10
stock,105
purchase,58
plan,154
called,2
it,15
convenient,9
method,104
acquiring,3
additional,70
reinvestment,4
dividend,24
optional,4
cash,156
payment,77
prospectus,4
enrollment,4
form,67
call,5
allow,5
week,3
enroll,3
online,15
download,2
general,80
inquiry,4
sponsor,4
schedule,7
charter,3
committee,5
directed,2
board,15
conduct,9
typically,25
pay,13
fiveyear,7
cumulative,26
total,34
return,31
graph,6
compare,3
common,64
sp,8
index,10
health,89
care,40
food,4
assumes,3
investment,181
made,32
august,217
historical,19
performance,70
necessarily,5
indicative,4
future,102
this,47
accompanying,9
disclosure,56
soliciting,2
deemed,8
filed,133
incorporated,109
reference,145
company,232
act,35
irrespective,2
timing,36
incorporation,6
language,3
states,2
securities,9
dc,1
í,7
or,2
of,11
exchange,50
fiscal,318
year,192
ended,125
file,96
number,58
boots,29
exact,1
registrant,18
specified,8
principal,28
telephone,1
area,16
registered,15
b,34
class,14
trading,7
par,3
value,210
note,131
due,112
g,2
check,10
mark,11
wellknown,1
seasoned,1
issuer,8
defined,38
rule,20
yes,4
no,116
indicate,14
required,35
whether,35
preceding,2
shorter,5
period,105
wa,120
subject,93
requirement,53
past,6
day,59
submitted,7
every,6
interactive,2
data,45
regulation,79
st,1
chapter,1
submit,3
large,9
accelerated,9
filer,8
nonaccelerated,2
smaller,3
reporting,120
emerging,7
growth,25
see,51
definition,2
if,36
elected,6
use,29
extended,11
transition,30
complying,4
new,110
revised,3
accounting,120
standard,38
attestation,1
management,135
assessment,15
effectiveness,18
internal,47
control,110
uscb,1
public,28
firm,9
prepared,3
issued,35
audit,40
shell,1
february,28
aggregate,31
market,171
nonaffiliates,1
based,92
closing,10
transaction,68
price,61
friday,1
billion,186
outstanding,45
by,4
portions,1
definitive,2
planned,5
indicated,6
herein,30
table,15
contents,1
part,64
i,7
a,36
risk,115
factor,63
staff,5
comment,3
safety,14
properties,2
legal,53
proceeding,37
equity,141
security,57
selected,4
discussion,21
analysis,33
condition,111
result,297
operation,231
qualitative,5
supplementary,6
disagreement,2
accountant,3
procedure,21
other,95
compensation,39
ownership,15
certain,173
beneficial,5
owner,4
relationship,35
independence,3
fee,8
service,117
summary,17
signatures,1
on,45
became,10
successor,5
merger,8
effect,75
reorganization,1
holding,8
structure,5
becoming,4
parent,2
subsidiary,32
effective,68
prior,37
predecessor,2
case,35
include,77
unconsolidated,5
partiallyowned,3
entity,19
except,18
otherwise,26
context,3
requires,27
end,17
includes,48
forwardlooking,20
safe,4
harbor,2
provision,58
cautionary,5
ii,25
item,58
all,6
trademark,8
trade,43
used,31
property,42
respective,7
global,49
leader,9
retail,138
wholesale,51
pharmacy,173
touching,1
million,285
life,16
dispensing,12
distributing,1
medicine,7
location,34
digital,6
platform,5
beauty,18
product,105
sale,200
trusted,1
healthcare,69
heritage,1
innovation,4
community,8
pharmaceutical,72
wholesaling,5
purpose,16
help,12
people,6
across,20
world,13
lead,15
healthier,1
happier,1
proud,1
contribution,16
healthy,5
planet,1
inclusive,2
workplace,2
sustainable,1
marketplace,7
largest,8
daily,4
living,1
destination,5
together,9
presence,3
country,41
employ,1
store,155
well,67
one,32
distribution,48
network,21
center,18
delivering,1
doctor,3
hospital,5
in,154
addition,66
purchaser,1
prescription,104
drug,90
many,31
size,2
scale,3
expertise,1
expand,7
supply,29
address,7
rising,2
cost,280
worldwide,1
we,110
provide,41
customer,113
omnichannel,9
access,25
portfolio,7
brand,39
increasingly,7
nice,2
soap,2
glory,2
liz,1
earle,1
finest,1
nutrition,1
botanics,1
beginnings,1
sleek,1
makeup,1
yourgoodskin,1
enhanced,6
inhouse,2
research,5
development,28
capability,5
seek,13
drive,5
innovative,6
way,5
wellness,10
challenge,6
strategic,53
partnership,17
leading,4
enable,5
extend,7
solution,2
convenience,7
offering,30
serve,11
partner,26
strategy,15
believe,10
positioned,1
existing,36
become,11
wellbeing,3
choice,1
additionally,14
able,11
dramatically,1
enhance,6
marketing,4
power,8
initiative,42
mass,3
personalizationdelivering,1
right,25
offer,20
content,2
formed,1
founded,1
located,8
over,3
ending,5
covid,16
impact,212
uncertainty,37
novel,3
strain,3
coronavirus,4
cause,23
infectious,3
disease,3
known,10
reported,39
organization,20
declared,10
pandemic,35
march,23
severely,5
impacted,46
expected,50
continue,52
economy,17
created,5
significant,114
concern,5
volatility,19
economic,57
disruption,27
region,8
operate,24
adversely,122
affected,49
affect,77
industry,63
credit,116
experienced,10
experience,29
turmoil,4
policies,3
designed,16
reduce,26
transmission,5
resulted,16
among,65
thing,11
temporary,7
closure,15
reduced,14
hour,5
traffic,4
adoption,42
workfromhome,2
policy,46
expects,10
possibly,2
longer,9
situation,5
surrounding,6
remains,5
fluid,3
actively,2
response,12
collaboration,6
government,47
official,5
member,31
assessing,5
potential,36
position,68
operating,184
put,3
preparedness,2
place,11
facility,86
maintain,16
continuity,3
taking,4
step,7
keep,6
closely,3
monitor,6
geography,2
impacting,8
supplier,23
vendor,34
channel,9
however,17
numerous,25
severity,15
virus,4
duration,16
outbreak,2
governmental,34
action,65
chain,15
demand,14
workforce,7
ability,47
meet,16
staffing,3
need,20
critical,14
function,12
predicted,3
vital,3
worsening,2
continued,15
consumer,26
spending,14
unanticipated,9
consequence,8
remain,11
unknown,5
further,4
wave,5
beyond,5
would,31
described,31
exacerbated,5
predict,19
certainty,4
party,78
could,219
current,66
expectation,15
actual,27
differ,15
factors,10
might,14
difference,16
limited,60
discussed,13
announced,24
several,9
technology,34
sector,3
complement,3
july,34
entered,33
agreement,270
invest,7
convertible,3
debt,86
next,14
three,41
completed,20
term,88
villagemd,3
open,22
physicianled,3
primary,11
clinic,5
five,8
account,33
using,47
anticipated,27
assuming,2
full,6
conversion,12
hold,10
interest,125
completion,6
combine,1
germany,1
controlling,3
joint,21
venture,21
greater,16
early,7
secured,4
regulatory,48
clearance,1
amended,37
restated,17
asset,301
inventory,49
aid,3
consideration,20
fair,139
option,49
granted,13
group,27
purchasing,12
gmbh,10
during,25
terminated,6
resulting,22
recognition,14
gain,21
income,232
occurred,6
accounted,12
combination,13
first,11
remaining,11
two,13
acquisition,56
divestiture,3
recent,23
grow,3
competitive,21
exit,33
disposal,22
activity,59
statements,52
amerisourcebergen,11
various,49
arrangement,41
tenyear,2
source,18
branded,16
generic,44
provides,26
sourcing,6
enterprise,8
expire,6
obligation,84
minority,3
warrant,6
acquire,6
associated,35
representation,7
circumstance,34
detailed,1
owned,13
representing,5
designated,16
thereafter,4
designate,6
another,4
applicable,74
contractual,16
amount,151
permitted,8
increase,71
decrease,30
twomonth,5
lag,6
net,151
earnings,153
attributable,30
classified,8
within,55
segment,61
consolidated,71
overview,1
globe,3
highly,12
dynamic,10
consolidation,11
evolving,15
landscape,3
play,3
role,9
constitute,2
line,10
treatment,5
medical,4
belief,13
longterm,32
outlook,4
utilization,13
strong,2
aging,1
population,2
expectancy,2
availability,11
improve,8
quality,8
person,13
insurance,35
coverage,8
baby,1
boomer,1
eligible,4
federally,1
funded,6
program,123
wholesaler,7
link,1
manufacturer,18
provider,24
supplying,1
patient,19
relies,2
significantly,26
private,30
thirdparty,40
payer,41
throughout,9
benefit,125
create,5
larger,3
bargaining,3
statesponsored,1
managed,9
medicaid,2
agency,25
eligibility,7
reimbursement,49
rate,242
subsidizes,2
regulates,4
level,35
governmentsponsored,2
system,54
law,99
example,35
aca,3
enacted,15
federal,42
generally,35
state,44
reduction,26
when,6
authority,22
take,10
restrict,4
margin,47
profitability,9
possible,20
adverse,59
partially,18
entirely,2
offset,30
expense,133
higher,25
finding,1
revenue,29
stream,2
andor,29
volume,14
continuous,6
intensified,1
since,20
focus,5
operational,15
efficiency,10
lower,41
overall,6
version,3
generate,4
dollar,36
per,39
gross,31
profit,35
compared,62
patentprotected,1
allowed,1
compete,13
referred,2
given,7
major,21
undergo,2
status,4
vary,13
difficult,13
specialty,15
growing,5
generates,2
contracting,2
pressure,20
competes,3
evolve,4
pharmacists,1
frontlines,1
physician,1
present,17
opportunity,12
pharmacist,7
even,6
driving,1
positive,2
outcome,25
expanded,2
segments,1
organized,1
division,87
reportable,11
international,55
relating,50
excluding,24
pharmacyled,3
focused,6
helping,4
feel,2
happy,1
operated,12
reade,1
lived,2
mile,1
creating,1
neighborhood,4
modern,1
aligned,2
wider,1
range,8
accelerate,3
customercentric,1
approach,29
specific,4
transforming,1
manage,11
employer,4
utilizes,4
illustrated,1
providing,6
flu,10
vaccine,2
immunization,5
key,35
aim,4
develop,12
model,20
advanced,1
taken,11
working,26
integrated,3
