token,frequency
we,85
transforming,2
health,305
care,215
lowering,2
cost,313
making,9
simple,6
even,5
improving,4
engagement,4
supporting,17
community,11
report,29
well,50
positioned,2
engage,4
patient,48
tackle,2
system,21
whose,3
challenge,22
resulted,11
unnecessary,2
spending,10
suboptimal,1
outcome,11
for,37
many,12
company,258
name,21
remains,5
uniquely,2
powerful,3
platform,5
program,85
service,160
synonymous,1
nearly,8
open,8
new,100
front,8
door,5
existing,19
routine,1
retail,79
location,22
operate,8
across,7
reshape,1
consumer,25
experience,38
course,5
much,2
make,28
u,21
nation,10
largest,4
pharmacy,183
benefit,170
manager,7
also,91
leader,2
clinic,20
specialty,28
infusion,8
the,717
current,63
drive,8
three,30
strategic,6
imperative,1
guide,3
decision,15
maker,3
transformation,2
effort,25
local,7
lack,6
tool,3
needed,2
navigate,1
improve,11
effectively,8
were,2
going,2
change,120
offer,20
help,13
along,2
touchpoints,1
journey,5
providing,14
enables,1
convenient,5
access,10
information,115
with,3
recent,14
acquisition,88
resource,11
need,18
and,4
operates,7
one,41
itin,1
aligning,1
capability,9
premier,3
home,15
palm,1
consumercentric,1
asset,259
these,45
business,125
working,6
hand,6
digital,5
device,1
deliver,5
together,7
enterprise,15
create,10
already,6
purpose,14
helping,6
people,13
path,5
americans,2
part,24
better,19
everyday,1
activity,70
simply,1
build,2
enablers,1
suite,3
initiative,28
communitybased,3
chronic,19
disease,15
management,88
readmission,7
prevention,7
data,32
analytics,2
primary,17
optimization,1
our,34
industry,30
right,9
though,3
provide,26
opportunity,7
unique,6
product,149
primed,1
transform,3
know,2
today,2
vice,28
president,41
a,27
focus,5
avoidable,5
hospital,10
siteofcare,1
core,5
medical,63
saving,12
strategy,13
study,1
estimate,105
rich,3
clinical,11
identify,8
atrisk,1
billion,176
percent,18
total,82
annual,28
spend,6
condition,73
through,6
combination,17
integrated,5
developing,4
solution,12
meaningfully,2
reduce,29
figure,2
example,11
targeted,4
five,12
common,68
diabetes,5
cardiovascular,2
hypertension,1
asthma,1
behavioral,4
accomplish,1
among,34
thing,20
tighter,2
integration,34
implementing,2
instore,1
pharmacist,3
started,1
adherence,2
outreach,3
counseling,4
member,96
identified,16
high,13
risk,117
adverse,16
event,22
launched,3
specialized,1
support,23
treated,3
expect,10
offering,16
available,45
partner,3
model,21
point,16
discharge,4
engaging,3
store,93
in,220
pilot,4
enabling,2
facilitate,4
scheduling,1
followup,1
visit,5
within,62
day,40
postdischarge,1
unable,6
see,35
provider,49
increasing,5
utilization,7
lower,40
site,2
including,105
appropriate,11
rate,191
nationwide,2
half,2
national,6
average,50
to,4
costly,2
receiving,3
inpatient,1
setting,5
utilizing,2
aetnas,5
approximately,106
adult,2
live,2
up,1
preventable,2
aetna,14
readmitted,1
if,38
reduced,18
wed,1
remove,1
million,399
pervasive,1
inefficiency,1
delivery,13
good,11
lead,5
when,16
combine,2
strength,2
healths,3
footprint,3
strongest,1
position,24
develop,12
ing,9
decrease,30
complexity,3
positively,2
impact,46
realtime,4
two,12
way,4
accessible,6
minuteclinic,3
require,17
memberspecific,1
outside,5
hour,3
professional,5
currently,15
state,55
prescribing,2
as,79
result,173
quality,26
doctor,1
selected,5
affordable,4
thanks,1
drug,101
based,127
specific,12
collaboration,2
end,31
minor,1
illness,1
injury,2
schedule,2
without,11
leaving,2
comfort,1
too,1
often,2
someone,1
ha,116
picked,3
prescription,129
discover,1
higher,14
expected,45
isnt,2
covered,7
plan,191
app,3
minutecliniccom,1
longer,9
innetwork,2
match,2
board,3
certified,2
licensed,1
problem,5
this,25
option,44
past,5
improved,5
dozen,1
ehr,1
far,2
eprescribing,1
put,5
design,9
suggest,1
clinically,4
alternative,4
restriction,7
confirm,2
whether,30
reaching,2
prescribers,1
show,5
physician,2
switching,1
different,6
medication,7
time,53
requested,1
inform,1
smarter,1
save,1
money,2
script,1
written,12
electronically,1
streamline,1
prefer,1
hear,1
lowest,4
looking,2
price,108
transparency,1
using,69
indicated,3
preferred,7
telehealth,1
inperson,1
who,1
hasnt,1
picking,1
find,2
expensive,3
transparent,2
counter,2
latest,1
run,1
gamut,1
innovative,3
treatment,2
kidney,5
rheumatoid,1
arthritis,1
launch,1
sameday,2
population,4
six,6
city,2
weve,2
made,22
includes,46
early,11
manage,15
condi,1
easier,4
ever,1
identification,2
tions,8
drawing,1
full,3
customer,108
receive,9
education,3
expansion,4
range,14
identifying,2
person,2
cvs,23
dialysis,2
redefine,1
alized,1
improvement,12
arrange,1
include,80
vitamin,1
select,3
nonprescription,1
item,9
aggres,1
sive,1
trend,38
order,23
value,247
proposition,1
moreover,2
grow,7
substantially,11
developed,6
groundbreaking,1
ac,2
control,51
lifestyle,2
medicare,8
annually,7
despite,3
level,49
traditional,6
incenter,1
hemodi,1
alysis,1
suffer,3
mortality,10
general,27
technology,18
set,9
trial,1
later,9
year,219
designed,10
hemodialysis,1
safe,4
frequent,4
research,3
caretm,1
leverage,6
embedded,1
nurse,2
client,54
approach,8
improves,1
life,49
complex,4
autoimmune,1
disorder,1
reduces,5
stay,2
more,3
endstage,1
renal,1
enrolled,2
seen,3
maintained,9
month,37
uncontrolled,1
moved,3
controlled,2
status,11
mobility,1
issue,9
busy,1
cant,1
easily,1
get,3
game,1
changer,1
by,3
extending,3
doorstep,1
prescribed,3
therapy,1
chief,23
operating,222
officer,23
fundamental,1
play,3
key,9
role,3
simplify,2
contact,2
concierge,1
nutritional,2
another,3
work,8
lens,1
may,125
top,2
shopping,1
wellness,2
curated,1
selection,3
coordination,1
list,5
surgery,1
compared,71
typical,1
pro,9
inside,2
provid,1
ce,1
face,13
inclinic,2
phlebotomy,2
enhanced,4
arranging,1
transportation,1
begun,3
screening,2
procedure,18
supplying,1
durable,2
serving,5
broader,1
equipment,31
prog,1
operation,193
conducting,2
fact,8
testing,4
series,7
concept,3
bring,1
additional,78
res,1
required,56
preop,1
blood,1
effective,37
postop,1
scalable,1
roll,3
reconciliation,22
deliv,1
broadly,2
ery,1
achieve,4
best,9
customerfocused,2
simpler,1
personalized,2
manner,6
feature,3
joint,2
replacement,8
provides,16
yet,6
component,22
added,3
thousand,4
shelf,1
expanded,7
assortment,3
powered,1
team,4
next,10
action,29
introducing,3
online,5
dietary,1
signups,1
important,10
want,4
upon,30
trust,16
enhancing,1
financial,267
highlight,2
except,19
per,73
share,157
eps,2
continuing,41
income,318
loss,221
cash,234
flow,88
yearend,5
capitalization,2
measure,7
defined,27
net,192
provided,43
le,18
addition,42
property,33
ie,7
plus,15
proceeds,22
saleleaseback,13
transaction,66
free,9
found,2
page,5
revenues,11
dollar,8
diluted,13
dividend,41
executive,26
dear,1
broad,5
episodic,1
feeforservice,4
environment,8
fragmentation,1
various,25
stakeholder,1
leaf,1
struggling,1
coordinate,1
factor,56
led,2
inferior,1
trillion,1
spends,1
treating,1
i,5
believe,7
remake,1
use,34
what,1
they,2
transformative,1
completed,33
november,52
creates,1
multiple,18
longterm,89
growth,29
leading,9
diversified,5
broadens,1
reach,1
allows,4
larger,3
its,2
long,4
mirrored,1
employee,29
built,2
trusted,3
relationship,9
created,1
analytical,1
proactively,1
at,32
solid,1
highquality,2
form,9
cornerstone,1
segment,158
incorporates,1
standalone,13
fastest,1
growing,3
advantage,18
country,1
introduced,3
allure,1
