token,frequency
the fiscal year,3
the transition,1
period,36
file,1
number,9
name,2
registrant,1
charter,1
other jurisdiction,1
incorporation,2
organization,4
principal executive,1
telephone,3
area,1
code,2
pursuant,10
each class,2
par,6
value,31
each exchange,1
check,8
mark,8
the registrant,15
a wellknown seasoned issuer,1
section,3
such filing,1
filer,6
a nonaccelerated filer,1
reporting,6
company,34
growth,22
è,1
the extended transition,1
financial accounting,1
a report,1
attestation,1
assessment,6
the effectiveness,6
internal control,19
the registered public accounting,1
firm,11
audit report,1
a shell,1
the aggregate,1
market,40
stock,20
the last reported sale,1
price,22
share,43
the information,12
this report,11
the extent,4
forth,5
herein,8
reference,46
definitive proxy statement,1
annual meeting,6
such proxy statement,1
the end,6
part,10
the company,28
refer,1
a diversified health,4
care,260
a mission,3
the health,37
system,32
work,8
everyone,5
the performance,2
the overall health,1
wellbeing,3
health,180
access,22
quality,21
the care,3
an affordable price,1
the patientphysician relationship,1
empower,1
guidance,1
personal health,1
complementary businessesoptum,3
this unified mission,3
vision,4
affordability,4
the breadth,3
scope,2
diversified company,1
help,1
ability,30
deep health,1
expertise,3
complete endtoend,1
today,1
an information,2
overall population,1
the broad health,3
marketplace,3
life,6
overall health,2
performance,20
consumer,22
experience,8
provider,24
pharmacy,36
delivery,32
a full spectrum,3
benefit,25
large multisite,1
public sector,5
behalf,10
state,64
community,9
hospital,5
other diversified global health,2
aggregate,1
spending,3
product,9
management,61
administrative technology,1
consulting,1
a wide variety,3
industry,16
investment,22
other income,8
business,112
the right support,1
information,55
other health,14
possible patient,1
receive highquality,1
global life,1
population,2
wellness,4
engagement,13
research,1
technology,25
a diversified array,1
a national health,1
platform,3
appropriate care,1
complex chronic,1
behavioral health,2
local primary,1
specialty,13
urgent care,1
planning,1
digital health,1
telehealth,1
patient monitoring,1
innovative health,1
government,27
patient,5
satisfaction,3
cost,25
transition,3
traditional feeforservice payment,1
payment,16
ownership,2
the coordination,1
scalable digital payment,1
a risk,4
basis,10
responsibility,5
exchange,12
a monthly premium,4
an administrative fee,1
managing,1
administering,1
a monthly fee,1
a feeforservice basis,1
a contracted fee,1
income,44
individual product,1
other federal state,3
local health,1
achieve efficiency,2
quality meet,1
compliance,14
core,2
other care,4
revenue,31
coordinate,1
cycle,1
strategic growth,1
financial performance,2
a comprehensive payment,1
integrity,4
portfolio,8
risk,22
a dynamic environment,1
employer,8
vs government,1
coverage,23
the demand,1
affordable benefit,1
the need,2
new technology,1
complexity,1
the administration,2
critical safety,1
net,20
predictability,1
knowledge,2
comprehensive approach,1
software,23
an order,1
backlog,2
the backlog,2
contract,22
historical experience,4
the aggregate backlog,1
aggregate backlog,2
any assurance,1
regard,2
the timing,8
the potential,2
cancellation,1
nonrenewal,1
early termination,1
service,37
force,1
an array,2
other technology,1
network,10
home,16
the provision,7
inhome,1
infusion,5
ultralimited distribution,1
oncology,1
pain,1
ophthalmology,1
substance,3
use,11
wholeperson,1
approach,4
demographic medical laboratory,1
clinical care,2
insight,1
benefiting,1
clinical quality,1
trend,11
pharmaceutical spending,2
large national employer,1
distribution,7
insurance,42
overall pharmacy,1
appropriate manner,1
inappropriate utilization,1
nonadherence,1
member,11
client,2
medical spend,1
various utilization management,1
medication,1
assurance,1
adherence,2
design,6
a distinctive approach,1
the management,1
pharmaceutical care,1
comprehensive decisionmaking,1
elevate,1
position,7
strong localmarket,1
extensive expertise,1
distinct market,1
advanced technology,2
digital consumer,1
effective clinical engagement,1
innovation,6
improve affordability,1
medical care,13
analyze,1
a simpler,1
satisfying consumer,1
physician experience,1
extensive government,1
regulation,15
further discussion,1
regulatory environment,1
a comprehensive array,1
consumeroriented health,1
alliance,2
maintenance,5
a service,2
fee,5
potential liability,1
riskbased product,1
the risk,13
return,3
a fixed rate,2
individual,3
a oneyear period,2
other management,1
a fixed monthly service,1
financing,8
coordination,2
facilitation,2
administration,5
transaction,4
processing,5
a contracted network,3
the consolidated purchasing,1
capacity,3
costeffective access,1
a large number,2
manage,1
group,8
segment,10
the commercial marketplace,1
collaboration,1
addition,36
professional employer,1
own proprietary private exchange,1
diverse product,1
a continuum,1
the flexibility,1
major product,2
couple plan,1
this suite,1
reimbursement,4
personalized behavioral incentive,1
education,2
a variety,5
a full range,2
a spectrum,1
preventive care,2
direct access,1
catastrophic protection,1
a comprehensive suite,1
integrated pharmacy,1
unit,12
the appropriate use,1
clinical evidence,1
physician,1
each medical plan,1
a core,1
set,1
the offering,1
type,4
line,2
small business,1
clinical need,1
decision,3
support,9
utilization,8
case,2
complex condition,1
positive behavior,1
change,3
mental healthsubstance,1
disorder,1
employee,7
assistance,7
broad network,1
dental vision,1
hearing,1
other specialty,1
accident,1
protection,15
critical illness,1
disability,1
hospital indemnity,1
an integrated approach,1
age,5
preventive,2
acute,2
chronic disease,2
senior market,1
distinct pricing,1
underwriting clinical program,1
marketing,2
this market,2
a selection,1
choice,1
affordable networkbased care,1
unique health,1
traditional feeforservice,1
care management,5
navigator,1
clinical management,1
a network,2
extensive distribution,1
direct marketing,1
membership,7
us government,9
program,21
monthly premium,1
monthly consumer,1
gender,2
institutionalized status,1
status,6
the local level,1
account,3
competitor,1
the longterm payment,1
rate,36
outlook,4
each geographic area,1
model,10
a medical cost,1
level,15
physical care,1
the home,2
concierge,1
navigation,1
effective setting,1
example,21
nurse,1
unmet care,1
a single point,1
contact,1
a direct line,1
highrisk,1
certain care,1
medical record,1
remote monitoring,1
a comprehensive set,1
nursing,1
modeling,1
high risk,1
enable care,1
the right,2
the right place,1
the right time,1
standalone,2
the standalone,1
a large spectrum,1
prescription,8
drug,7
the majority,3
the diverse,1
the remainder,1
association,2
a diversity,1
coinsurance,1
total,12
the year,27
the benefit,1
employerfunded health,1
the state,2
expansion,3
a formal bid,1
process,2
a number,6
participation,7
commitment,2
consistency,1
the eligible population,1
base,4
long term,2
the structure,1
medical cost,17
these health,1
medical behavioral,1
a consistent relationship,1
the medical community,1
a care,1
effective care,2
administrative efficiency,3
the ability,7
local market,1
environment,3
family,1
this population,1
development,11
feeforservice,4
cover,1
physical behavioral longterm,1
communitybased collaboration,1
clinical model,1
the clinical experience,1
the model,1
principal,1
outpatient,3
ambulatory,2
surgery,2
the external payer,1
an owned network,1
comprehensive federal state,1
federal state,4
discretion,2
jurisdiction,5
the interpretation,3
a result,17
the political climate,1
financial position,37
cash,100
a discussion,4
federal regulation,1
the federal government,3
the award,4
the submission,1
the quality,2
commercial business,2
further subject,1
audits,3
medical loss,2
adjustment,24
the regulatory environment,1
respect,7
antifraud,1
abuse,2
inappropriate reduction,1
limitation,1
antitrust compliance,1
the administrative simplification,1
the group,1
individual health,1
contain,2
the privacy,1
security,29
protected health,2
data,4
contracting,2
associate,2
privacy,13
breach,3
notification,2
enforcement,3
the conduct,3
a covered entity,1
a business,3
the use,7
disclosure,9
identifiable health,1
notice,1
nonpublic personal health,1
financial information,4
the opportunity,2
the insurer,1
such information,2
a third party,1
the protection,1
personal information,5
stringent state,1
identifiable information,2
employersponsored health,1
a set,1
interpretation,3
minimum capital,3
reserve,7
governance,1
solvency,1
the scope,2
corporate governance,2
framework,2
a confidential selfassessment report,1
lead,1
regulator,1
connection,3
registration,2
applicable state,4
the filing,2
capital,31
structure,3
financial condition,6
general business,1
prior regulatory approval,3
material,3
parent,12
activity,7
review,3
durable medical equipment,1
licensure,4
licensing,3
adequacy,2
fraud,5
prevention,3
pricing,7
anti,1
a wide range,1
referral,1
improper marketing,1
certain,1
general agent,1
broker,2
social security,1
credit,35
card,2
the importance,2
identity,1
theft,3
a significant number,1
function,1
direct medical service,1
corporate practice,2
medicine,6
practice,3
a professional practice,1
judicial,1
regulatory interpretation,2
limited judicial,1
individual state,2
the board,1
the nonresident state,1
comply,1
packaging,1
advertising,1
adulteration,1
dispensing,1
legislation,3
a pharmacy,2
generic prescription,1
the delivery,2
i certain plan,1
iii,1
particular care,1
v formulary tiering,1
the pharmacy,2
supply,2
chain,2
the force,1
law,4
directtoconsumer,1
other general consumer,1
similar consumer,1
outbound,1
phone,1
texts,1
a private right,1
action,2
federal banking,1
the bank,6
accordance,17
federal safety,1
soundness,2
applicable consumer,1
agency,25
supervision,1
safety,1
banking,1
the event,2
unfavorable examination,1
governmental oversight,1
conduct,4
anything,2
a foreign government,2
official,2
advantage,3
the full expanse,1
forprofit,1
competitive environment,1
additional discussion,1
competition,3
trademark,1
logos,1
a portfolio,1
time,19
any single patent,1
any proprietary interest,1
mission,5
compassion,2
align,1
longterm,3
strategy,4
affordable enhance,1
a difference,1
talent,4
empowerment,1
culture,5
an inclusive environment,1
leader,1
enterprise,1
a consistent focus,1
diverse talent,3
inclusion,2
diversity,1
acquisition,8
leadership,2
pipeline,1
early career,1
mentorship,1
accelerated leadership,1
mobility,1
advancement,1
workforce,2
an inclusive culture,1
a broad array,1
learning,1
an environment,1
pay equity,1
regularly evaluating,1
compensation,15
ethnicity,1
race,1
feedback,1
team,1
another way,1
a culture,1
sense,1
belonging,1
annual incentive,1
plan,8
website,6
wwwunitedheatlhgroupcom,1
executive,8
certain information,2
the business,3
each executive officer,1
death,1
resignation,1
removal,1
disqualification,1
a member,1
this capacity,6
director,1
an unpaid leave,1
absence,1
a board,1
a global pharmaceutical company,1
finance,1
an independent registered public accounting,1
a global security,1
aerospace,1
a global technology,1
a director,1
wwwunitedhealthgroupcom,2
the site,1
certificate,2
bylaws corporate governance,1
annual sustainability,1
report,4
charge,2
a copy,2
request,3
neither part,1
transfer,4
agent,2
address,1
another person,1
the meaning,2
news,1
the approval,1
intend estimate,1
anticipate,1
forecast,1
project,1
the safe harbor,1
forwardlooking statement,1
the date,12
no obligation,1
any forwardlooking statement,2
the following discussion,2
below,2
current forwardlooking,1
future,4
nature,1
forwardlooking,1
future performance,3
public health,1
pandemic,3
a material adverse effect,7
global health,1
crisis,2
customer,17
the full strength,1
the entire health,1
the impact,14
the ultimate pacing,1
intensity,3
duration,2
the crisis,2
widespread availability,1
effectiveness,4
a vaccine,1
this time,1
the related treatment,1
an increase,5
additional care,1
documented health,1
reduced demand,1
loss,16
an adverse impact,1
collectability,2
response,5
timely compliance,1
meet,1
private infrastructure,1
operating,25
the enactment,1
emergency,1
the pacing,2
disruption,1
employment,6
the healthcare,1
an effective manner,1
the profitability,2
riskbased benefit,1
premium,11
large part,1
commercial thirdparty,1
a typical arrangement,1
a fixed percentage,1
a thirdparty,1
a defined portion,1
negotiation,1
competitive provider,1
the number,12
the cost,8
each service,1
the type,2
premium revenue,2
monthly rate,1
a 0month period,1
the contract,4
year,13
the fixed contract,1
inflation,2
the introduction,2
new treatment,1
the expansion,1
insured population,1
a percentage,2
impact,2
reduced premium,1
any particular period,1
an extensive degree,1
judgment,2
the integrity,3
availability,2
consolidate integrate,1
upgrade,1
timeliness,1
the data,4
the volume,3
electronic health,1
effective service,1
uninterrupted fashion,1
connectivity,1
an ongoing commitment,1
protect,1
enhance,1
pace,2
difficulty,4
appropriate pricing,1
integrate upgrade,1
integration,1
new business,1
successful failure,1
consolidate,1
diversion,1
energy,1
unexpected design,1
installation,1
the customer,4
failure,7
a seamless fashion,1
nonus,1
the competitive landscape,2
present compliance,1
the configuration,1
other privacy,1
the unintended dissemination,1
protected personal information,7
proprietary,2
confidential information,5
a loss,2
significant liability,1
reputational harm,2
store,2
subject,1
transmit,1
international business,2
the target,1
other security,1
place,4
respond,1
malware,1
other cyber,1
unauthorized access,1
degrade service,1
sabotage,1
sophistication,1
implement adequate preventive,1
computer,1
misappropriate,1
compromise,1
cause,1
other malicious software,1
any security,1
procure,1
manufacture,1
vulnerability,1
cybersecurity,1
vandalism,1
activist,1
financial fraud,1
malicious social engineering,1
the foregoing security,1
a cyberincident,1
remediation,1
cessation,1
the unauthorized dissemination,1
sensitive personal information,1
proprietary information,3
private information,1
medical identity,1
misuse,1
this information,1
result,4
litigation,4
liability,11
brand,1
reputation,7
face,1
significant competition,1
established reputation,1
superior supplier,1
profit,1
margin,8
financial return,1
a competitive advantage,1
competitive position,1
significant merger,1
maintain,1
profitability,5
success,1
disruptive new market,1
new directtoconsumer,1
the selection,3
relationship,1
innovative care,1
a satisfactory level,1
demand,6
other service,2
continued ability,1
pharmaceutical benefit,2
any failure,2
innetwork,1
outofnetwork,1
attention,2
negative publicity,2
any particular market,1
meeting,2
accreditation,2
certain health,3
multispecialty,1
significant market,1
diminished bargaining,1
power,1
the way,5
a competitive disadvantage,2
exposure,3
the adequacy,1
otherwise,1
the arrangement,1
unpaid health,1
the responsibility,3
the provider,2
a primary care,1
the primary care,2
a disruption,1
a reduction,6
financial solvency,1
understanding,1
the amount,9
these outofnetwork,1
a standard,1
specify dollar,1
litigate,1
dispute,1
the difference,4
the success,1
depend,1
joint venture,2
recruit,1
the departure,1
the nature,4
party,3
the design,3
the future,11
medical malpractice,2
staff,1
labor,3
tax,39
certain business,2
certain class,1
uncertainty,2
degree,1
excess liability,1
outside insurance,1
excess,3
selfinsurance,1
the level,2
the outcome,2
adverse publicity,2
current business,1
complete manage,1
a strategic alliance,1
turn,2
negative market,1
the acquired business,1
organic growth,2
appropriate diligence,1
preacquisition,1
an acquired business,1
an indictment,1
subsidiary,1
this lawsuit,1
contemplated revenue,1
significant senior management,1
country,1
political instability,1
intervention,1
discriminatory,1
currency,4
an impact,1
equity,40
debt,43
ratio,9
the effect,2
attract retain,2
allegiance,1
retain,3
commission,1
high unemployment,1
enrollment,4
renewal,2
an employee,1
elect,1
this coverage,1
a voluntary employeefunded basis,1
a means,1
the cancellation,1
a decrease,3
a prolonged unfavorable economic environment,2
reduction,3
select feeforservice,1
the financial position,2
the succession,1
high demand,1
the market,5
the limited number,1
corporate culture,2
succession,2
the development,3
interest,29
the vast majority,1
the fair value,23
low interest,1
a delay,1
the value,6
no assurance,2
carrying,4
illiquidity,1
an adverse effect,2
an accelerated basis,1
an action,1
the capital,3
goodwill,17
a portion,3
a charge,1
perform,1
a manner,1
inconsistent,1
any such divestiture,1
significant asset,1
impairment,6
disposition,3
an impairment,4
the period,13
the impairment,1
a material decrease,1
confidentiality,1
trade,1
misappropriation,2
substantial litigation,1
intellectual property,3
the software,1
this industry,1
such litigation,1
financial strength,3
the competitive position,1
the credit,3
rating,6
each credit,1
agencys opinion,1
current credit,1
the debt,1
the regulation,1
application,1
guaranty,2
certain insurance,1
insolvent insurance,2
the same line,1
such assessment,1
companys,2
various government,2
hold government,1
medical necessity,1
these government,2
potential conflict,1
collection,1
distributor,1
producer,1
facility,1
need,1
frequent change,1
public policy,1
court,1
the fourth quarter,5
the case,1
the integration,1
the broad latitude,1
interpreting,1
restrict,1
increase,3
regulatory review,1
approval,4
