token,frequency
the future,24
portfolio,23
information,56
the extent,19
this report,7
contain,3
business,370
a variety,6
control,60
the performance,4
forwardlooking,2
rate,163
market,90
competition,2
financial market,1
undue reliance,1
addition,18
no obligation,1
any forwardlooking statement,1
a result,14
new information,1
none,32
the future performance,1
original aspiration,8
march,1
wind,1
rain,1
the dust,1
history,2
a small twostory,1
building,6
office,9
tower,1
the land,2
motherland,1
the scent,1
mud,1
healthcare,11
a techpowered strategy,1
hand,11
love,1
forward,3
the sky,1
goal,4
a worldleading,10
group,31
pan,5
health,120
care,37
auto,30
real estate,30
smart city,7
technology,76
talent,3
financial strength,3
finance,63
ecosystem,17
transform,1
an industry,2
leader,2
survival,2
pursue,2
development,71
innovation,13
a thankful heart,4
a key battle,2
poverty alleviation,2
the threevillage,2
project,3
internet,30
customer,75
contract,110
mobile proportion,1
return,58
embedded value,14
value0,1
the parent,51
company,64
profit,215
attributable,25
company0,1
share,115
comprehensive solvency,6
margin,66
ratio,88
new business0,1
value0 net profit,1
operating,48
profit0,1
margin0,1
solvency,37
net profit,41
banking,38
net,32
interest,107
loan,18
coverage,12
adequacy,19
trust,32
i,12
the company,75
presentation,5
decade,3
new growth,3
line,30
global corporate governance,1
financial business,3
model,36
multiple,3
an insurance,326
the first jointstock,1
insurance,504
an brought,1
board,1
the first financial institution,1
a pilot,1
financial industry,2
approval,13
the start,18
a national insurance,1
a breakthrough,1
noninsurance financial business,1
a stake,1
shareholder,19
the individual life,1
marketing,4
system,57
individual life,3
life,103
policy,59
premium,30
new business,29
capital,138
strength,1
ipo,1
year,254
presence,4
the country,4
fintech,12
healthtech,19
cap,4
global insurance,3
top ten,2
brand,10
value,145
multiple international rating,1
place,19
center,1
platform,47
a class,1
the continued recovery,1
the global economy,1
economy,4
the beginning,33
a new journey,2
the goal,1
a modern socialist country,1
0th anniversary,2
the year,169
the past,1
the real economy,13
growth,27
a strategy,2
new value,1
the operating,18
the new business,1
the cash,10
the previous year,1
the past year,2
a record,3
strategy,21
a row,1
attention,4
retail customer,6
crossselling,4
fintech healthtech,11
efficiency,20
secure professional,1
convenient,3
base,9
the profit,21
user,6
transformation,11
boost,3
cut,2
experience,36
manage,2
stable healthy growth,2
longterm value,1
creation,2
protectionoriented product,1
philosophy,3
industry,39
the life,22
businesss net profit,1
the number,44
productivity,6
the property,10
casualty,73
businesss,3
premium income,31
an industryleading,2
revenue,92
retail banking,13
strategic transformation,6
the other hand,3
core,24
society,2
several hightech,1
a new strategy,1
hard work,1
journey,1
a companys,1
fate,1
the national destiny,1
the rise,1
a nation,1
the emergence,1
responsibility,8
the nation,3
poverty,6
alleviation,7
education,12
support,7
protection,10
financing,31
worth,2
change,28
the confidence,1
future,8
a fintech leader,1
the strategy,5
an good doctor,21
preipo,4
application,19
face,6
recognition,25
the world,2
an authoritative database,1
the technology,3
social security,2
artificial intelligence,11
blockchain,6
cloud,10
computing,1
administration,11
fiscal management,4
security,29
environmental protection,5
daily life,2
smart fiscal management,2
a platform,2
smart healthcare,1
social health,7
cost,53
account,30
management,458
public healthcare,1
prevent,4
that diligence,1
the mother,1
good fortune,1
yesterday,1
today,2
tomorrow,1
small business,2
millionperson,1
conglomerate,1
modern insurance,1
the conversion,3
the capital,8
reserve,37
the proportion,11
total share,4
cash,78
dividend,45
final dividend,12
interim dividend,5
the final dividend,7
the annual general meeting,2
business performance,2
retail business,10
online,14
the middle class,1
every highnetworth,1
a net profit,2
a yearonyear increase,3
the market,34
each customer,2
average,4
the internet,3
leapfrog,1
research,9
the end,75
patent,3
voiceprint,6
disease,5
forecasting,2
medical image,2
reading,2
pps year,12
the total investment,8
yield,26
the net investment,6
pps,65
service,56
the auto,5
an onsite investigation,1
the strategic transformation,3
the structure,7
corporate business,2
commercial banking,3
investment,276
