token,frequency
report,173
a,80
n,627
u,57
l,183
r,505
e,515
p,208
management,513
discussion,11
analysis,41
contents,1
prelude,1
chairmans,2
statement,138
embedded,35
governance,30
other,95
information,111
financial,377
definitions,2
material,52
risk,307
profile,5
core,16
summary,31
in,181
annual,158
unless,10
context,4
otherwise,6
requires,7
following,51
expression,1
meaning,2
the,763
subsidiary,69
nonwholly,4
owned,14
company,700
controlling,22
shareholder,119
amp,30
asset,397
limited,314
indirect,4
non,3
wholly,3
whollyowned,1
securities,83
regulatory,61
commission,47
law,81
amc,25
clwm,35
clpc,21
cli,23
circ,12
csrc,1
hkse,8
sse,3
insurance,770
prc,61
association,25
life,406
for,220
purpose,30
refers,5
excluding,6
special,14
administrative,9
region,7
alert,1
ha,163
stated,15
detail,13
existing,4
including,138
relating,32
business,260
investment,466
profitability,8
please,21
refer,21
may,94
face,5
future,91
development,110
section,20
headed,3
referred,5
statements,20
established,34
june,38
according,37
wa,239
successfully,1
listed,57
stock,55
exchange,46
december,650
january,91
respectively,79
registered,16
capital,86
rmb,713
leading,11
posse,3
extensive,13
distribution,53
network,9
comprising,2
exclusive,24
agent,44
direct,9
sale,134
representative,38
dedicated,3
nondedicated,2
agency,47
one,104
largest,10
institutional,6
investor,43
becomes,6
shareholding,10
also,59
pension,36
our,12
product,134
service,210
include,46
individual,57
group,97
accident,34
health,43
provider,7
annuity,36
as,323
approximately,14
million,759
longterm,54
policy,149
contract,251
force,21
we,40
provide,35
shortterm,30
office,34
address,12
f,176
tower,1
kong,3
i,30
name,11
chinese,4
中國人壽保險股份有限公司簡稱中國人壽,1
english,1
legal,28
street,4
telephone,2
fax,1
email,4
wwwechinalifecom,2
irechinalifecom,2
secretary,25
ii,45
contact,6
li,15
yinghui,2
liyhechinalifecom,1
ms,36
main,14
person,23
external,26
engaged,3
and,67
place,4
obtaining,2
journal,1
times,2
h,63
websites,1
website,13
exchanges,3
clearing,7
wwwhkexnewshk,1
share,142
disclosure,58
csrcs,1
designated,12
companys,7
reports,3
obtained,17
wwwssecomcn,1
plaza,1
short,14
code,11
lfc,1
v,98
computershare,1
services,6
shops,1
th,9
depositary,2
adr,1
king,3
llp,7
domestic,15
auditor,40
international,8
ming,6
changan,1
history,3
excellent,1
brand,6
prominent,2
principal,27
solid,2
strength,2
technology,16
profound,1
customer,62
base,8
professional,23
stable,14
team,13
predecessor,1
first,48
batch,1
enterprise,25
underwrite,1
approved,47
government,29
establishment,16
october,24
founded,1
after,30
restructuring,5
reorganization,3
successively,18
home,5
abroad,3
becoming,2
triplelisted,1
key,46
member,76
enlisted,1
fortune,3
global,7
influential,2
brands,1
since,74
played,2
role,15
explorer,1
pioneer,2
industry,52
committed,3
creating,2
worldclass,2
through,7
continuous,6
building,14
become,4
famous,1
strong,4
world,4
growing,2
value,398
influence,8
ranked,3
published,9
eleven,2
consecutive,4
year,584
no,37
session,84
list,5
stick,2
explores,1
huge,1
potential,13
market,135
maintains,1
position,82
gross,37
written,68
premium,198
exceeded,3
achieving,5
new,44
record,17
high,13
accumulation,2
comparable,7
total,89
amounted,19
ranking,5
end,81
capitalization,6
among,14
sound,7
outlet,1
counter,3
covering,6
urban,3
rural,6
area,19
reporting,167
period,161
number,78
across,4
channel,62
form,24
unique,1
powerful,1
within,71
reach,4
moreover,2
vigorously,2
promotes,2
upgrade,7
intelligent,7
taking,22
advantage,2
mobile,5
internet,8
cultivate,1
firstclass,1
operational,14
control,134
strives,1
establish,4
system,93
equipped,1
sociable,1
feature,9
leverage,1
convenient,3
public,33
offering,7
during,50
long,9
course,21
accumulated,28
wealth,12
experience,53
operation,77
well,19
versed,1
art,3
personnel,13
comprise,5
indepth,6
knowledge,8
understanding,20
senior,51
experienced,2
underwriting,10
actuary,5
manager,49
change,120
might,3
impact,43
highlights,1
yearonyear,56
increase,114
firstyear,49
regular,78
ten,40
longer,16
payment,84
duration,31
income,224
yield,38
percentage,57
point,28
net,138
profit,223
attributable,47
equity,177
holder,55
ended,215
revenue,24
earned,6
claim,84
expense,109
tax,139
ordinary,23
cash,161
inflowsoutflows,10
operating,60
activity,47
benefit,87
liability,214
major,60
ratio,31
weighted,5
average,20
under,13
standards,13
per,29
basic,48
diluted,5
notes,42
equivalent,35
fair,223
loss,167
availableforsale,62
security,260
heldtomaturity,19
deposit,75
purchased,22
agreement,228
resell,19
loans,13
statutory,31
restricted,15
property,106
calculating,2
earnings,12
tail,1
difference,30
figure,5
taken,5
account,32
liabilitiestotal,1
paid,113
sold,45
repurchase,45
beginning,41
past,10
adjusted,15
basis,64
c,340
s,24
chairman,47
spring,2
thunder,1
awakens,1
land,12
gorgeous,1
cloud,2
welcome,1
back,2
beautiful,2
season,1
whole,9
flourishing,1
thriving,1
behalf,4
board,12
director,120
hereby,1
blueprint,1
era,8
outstanding,9
achieved,9
with,19
efforts,1
result,77
adhering,4
guideline,14
prioritizing,3
strengthening,10
optimizing,3
structure,38
growth,27
safeguarding,4
putting,2
great,15
effort,13
implementing,8
overall,15
innovationdriven,3
strategy,26
consistently,13
pushing,2
forward,19
three,47
task,3
accelerated,5
transformation,12
prevention,13
coordinated,1
way,10
reached,16
maintained,8
became,39
particular,14
yearon,2
exceeding,2
time,44
renewal,17
term,93
improved,20
significantly,12
put,11
constantly,11
improve,13
strategic,19
focus,11
seizing,2
opportunity,9
interest,136
rate,149
hike,3
increased,41
allocation,20
fixed,23
leveraged,1
optimized,11
comprehensive,75
b,38
g,124
dropped,1
corresponding,29
indicating,1
continuously,12
cost,112
effective,80
due,80
fairly,4
fast,10
update,4
discount,31
assumption,97
reserve,59
traditional,7
significant,97
emphasized,2
playing,3
protection,16
pushed,9
diversification,5
rapid,3
protectionoriented,4
expensestotal,1
foundation,5
strengthened,13
effectively,12
while,4
maintaining,13
steady,10
size,6
quality,28
notably,2
productive,4
quarterly,13
introduced,4
measure,33
relation,72
actively,38
expanded,1
grasping,1
by,22
proactive,1
thinking,1
diligent,4
practicing,2
engraved,1
several,7
hundred,2
changing,2
economic,30
social,20
condition,26
globalization,1
increasingly,1
fierce,2
competition,5
together,6
navigated,1
flagship,1
resolute,1
pace,3
gained,1
better,6
unchange,1
everything,1
inherent,3
rule,24
shall,47
unremittingly,1
pursue,1
original,5
aspiration,1
abide,1
uphold,1
responsibility,41
care,9
people,15
wellbeing,4
respect,47
regulation,78
strive,5
stability,2
resilience,1
observing,1
consistency,4
adhered,3
valueoriented,4
principle,11
made,30
developing,6
saving,8
mid,1
tolongterm,1
enhanced,12
sustainability,1
valuecreation,1
capability,13
attached,7
importance,8
upheld,1
philosophy,3
safe,2
supplying,1
fund,148
riding,1
trend,6
discovering,1
supporting,5
real,9
economy,8
allocated,6
backdrop,1
national,11
achieve,8
appreciation,24
return,29
improving,9
need,12
priority,3
every,5
highquality,8
systematic,2
diversified,6
competitive,1
xin,7
series,9
shengshi,1
guoshoufu,1
extended,4
upgraded,3
efficiency,14
provided,32
individualized,1
differentiated,2
middleand,1
highend,1
categorized,5
complaint,1
protected,3
fulfilled,4
commitment,15
lifetime,1
promise,1
lifelong,1
partner,10
carrying,52
integrity,5
sincerity,1
culture,5
recordhigh,1
level,51
satisfaction,3
respecting,1
ensure,19
healthy,14
safeguard,6
various,44
manages,11
must,3
safety,7
consciously,1
acted,7
accordance,72
highest,10
internal,106
standard,37
strictly,14
complied,9
carried,42
compliance,46
stringent,8
supervision,18
considered,27
making,10
promoted,15
transition,3
remedy,1
afterwards,1
forestalling,1
beforehand,1
longacting,1
mechanism,20
enhancing,10
audit,84
prewarning,2
sufficient,15
flow,44
solvency,34
firmly,2
held,105
bottom,1
line,2
therefore,17
praised,1
stabilizer,1
firm,4
rock,1
yet,13
fading,1
already,2
unfolding,1
catch,1
overcome,1
inertia,1
embrace,1
upholding,2
caring,1
focused,3
expertise,5
exert,2
function,25
worked,3
hard,1
build,3
settlement,15
accumulative,2
commercial,14
maturity,35
initiative,5
undertook,2
supplementary,11
medical,15
program,14
administration,21
healthcare,3
entrusted,37
local,33
coverage,10
targeted,2
poverty,4
alleviation,3
trillion,2
povertystricken,1
supported,2
working,10
site,1
microinsurance,2
insured,30
reaching,1
nearly,4
oriented,4
success,1
shared,1
shouldered,1
spiritual,1
career,3
homeland,1
employee,52
enthusiasm,1
stimulated,1
positive,7
atmosphere,1
harmony,1
created,5
paved,1
prosperity,1
bright,1
closely,6
technologydriven,3
important,10
pillar,1
basically,2
completed,14
processing,5
objective,13
w,2
intelligence,4
quick,2
response,5
reliable,1
architecture,2
developed,10
advanced,4
rebuilt,1
process,16
endtoend,1
scenariobased,1
approach,16
independently,5
designed,9
built,2
fully,13
open,6
based,97
greatly,3
facilitated,4
online,13
platform,7
estore,2
application,22
purchase,12
monthly,13
active,20
user,4
