token,frequency
notice,23
statement,105
k,67
family,8
of,15
priceimpact,1
home,17
shareholders,19
when,14
pandemic,70
hit,2
last,37
year,311
world,9
changed,4
dramatically,2
what,9
remained,5
constant,1
wa,200
people,15
need,29
food,61
meet,28
through,4
new,52
channel,9
format,6
uplifted,1
customer,151
community,25
relentless,1
focus,11
quality,16
value,301
convenience,13
we,192
met,9
immediate,6
also,118
used,74
unique,10
period,79
accelerate,2
transformation,23
team,24
response,13
leading,16
purpose,26
converted,1
crisis,7
catalyst,1
sustainable,9
growth,60
committed,19
delivering,6
consistent,15
attractive,5
tsr,2
deliver,12
necessity,2
comfort,3
positioned,3
win,3
share,290
wallet,2
fresh,11
tremendous,1
sale,227
profit,77
opportunity,18
digital,33
and,29
look,6
confident,1
strategic,21
moat,8
our,123
position,42
u,97
compete,7
its,3
true,3
shift,5
spending,9
time,64
eating,2
le,20
restaurant,1
tailwind,2
industry,20
believe,31
retailer,17
convert,1
shortterm,6
boost,1
longterm,130
competitive,24
advantage,5
emerge,1
winner,1
that,7
benefit,186
effort,19
back,6
transformed,1
primary,10
business,194
never,4
go,3
fashion,2
facing,3
continuing,15
challenge,7
low,7
margin,30
competition,7
change,132
buying,3
consuming,1
habit,1
especially,3
increasing,13
demand,15
seamless,9
experience,56
forecasted,9
knew,1
build,6
war,3
chest,1
remake,1
turn,4
headwind,1
removed,5
billion,65
cost,212
freeing,1
resource,9
invest,10
associate,108
technology,36
pricing,5
strengthened,1
established,30
flywheel,1
monetize,1
traffic,3
data,34
generated,12
core,9
identify,4
improved,7
talent,17
development,21
level,49
placing,1
right,15
role,30
made,41
series,3
bold,2
commitment,50
advance,18
vision,2
center,25
portfolio,12
everything,2
went,1
according,4
plan,378
learned,1
adjusted,51
throughout,18
transforming,1
model,24
making,12
allowed,6
continue,43
began,8
february,101
covid,7
us,8
arrived,1
acted,1
quickly,7
protect,5
deploy,1
expertise,9
make,40
sure,2
individual,28
obtain,7
evolving,13
way,14
reliably,1
safely,2
effectively,14
indeed,1
recognized,51
depth,2
become,12
a,75
reminder,1
life,17
would,52
get,2
better,7
built,2
upon,55
powerful,1
sentiment,1
deepen,4
connection,20
the,731
nearly,8
doubled,4
number,91
using,59
shopping,9
achieved,22
focused,8
create,13
ability,47
use,42
online,16
service,95
whether,31
waiving,1
pickup,3
fee,17
order,25
extended,7
accepting,1
ebt,1
improving,4
user,1
mobile,5
app,1
almost,1
dedicated,4
ecommerce,9
because,8
previous,5
investment,116
innovation,7
part,37
able,15
support,17
increased,46
served,44
accelerant,1
helping,9
achieve,19
tripledigit,1
as,75
entered,9
dynamic,2
shifted,2
rapidly,6
already,2
building,7
ecosystem,5
enabled,4
respond,8
reinforcing,1
knowing,1
ounce,1
prevention,2
worth,2
pound,5
cure,1
took,1
step,2
safeguard,10
could,104
rely,2
essential,5
despite,5
changing,8
pattern,2
since,32
start,5
weve,5
invested,18
implement,3
dozen,2
safety,22
measure,41
nationwide,1
reward,11
uplift,1
secure,3
pension,148
area,19
difference,15
today,3
impact,28
shined,1
light,11
intersection,1
security,72
health,39
nutrition,1
racial,4
equity,47
charitable,3
giving,3
network,7
bank,9
supported,4
key,24
partner,11
like,10
direct,29
meal,4
needed,8
additionally,7
continued,23
rescue,1
surplus,2
heavy,1
stockingup,1
early,6
ahead,2
tomorrow,4
continues,9
play,3
recover,1
heal,1
mission,1
help,14
live,4
healthier,1
working,17
testing,7
vaccine,4
administration,5
supportive,1
care,22
expert,7
pharmacist,1
clinician,1
worked,4
tirelessly,1
tide,2
offer,16
hope,2
administering,1
million,157
dos,1
may,154
including,235
to,33
encourage,5
providing,25
onetime,1
payment,103
every,11
fully,14
vaccinated,1
ha,124
lost,4
sight,2
goal,39
serving,13
more,3
ever,3
performance,169
past,20
owed,3
ive,1
half,19
amaze,1
during,28
seen,1
rise,2
extraordinary,4
keep,6
americans,1
nourished,1
global,24
often,3
provide,65
first,43
job,6
many,14
choosing,1
stay,2
companies,2
career,9
choice,2
connected,3
culture,5
embrace,1
speed,1
agility,2
collaboration,2
advancement,2
realized,14
ongoing,10
training,8
education,5
tuition,2
reimbursement,3
program,93
cover,7
phd,1
inception,4
benefitted,1
hourly,3
taken,12
offering,10
far,1
in,122
addition,40
incremental,12
wage,28
three,29
raised,2
average,65
national,7
per,73
hour,5
additional,56
expect,9
increase,82
end,39
alongside,1
personalized,4
want,6
tool,2
pathway,1
grow,9
company,159
future,85
evolve,2
growthminded,1
solution,10
strength,2
deepened,1
accelerated,20
profitability,6
several,21
identified,12
customercentric,1
result,125
strong,22
foundation,4
gained,3
delivered,6
recordbreaking,1
underpinned,3
financial,257
includes,40
higher,18
operating,174
base,18
clear,2
path,3
earnings,133
growing,1
free,16
cash,284
flow,112
initiative,14
reach,3
exceed,11
mark,15
least,18
one,71
delivery,14
experienced,4
this,69
behavior,10
course,9
major,13
factor,36
double,4
size,9
baseline,3
concurrently,1
passthrough,1
rate,210
matter,41
capability,3
significant,67
gain,58
total,94
evolution,1
ii,20
expansion,5
partnership,9
important,24
accelerating,2
effective,38
industryleading,2
supply,20
chain,17
consistently,3
freshest,1
opening,1
two,35
fulfillment,11
centers,2
cfc,1
employ,1
announced,12
open,12
tx,1
forest,1
region,3
expands,1
announce,1
location,23
krogers,36
fit,2
context,2
day,28
coming,2
store,102
picking,1
convenient,4
directly,12
shipping,5
product,76
assortment,1
option,137
modality,5
leveraging,1
mature,1
personalization,4
platform,7
presented,15
recommendation,9
week,24
trillion,2
offered,2
comprehensive,27
nature,10
kroger,27
differentiator,2
define,6
engaging,4
across,18
shop,9
frequently,2
spend,5
twice,1
much,2
loyal,2
fact,3
retention,10
reached,2
brands,18
big,2
approach,25
answer,1
daily,7
dilemma,1
simple,3
delicious,1
inspiration,1
develop,8
readytoheat,1
readyto,1
eat,2
for,48
example,3
kit,2
subscription,1
show,3
great,2
momentum,3
going,2
track,6
next,11
billiondollar,1
brand,12
best,18
exceeding,2
truth,1
milestone,4
annual,128
told,2
consumer,22
packaged,2
good,14
tucked,1
inside,2
but,3
anything,2
small,1
thats,1
eight,1
larger,3
largest,8
selling,3
launch,1
exciting,1
item,89
selection,15
at,15
limited,13
critical,12
well,41
bring,2
innovative,4
firstto,1
market,109
shelf,3
collective,24
action,25
anchored,1
feed,2
human,9
spirit,3
from,9
