token,frequency
securities,11
dc,1
form,77
k,44
è,7
annual,19
report,78
pursuant,19
to,13
section,10
or,2
of,13
exchange,26
for,59
fiscal,4
year,131
ended,69
december,211
transition,6
act,22
period,80
file,23
number,47
name,4
registrant,19
specified,8
charter,1
jurisdiction,18
incorporation,4
organization,22
address,11
principal,15
executive,51
office,7
telephone,3
including,123
area,10
code,6
registered,15
b,16
class,4
par,9
value,147
trading,1
g,2
stock,67
indicate,9
check,7
mark,8
wellknown,1
seasoned,1
issuer,10
defined,12
rule,19
yes,4
no,12
required,40
whether,16
ha,44
filed,29
preceding,5
month,27
shorter,3
wa,34
subject,75
filing,8
requirement,45
past,5
day,10
submitted,7
electronically,1
every,1
interactive,2
data,105
posted,2
st,2
submit,6
post,1
large,18
accelerated,6
filer,7
nonaccelerated,2
smaller,3
reporting,63
company,91
emerging,5
growth,27
see,20
definition,3
one,15
if,35
elected,3
use,39
extended,2
complying,1
new,31
revised,3
financial,216
accounting,44
standard,31
provided,13
shell,1
the,218
aggregate,11
market,103
voting,2
held,7
nonaffiliates,1
june,31
based,58
last,1
reported,21
sale,17
price,50
per,51
share,109
excluding,6
beneficially,1
director,12
officer,49
subsidiary,50
as,42
january,19
issued,18
outstanding,21
information,116
extent,6
set,16
forth,9
herein,8
incorporated,68
reference,59
definitive,6
proxy,7
statement,78
relating,17
meeting,3
shareholders,2
such,6
within,22
end,16
relates,2
by,4
group,21
table,20
contents,1
item,41
business,210
a,44
risk,82
factors,13
unresolved,2
staff,3
comments,1
properties,2
legal,13
proceedings,2
mine,2
safety,5
disclosures,4
selected,9
managements,4
discussion,16
analysis,18
condition,35
results,7
operations,10
quantitative,7
qualitative,9
about,3
supplementary,22
changes,6
disagreements,1
with,6
controls,1
procedures,3
other,43
directors,11
officers,3
corporate,20
governance,7
compensation,35
security,122
ownership,4
certain,85
beneficial,2
owners,1
management,103
related,67
shareholder,46
matters,4
relationships,2
transactions,3
independence,2
summary,16
signatures,1
part,24
i,16
introduction,4
overview,2
diversified,11
health,276
care,285
dedicated,10
helping,12
people,40
live,5
healthier,5
life,20
make,17
system,51
work,9
better,13
everyone,3
term,18
u,55
used,36
refer,1
through,10
family,5
leverage,5
core,10
competency,6
advanced,6
technology,40
clinical,33
expertise,7
focused,2
improving,5
outcome,13
lowering,2
cost,208
creating,4
experience,18
patient,19
caregiver,1
physician,45
these,46
deployed,3
two,13
distinct,7
strategically,3
aligned,5
platform,8
benefit,83
operating,83
service,232
provides,33
array,6
customer,89
serf,10
employer,30
ranging,2
sole,1
proprietorship,1
multisite,1
national,9
public,16
sector,8
individual,51
consumer,53
delivers,4
wellbeing,5
beneficiary,12
retiree,1
community,30
state,152
manages,4
program,98
behalf,10
participant,3
dental,6
hospital,31
global,10
serving,8
broad,7
marketplace,5
payer,15
provider,82
government,72
science,6
optuminsight,22
optumrx,12
unit,31
help,18
improve,23
overall,10
performance,28
optimizing,1
quality,29
reducing,2
leveraging,3
distinctive,3
capability,11
analytics,14
pharmacy,67
population,18
delivery,38
operation,113
processed,8
nearly,7
trillion,1
dollar,11
gross,9
billed,2
charge,8
managed,24
billion,70
spending,7
serve,11
our,64
revenue,94
derived,5
premium,47
riskbased,11
product,115
fee,17
administrative,21
consulting,8
outsourced,1
wide,5
variety,9
industry,28
investment,92
income,80
four,10
reportable,15
segment,30
includes,29
optumhealth,15
unitedhealthcare,10
offering,19
enabling,3
control,47
rising,1
unitedhealthcares,1
position,59
built,2
strong,4
localmarket,1
relationship,20
breadth,1
upon,20
extensive,5
digital,8
engagement,12
competitive,15
medical,135
effective,35
innovation,3
utilizes,2
coordinate,3
provide,40
affordability,3
analyze,1
trend,36
manage,22
effectively,8
create,3
simpler,1
satisfying,1
in,74
arranges,1
discounted,10
access,21
network,32
include,45
million,111
professional,21
facility,24
