token,frequency
and,169
accounts,275
for,129
ended,24
december,334
royal,20
dutch,23
plc,113
introduction,16
ifc,1
terms,6
abbreviation,1
about,5
governance,158
directors,226
report,629
financial,618
statements,218
strategic,186
chairs,10
message,10
chief,83
executive,131
officers,8
review,114
selected,20
data,68
story,13
outlook,40
section,50
statement,217
risk,493
factor,106
overview,26
summary,18
result,173
performance,345
indicator,35
gas,606
information,366
capital,191
resource,68
environment,116
society,71
change,333
energy,303
transition,187
our,223
people,84
the,1693
chair,62
compliance,74
framework,83
evaluation,53
activity,241
understanding,70
engaging,11
stakeholder,103
workforce,47
engagement,138
sustainability,24
committee,68
remuneration,246
policy,202
other,180
regulatory,80
statutory,48
independent,97
auditors,16
related,166
consolidated,67
supplementary,21
oil,611
unaudited,22
reports,5
shareholder,226
measure,186
reconciliation,26
subsidiaries,10
cover,25
image,1
key,148
symbol,5
brand,16
it,114
sometimes,8
referred,15
icon,1
logo,2
emblem,1
one,108
world,68
recognised,186
asset,388
enormous,1
value,248
enabler,1
successful,17
business,404
customer,85
government,100
partner,63
contractor,28
staff,40
ha,337
core,17
branding,1
year,449
design,15
production,303
friend,1
wwwfriendstudiocom,1
iso,1
abbreviations,1
currencies,1
us,40
dollar,43
euro,18
sterling,19
units,1
measurement,21
acre,9
bd,39
boed,30
kboed,2
approximately,18
square,14
kilometre,20
barrel,77
per,105
day,48
equivalent,91
natural,169
volume,88
converted,17
using,91
scf,35
thousand,89
mmbtu,8
million,762
thermal,6
unit,84
megajoule,10
equal,34
joule,1
mtpa,10
tonne,49
annum,7
daily,6
basis,156
calendar,9
scfd,4
standard,122
cubic,28
foot,25
products,12
lng,73
lpg,3
ngl,73
liquid,31
liquefied,18
petroleum,6
miscellaneous,1
general,76
meeting,119
carbon,47
capture,14
storage,27
dioxide,6
mediumterm,4
note,72
earnings,219
share,740
free,37
cash,404
flow,220
final,23
investment,191
decision,78
current,125
cost,272
supply,126
generally,45
accepted,2
accounting,104
principle,40
greenhouse,14
health,27
safety,108
security,107
reporting,138
standards,18
producers,2
international,39
conservation,3
association,15
global,112
industry,83
environmental,48
social,33
issue,71
cooperation,2
development,204
mining,5
lease,198
prospecting,4
licence,53
productionsharing,6
contract,203
remco,26
securities,6
exchange,99
commission,5
total,189
recordable,7
case,80
frequency,9
return,43
ads,16
agm,21
api,1
ccs,7
co,58
emtn,2
eps,1
fcf,8
fid,4
gaap,1
ghg,12
hsse,8
ias,7
iea,3
ifrs,34
iogp,3
ipieca,1
ltip,33
oecd,2
oml,4
opec,1
opl,4
psc,13
psp,6
sec,2
trcf,2
tsr,7
wti,4
shells,54
strategy,145
provides,64
continuity,6
resilience,19
growth,105
need,48
deliver,25
play,21
essential,8
role,69
move,10
cleaner,19
lowercarbon,23
holliday,16
when,25
i,47
look,14
see,179
high,36
hope,4
commitment,83
we,522
wholeheartedly,2
support,110
goal,28
ben,10
van,213
officer,64
serf,6
accordance,76
uk,108
requirement,106
company,336
subsidiary,184
collectively,5
this,256
present,31
