token,frequency
the company,104
a life,3
insurance,342
company,22
capital,43
life,33
an extensive distribution,2
network,10
a g,22
e,768
c,77
i,514
h,236
a n y,46
o n e,2
o,253
f,110
t,313
a r,40
g,77
asset,52
management,374
shareholding,3
individual life,1
group,15
accident,17
health,32
provider,3
annuity,28
force,13
shortterm health,5
information,51
long history,1
excellent brand,1
the predecessor,1
the first batch,1
business,197
establishment,4
the restructuring,1
reorganization,2
home,4
the first financial insurance,1
enterprise,8
the role,3
an explorer,2
pioneer,2
industry,34
a worldclass,3
financial insurance,1
brand,4
longterm,4
continuous brand,1
building,4
the world,4
value,142
the brand,2
the year,307
0,1
session,4
list,1
principal,2
sound financial strength,1
principal business,2
the life,16
market,75
leading position,2
a new record,2
high,3
the longterm,2
development,91
accumulation,1
financial strength,1
comparable,1
the end,101
the total market,1
capitalization,4
branches0,1
the number,33
powerful distribution,1
service,53
the reach,1
strategy,10
great depth,5
concept,6
technological innovation,4
the development,15
firstclass,1
operational management,1
risk,229
control,54
customer,12
internetbased intelligent,2
ecological providing,1
convenient,5
the public,2
technology,13
empowerment,3
extensive customer,1
base,5
an extensive customer,1
offering,1
stable core,1
team,12
the long course,1
a wealth,1
experience,20
operation,45
professional management,1
the art,1
core,6
knowledge,8
understanding,4
senior management,29
investment,184
no movement,1
a material impact,3
the provincial,1
prefecture,1
level,23
an authoritative assessment,1
selection,4
organization,1
artificial intelligence,2
net profit,41
attributable,14
equity,107
income,110
yield,15
solvency,18
tax,90
profit,116
ordinary share,9
cash,95
inflowoutflow,11
assets0,1
share,40
share0,2
net cash,6
operating,15
ratio0,1
yield0,3
decrease,10
percentage,22
increase,8
point,5
fair value,133
loss,112
the percentage,7
change,6
the tail,1
account,21
ratio,16
the previous year,11
the period,41
the period0,4
an increase,46
the allocation,2
government,14
the scale,4
liquidity,26
policy,66
deposit,1
the accumulation,2
universal insurance,2
other insurance,5
deferred tax,32
the combined impact,4
comprehensive income,16
distribution,39
payable other borrowingsnote,1
a threeyear bank,1
loan,8
a maturity,8
date,54
