token,frequency
the print version,1
this version,1
introduction,3
the bank,4
continuous operation,1
the countrys central bank,1
international exchange,1
bank,35
international trade,5
long history,1
foreign exchange,32
trade,13
settlement,23
fund,21
transfer,11
commercial bank,5
a large commercial bank,1
complete business,1
strong strength,1
initial public offering,1
a dual listing,1
the official banking,2
partner,3
the only bank,1
the first financial institution,2
economy,6
a designation,1
international status,1
competitiveness,8
the year,122
plan,66
a new stage,1
reform,24
development,93
national development,1
embark,1
a brand,3
new journey,1
a firstclass,13
global banking,11
group,17
integrated bank,3
the chinese mainland,71
global service,2
network,7
an integrated service,3
platform,31
corporate banking,12
personal banking,15
other commercial banking,1
business,277
investment,108
banking,76
direct investment,4
insurance,73
asset,54
management,369
financial technology,5
financial leasing,4
a comprehensive range,1
a noble sense,1
duty,16
commitment,5
history,2
the spirit,1
excellence,1
the society,1
the prosperity,1
the nation,3
adoration,1
soul,1
integrity,1
backbone,1
innovation,42
path,1
forward,8
principle,2
an excellent brand,1
image,5
the industry,5
a large stateowned commercial bank,1
a period,4
a full understanding,3
the new development,19
stage,13
philosophy,10
paradigm,9
the mission,3
practice,4
provide excellent service,1
innovate,1
prudence,4
uphold openness,1
inclusiveness,1
collaborate,1
mutual growth,1
the strategic approach,1
invigorate adapt,4
contribution,12
national rejuvenation,1
life,9
a community,1
a shared future,1
mankind,1
the guidance,4
era,2
the basic driving,2
force,5
demand,13
the general principle,4
progress,23
stability,11
deepen supplyside structural reform,2
the financial sector,2
step,7
digital transformation,13
promote,3
high quality,5
sustainable development,12
higherstandard,2
a major stateowned bank,3
mobilise,2
the real economy,29
technology,36
finance,42
inclusive finance,36
green finance,29
wealth,28
crossborder,42
consumer,32
countylevel,3
risk,434
control,93
agenda,3
exercise,5
compliance,42
operation,25
a systematic concept,2
a development,3
pattern,10
domestic commercial banking,2
global reach,2
integrated operation,5
strategic approach,3
corporate culture,9
responsible outlet,1
message,10
this report,14
the context,5
the meaning,2
the performing,1
the ordinary share,3
capital,155
a nominal value,2
unit,15
interest,117
rate,214
exchange,62
basis,21
point,12
percentage,18
a public company,1
a whollyowned subsidiary,2
institution,4
a company,2
the area,6
the purpose,16
foreign investment,2
director,3
the listing,3
independent nonexecutive director,1
the lawful currency,1
senior management,36
warrant,1
the information,9
authentic accurate,1
no false record,1
misleading,1
statement,63
material omission,1
full responsibility,1
the meeting,13
the number,26
person,4
other important business,2
authorised proxy,2
behalf,13
voting,2
nonvoting,1
accordance,95
international auditing,1
an unqualified opinion,1
accounting,67
the authenticity,2
accuracy,3
completeness,3
a final dividend,4
tax,171
subject,4
the approval,13
capitalisation,4
the capital,19
reserve,23
share,56
this profit,2
distribution,60
the reporting,55
period,76
no misappropriation,2
shareholder,23
no material guarantee,1
own information,1
information,58
future financial business,1
other performance,1
a number,22
a substantive commitment,1
the macroeconomic environment,1
the risk,40
the credit,36
status,10
market,137
operational risk,11
the same time,13
the section,19
income,185
profit,123
net interest,16
margin,14
ratio,86
credit,224
cost,31
loan,71
impairment,44
the financial information,2
operating,41
equity,88
total dividend,1
position,15
average equity,3
tier,25
adequacy,35
quality,30
central parity,3
the financing,4
the installment,1
card,23
net fee,7
commission,30
the same period,3
net,33
fee,18
net trading,11
financial asset,12
allowance,42
amortised cost,49
fair value,197
other comprehensive income,95
loss,128
the comparative data,1
the previous reporting,1
the dividend,28
ordinary share,2
other equity,18
number,6
issue,10
the beginning,7
average capital,1
preparation,7
average balance,4
average daily balance,1
yearend,5
accrued interest,16
year,51
end,5
nonperforming,1
balance,17
the data,1
corporate information,3
name,3
irbankofchinacom,3
wwwboccn,2
report,45
farewell,1
this hopeful year,1
a profit,20
a yearonyear increase,7
the end,103
an increase,71
the ratio,2
a cash,3
dividend,23
ten,1
a dividend,2
payout,2
last year,1
the international environment,1
a deep recession,1
the global economy,2
the onslaught,3
the new era,1
main business,2
pressure,1
pandemic prevention,30
new vitality,2
new momentum,1
performance,65
steady progress,3
new headway,1
the big picture,2
founding mission,1
own development,1
the destiny,1
benefit,28
contribute,4
prosperity,2
support,32
openingup,7
highquality,16
a new record,1
a focus,1
the prior yearend,27
medium,5
the manufacturing,6
sector,12
a percentage,1
high level,1
solid growth,1
green credit,7
presence,1
region,6
comprehensive service,6
a leading position,8
foreign trade,11
the foreign trade,1
industrial chain,2
supply,14
chain,7
edge,2
international settlement,5
financing,37
export,6
the sole strategic partner,2
the third consecutive year,3
a strong reputation,1
the market,16
pandemic control,1
the fight,8
poverty,39
the outbreak,1
response,19
employee,12
health,3
protection,23
online office,1
online,26
orderly business,1
the globe,3
the pandemic,6
the lead,3
the virus,5
relending,1
rediscount,1
the proportion,6
the firsttime,1
storm,1
stress,7
a coordinated manner,4
home,5
alleviation,32
rapid growth,3
the balance,15
poverty alleviation,10
assistance,6
the task,1
povertystricken,6
the country,13
rural revitalisation,8
infrastructure,8
order,36
transformation,18
an important bearing,1
enterpriselevel architecture,3
project,14
system,98
preliminary shape,1
role,6
the structural reform,1
promoted digital transformation,1
the whole business,1
process,18
depth,1
manner,3
a result,16
regular current account,1
account,29
the management,23
basic work,1
primarylevel,2
structure,28
the building,25
global transaction,1
service,71
the expansion,3
financial institution,3
customer,56
base,12
custody,18
first place,2
strategic scenario,2
education,29
silver economy,4
capability,23
the community,1
level,25
scope,5
outlet,8
integrated online,1
offline service,1
experience,16
an extensive global network,1
diversified business,1
accumulated historical wealth,1
inheritance,2
the regional management,1
regional integration,1
regional headquarters,1
the overseas service,1
a variety,6
the route,1
highend,4
transaction,31
the interbank,3
bond,26
half,1
cross,4
border,4
place,6
guiding,2
the investment,5
village,4
comprehensive operation,10
comprehensive financial service,3
worstcase,2
the lifeline,1
monitoring,18
the impact,30
collection,3
mitigation,10
the corporate credit,1
mechanism,47
addition,48
dispute,2
mediation,1
compensation,10
appetite,5
policy,45
a stable performance,1
major risk,3
liquidity,46
the only way,1
organisational structure,7
model,37
governance,18
the training,1
professional management,1
the transformation,13
the marketing,1
leadership,4
capacity,22
comprehensive risk,8
human resource,1
talent,3
pool,4
intragroup rotation,1
the corporate culture,3
core,9
socialist,1
a corporate culture,2
the trend,5
the law,1
creative transformation,1
innovative development,2
a culture,2
concept,4
mission,3
vision,1
code,5
conduct,2
action,5
the power,1
culture,10
a consensus,1
behaviour,3
tradition,1
play,2
corporate governance,25
sound,1
the cornerstone,1
longterm development,1
overall charge,1
supervision,33
law,5
the corporate governance,6
a proper division,1
functioning,1
communication,8
coordination,7
minority,12
access,5
participate,4
the understanding,1
the efficiency,5
work,40
outstanding professionalism,1
abundant professional experience,1
the efficient operation,1
scientific decisionmaking,1
sail,1
a new voyage,1
the opening year,1
strategic planning,1
a new journey,1
an allround,4
approach,9
the aim,9
vitality,8
agile response,4
financial management,5
internal control,59
professional manner,3
constructive supervisory role,1
the highquality,8
strict accordance,6
efficiency,31
regular supervision,1
annual evaluation,1
the duty,10
an orderly manner,3
financial supervision,1
the implementation,26
the preparation,9
routine financial supervision,2
audit,45
disclosure,18
the significant impact,1
external operating,1
the banking,12
industry,38
mind,2
the progress,3
supervisory recommendation,2
other related risk,1
evaluation,22
synergy,3
the cooperation,1
defence,7
the comprehensive management,1
optimal use,1
external audit,2
a special seminar,2
special training,1
competence,2
ability,14
great importance,8
strong support,4
the work,9
special survey,1
forward rectification,1
