token,frequency
contents,2
about,7
governance,86
fiveyear,2
summary,50
introduction,1
ping,1068
an,1072
chairmans,1
statement,186
business,599
performance,63
glance,1
corporate,92
report,194
changes,27
directors,107
supervisors,35
management,768
and,193
analysis,83
significant,150
events,4
customer,301
development,134
technologypowered,14
transformation,24
financial,1127
statements,94
overview,6
life,250
health,133
insurance,1036
independent,79
auditors,6
consolidated,118
income,382
comprehensive,139
property,218
casualty,126
fintech,34
healthtech,32
embedded,43
value,548
operating,197
profit,426
liquidity,54
capital,234
resources,5
risk,797
sustainability,1
prospects,2
future,93
equity,166
cash,203
flows,4
notes,49
other,174
information,136
honors,1
awards,1
definitions,1
cautionary,1
regarding,34
forwardlooking,22
to,44
extent,20
made,59
contain,11
historical,16
essentially,1
forward,28
looking,6
these,39
include,64
limited,115
projection,6
target,7
estimate,55
plan,93
expects,7
anticipates,2
may,148
occur,6
subject,27
known,15
unknown,1
uncertainty,14
general,94
specific,25
including,212
word,1
phrase,1
potential,21
objective,37
intends,1
belief,5
similar,24
expression,3
variation,2
considered,36
readers,1
cautioned,1
variety,7
factor,40
many,8
beyond,8
control,150
affect,12
operation,180
result,96
could,13
cause,4
actual,28
differ,6
materially,4
expectation,11
expressed,5
exchange,51
rate,271
fluctuation,11
market,173
share,412
competition,7
environmental,14
change,226
legal,30
regulatory,80
framework,35
international,28
economic,50
condition,33
carefully,2
reader,1
place,23
undue,2
reliance,1
companys,16
in,277
addition,27
undertakes,11
obligation,44
publicly,6
update,2
revise,3
contained,4
new,134
event,39
otherwise,21
employee,84
affiliate,1
responsible,28
making,15
representation,5
concerning,4
chaser,2
journey,3
after,13
year,715
hard,1
work,13
flower,1
fruit,1
original,13
aspiration,3
dream,1
remains,9
true,5
he,9
set,90
sail,1
shekou,6
explore,2
modern,2
developed,36
integrated,36
finance,99
determination,11
now,1
lead,3
technological,16
innovation,23
passion,1
conduct,18
contribute,1
society,8
promotes,6
empower,14
ecosystem,66
seek,8
breakthrough,4
advancement,2
artificial,5
intelligence,6
smart,82
poverty,13
alleviation,13
enables,7
countless,1
use,54
case,29
by,34
proactively,13
applying,23
cuttingedge,7
technology,165
this,18
day,49
beginning,61
determined,57
seize,6
the,1048
th,57
anniversary,13
reform,15
openingup,4
birthday,3
at,38
critical,11
moment,2
embarks,1
marching,1
ahead,7
family,7
nation,1
pursue,15
better,17
strives,4
become,13
worldleading,18
retail,83
service,310
group,246
furthers,3
pursues,4
focusing,7
innovative,13
two,13
major,62
industry,82
pan,8
asset,841
care,49
as,243
leader,5
applies,7
traditional,12
five,31
namely,17
auto,66
real,42
estate,42
city,40
for,99
old,10
mark,2
starting,2
point,23
continue,25
survival,8
via,33
provide,40
empowering,23
proceed,1
eradicate,1
develop,20
rural,9
community,8
improve,31
people,11
livelihood,4
december,608
na,30
rmb,394
million,544
number,119
internet,41
user,78
contract,335
per,112
holding,37
multiple,22
different,33
subsidiary,206
within,63
return,95
attributable,65
shareholder,173
parent,64
company,385
roe,3
basic,12
earnings,15
dividend,135
solvency,74
margin,114
ratio,128
residual,31
net,235
interest,260
costtoincome,9
nonperforming,17
loan,158
provision,99
coverage,10
overdue,19
core,50
tier,20
adequacy,26
trust,82
held,172
security,81
wa,236
distributed,14
special,18
some,5
indicator,30
disclosed,47
le,34
figure,15
reclassified,20
restated,9
conform,2
first,45
quarter,10
relevant,101
period,161
presentation,13
leverage,4
local,17
advantage,12
line,46
global,23
standard,78
provides,34
product,154
model,98
one,43
onestop,10
powered,3
services,3
introductionabout,1
u,10
founding,4
established,47
jointstock,1
foreign,67
investor,51
brought,2
board,21
becoming,6
institution,103
april,10
acquired,16
river,1
renamed,4
investment,664
february,14
pilot,4
given,11
approval,22
acquire,4
marked,3
start,3
banking,108
june,43
national,7
expanding,2
nationwide,3
october,11
noninsurance,25
establishing,12
securities,91
co,94
ltd,117
took,6
stake,7
single,10
largest,10
introduced,4
individual,72
marketing,9
system,68
pioneering,1
policy,178
milestonesannual,1
listing,20
enhanced,18
strength,9
going,13
public,23
acquiring,4
sdb,3
july,24
became,14
controlling,30
later,18
merged,2
built,22
presence,3
across,15
country,12
lifes,6
written,34
premium,169
exceeded,5
billion,9
lufax,5
began,4
build,21
listed,39
world,11
ans,12
center,18
started,2
platform,75
response,11
government,47
call,5
launched,14
support,38
covering,22
village,13
officer,41
doctor,41
teacher,7
nine,5
province,3
autonomous,2
region,16
also,104
celebrated,2
with,20
landscape,5
changing,4
reshaping,1
economy,17
ha,274
entered,8
era,3
technologies,4
advancing,1
rapidly,1
unprecedented,1
impact,89
experiencing,1
rapid,9
fundamental,1
facing,4
huge,3
challenge,4
opportunity,13
backdrop,1
strong,12
sense,1
mission,1
urgency,2
taken,12
careful,2
step,4
manage,23
realized,21
stable,21
healthy,17
growth,66
revenue,123
embrace,3
greater,5
faster,3
pace,1
we,125
continued,264
exploring,2
datadriven,3
encouraging,1
progress,22
developing,20
cap,2
rose,32
trillion,6
achievement,5
gained,5
wide,6
recognition,55
ranked,9
fortune,6
time,54
our,19
reached,12
grew,25
fast,3
growing,2
increasing,7
jumped,1
provided,50
crossselling,19
leveraging,3
ai,24
blockchain,18
cloud,29
computing,16
cost,184
boost,7
efficiency,21
enhance,18
experience,57
offering,9
competitiveness,4
steadily,9
adopted,23
agent,59
tool,11
interview,3
functionality,3
helped,2
sharply,5
retention,3
expanded,5
increased,56
betterthan,1
combined,10
processed,5
onsite,6
claim,114
investigation,8
