token,frequency
securities,22
dc,3
form,174
k,221
è,13
annual,23
report,217
pursuant,32
to,18
section,26
or,3
of,9
exchange,52
act,32
for,59
the,385
year,248
ended,125
december,294
transition,5
period,134
from,10
commission,14
file,13
number,89
irs,1
employer,3
identification,2
no,30
registrant,75
state,72
incorporation,7
address,5
telephone,1
corporation,110
pennsylvania,4
one,53
comcast,178
center,20
philadelphia,6
pa,2
nbcuniversal,132
llc,87
delaware,1
registered,21
b,65
symbol,2
name,27
each,7
class,69
a,69
par,4
value,241
due,120
notes,12
guaranteed,15
none,7
cmcsa,3
ccz,1
ccgbp,1
g,10
media,65
indicate,17
check,7
mark,8
wellknown,1
seasoned,1
issuer,3
defined,24
rule,21
required,52
yes,10
whether,37
ha,87
filed,56
preceding,2
month,12
shorter,2
wa,117
subject,67
filing,9
requirement,36
past,3
day,13
submitted,4
electronically,2
every,5
interactive,5
data,49
regulation,65
st,2
submit,1
large,11
accelerated,8
filer,11
nonaccelerated,3
smaller,5
reporting,136
company,115
emerging,6
growth,17
see,39
definition,6
if,28
elected,5
use,86
extended,3
complying,5
new,72
revised,4
financial,398
accounting,112
standard,20
provided,62
shell,1
as,111
june,17
aggregate,29
market,98
common,101
stock,155
held,15
nonaffiliates,1
billion,174
share,113
outstanding,40
latest,1
practicable,2
date,56
not,2
applicable,27
meet,12
condition,63
set,12
forth,12
therefore,13
reduced,8
disclosure,51
format,6
iii,3
definitive,2
proxy,3
statement,240
meeting,2
shareholder,29
presently,2
scheduled,11
documents,1
incorporated,89
by,4
reference,96
table,40
contents,1
business,280
risk,52
factors,3
unresolved,1
staff,2
comments,2
properties,3
legal,23
proceedings,2
mine,1
safety,5
disclosures,3
part,31
i,20
item,47
ii,5
discussion,24
analysis,18
results,7
operations,5
quantitative,18
qualitative,20
about,2
supplementary,6
changes,15
disagreements,2
accountants,2
controls,2
procedures,2
compensation,46
security,108
ownership,24
certain,126
beneficial,3
owners,2
management,78
related,186
stockholder,2
matters,3
relationships,3
transactions,6
director,42
independence,3
principal,47
accountant,4
iv,2
signatures,2
statements,16
