token,frequency
limited,290
stock,26
code,52
ordinary,76
hshare,4
offshore,18
preference,120
report,130
the,1344
print,1
version,12
published,12
april,18
supersede,1
longest,1
continuous,9
operation,129
among,47
bank,331
wa,223
formally,2
established,51
february,21
following,70
approval,56
dr,2
sun,5
yatsen,1
from,55
served,72
consecutively,2
country,112
central,60
international,43
exchange,161
specialised,8
trade,23
fulfilling,1
commitment,68
serving,29
public,42
developing,9
financial,1358
service,284
sector,29
rose,7
leading,26
position,114
industry,51
developed,23
good,7
standing,6
community,3
despite,1
many,12
hardship,1
setback,1
after,10
drawing,2
long,10
history,4
statedesignated,1
foreign,142
became,16
responsible,39
managing,5
provided,64
vital,1
support,61
nation,4
development,208
economic,42
infrastructure,14
offering,14
settlement,33
overseas,82
fund,95
transfer,48
nontrade,1
during,42
reform,45
opening,19
period,127
seized,4
historic,2
opportunity,18
presented,24
government,56
strategy,95
capitalising,3
advanced,18
technology,47
boost,12
key,96
financing,57
channel,27
building,77
competitive,9
advantage,24
business,365
in,259
transformed,1
wholly,10
stateowned,19
commercial,57
august,45
incorporated,5
listed,43
june,38
july,42
respectively,42
becoming,6
first,78
launch,12
initial,44
achieve,14
dual,1
listing,15
market,242
having,1
olympic,10
games,17
official,8
banking,209
partner,10
winter,25
thus,69
making,27
serve,66
two,17
designated,32
sole,6
institution,224
emerging,10
economy,61
nine,3
consecutive,14
year,370
as,364
globalised,11
integrated,49
ha,149
wellestablished,1
global,52
network,19
set,63
across,31
mainland,138
well,65
region,110
it,259
platform,35
based,101
pillar,2
corporate,103
personal,76
cover,9
investment,297
direct,16
security,139
insurance,142
aircraft,32
leasing,15
asset,679
management,648
area,84
providing,22
customer,305
comprehensive,168
range,15
addition,55
local,45
noteissuing,1
respective,7
upheld,2
spirit,1
pursuing,4
excellence,3
throughout,9
one,41
century,1
with,29
adoration,1
soul,1
integrity,2
backbone,2
innovation,55
path,2
forward,65
people,17
guiding,5
principle,28
built,13
excellent,7
brand,9
image,3
widely,5
recognised,115
within,53
face,15
great,17
achievement,4
large,7
follow,3
xi,10
jinping,6
thought,7
socialism,8
chinese,22
characteristics,6
