token,frequency
securities,11
dc,1
form,83
k,47
è,7
annual,18
report,82
pursuant,20
to,14
section,10
or,2
of,14
exchange,24
act,22
transition,4
for,65
fiscal,3
year,124
ended,68
december,205
period,76
file,23
number,53
name,5
registrant,21
specified,8
charter,1
jurisdiction,19
incorporation,4
organization,22
address,11
principal,15
executive,56
office,7
telephone,3
including,117
area,10
code,6
registered,15
b,20
stock,69
value,140
title,1
class,4
inc,2
g,2
check,8
mark,9
wellknown,1
seasoned,1
issuer,10
defined,12
rule,19
yes,4
no,12
indicate,10
required,37
whether,16
ha,44
filed,32
preceding,5
month,28
shorter,3
wa,38
subject,78
filing,8
requirement,45
past,5
day,10
submitted,9
electronically,1
every,2
interactive,1
data,100
posted,2
st,2
submit,6
post,1
disclosure,19
delinquent,1
filer,9
contained,7
herein,9
best,5
knowledge,2
definitive,7
proxy,8
information,117
statement,73
incorporated,74
reference,65
amendment,25
large,16
accelerated,7
nonaccelerated,2
smaller,3
reporting,58
company,93
emerging,5
growth,40
see,23
definition,2
one,15
if,35
elected,4
use,39
extended,3
complying,1
new,33
revised,3
financial,209
accounting,44
standard,32
provided,15
shell,1
the,214
aggregate,11
market,106
voting,2
held,6
nonaffiliates,1
june,27
based,57
last,1
reported,20
sale,19
price,50
per,56
share,112
excluding,6
beneficially,1
director,12
officer,48
subsidiary,50
as,40
january,16
par,6
issued,18
outstanding,21
extent,4
set,15
forth,8
relating,17
meeting,3
shareholders,2
such,5
within,19
end,16
relates,2
by,4
group,26
table,21
contents,1
item,40
business,216
a,41
risk,85
factors,13
unresolved,2
staff,3
comments,1
properties,2
legal,14
proceedings,2
mine,2
safety,5
disclosures,4
selected,8
managements,4
discussion,15
analysis,15
condition,35
results,8
operations,10
quantitative,7
qualitative,9
about,2
supplementary,24
changes,6
disagreements,1
with,4
controls,1
procedures,3
other,43
directors,12
officers,3
corporate,22
governance,7
compensation,35
security,121
ownership,5
certain,83
beneficial,3
owners,1
management,86
related,63
shareholder,47
matters,3
relationships,2
transactions,3
independence,2
summary,14
signatures,1
part,23
i,16
introduction,4
overview,2
diversified,12
health,280
care,292
dedicated,10
helping,11
people,42
live,5
healthier,6
life,19
make,17
system,51
work,9
better,10
everyone,3
term,17
u,56
used,31
refer,1
through,10
family,5
leverage,5
core,10
competency,6
advanced,6
technology,38
clinical,35
expertise,8
these,46
deployed,3
two,13
distinct,7
strategically,3
aligned,5
platform,8
benefit,88
operating,80
service,236
provides,34
array,5
customer,91
serf,9
employer,30
ranging,2
sole,1
proprietorship,1
multisite,1
national,9
public,16
sector,10
individual,58
consumer,56
delivers,5
wellbeing,5
beneficiary,13
retiree,2
community,28
state,155
manages,3
program,96
behalf,9
participant,3
includes,28
provision,28
dental,4
hospital,36
global,11
serving,8
broad,8
marketplace,5
payer,15
provider,85
government,75
science,6
optuminsight,24
optumrx,13
unit,24
help,18
improve,22
overall,12
performance,29
optimizing,1
quality,29
reducing,3
cost,206
improving,5
experience,17
leveraging,4
distinctive,3
capability,14
analytics,15
pharmacy,67
population,20
delivery,38
operation,115
processed,6
threequarters,1
trillion,1
dollar,11
gross,9
billed,3
charge,8
managed,22
billion,58
spending,7
serve,10
our,63
revenue,106
derived,5
premium,54
riskbased,15
product,121
fee,17
administrative,21
consulting,7
wide,5
variety,9
industry,31
investment,93
income,88
four,11
reportable,15
segment,32
optumhealth,15
unitedhealthcare,10
offering,22
enabling,3
control,41
rising,1
creating,3
unitedhealthcares,2
position,59
built,2
strong,5
localmarket,1
relationship,20
breadth,1
responsive,1
many,17
digital,5
engagement,13
competitive,16
medical,137
effective,31
extensive,5
innovation,3
utilizes,1
coordinate,3
patient,16
affordability,1
analyze,1
trend,36
manage,23
effectively,8
create,3
simpler,1
in,82
arranges,1
discounted,8
access,22
network,36
include,45
million,115
physician,45
professional,21
