token,frequency
the year,238
information,185
oil,667
gas,625
additional information,34
section,31
disclosure,41
introduction,7
reference,96
strategic report,65
message,4
outlook,32
capital,201
society,34
change,111
energy,184
transition,85
governance,99
image,1
the fingerprint,1
progress,28
production,395
the fiscal year,5
file,5
number,37
name,5
registrant,1
charter,1
incorporation,39
organisation,32
van,342
royaldutchshellshareholdersshellcom,2
principal executive,1
pursuant,17
each class,15
the issuer,4
a nominal value,6
none,14
obligation,5
the number,59
common stock,1
the close,9
the period,185
the annual report,7
check,9
mark,9
the registrant,12
a wellknown seasoned issuer,1
this report,62
transition report,1
indicate,4
period,108
such filing,1
corporate website,1
this chapter,1
filer,7
a nonaccelerated filer,1
growth,94
company,127
definition,3
accordance,205
the extended transition,1
nancial accounting,2
the term,23
basis,98
this filing,1
response,58
the previous question,1
financial statement,5
item,1
an annual report,1
a shell,1
committee,48
property,47
plant,130
equipment,88
the offer,4
use,60
development,149
the company,104
overview,19
structure,41
a operating,2
sheet,38
harbour,1
senior management,8
ownership,28
offer,6
listing,15
plan,117
distribution,41
association,12
display,2
subsidiary information,1
the issue,10
party,11
counsel,4
part,133
financial data,1
operating,93
a offer,1
a current cost,34
dollar,16
measurement acre,2
bd,48
boed,57
day,41
scfd,6
natural gas,213
a factor,20
barrel,39
annum,8
a daily basis,2
a calendar,2
year,85
standard,13
petroleum,8
carbon,26
capture,8
storage,38
dioxide,14
share,433
free cash,26
flow,189
accounting,102
health,25
safety,81
security,49
environment,76
global oil,8
industry,57
mining,10
lease,38
licence,49
contract,74
total,22
recordable case,8
frequency,10
total shareholder,9
return,25
the meaning,4
condition,7
historical fact,2
the parent,5
performance,323
reporting,33
control,64
significant influence,4
neither control,4
joint control,6
addition,141
no useful purpose,2
the particular entity,2
interest,620
convenience,8
the direct andor,2
indirect ownership,2
an entity,6
unincorporated joint,2
plc,49
indirect interest,2
net carbon,18
footprint,34
the production,23
that production,2
the energy,58
the use,32
the terminology,2
respect,289
deduction,7
any noncontrolling interest,4
a subsidiarys production,2
processing,16
the share,37
the subsidiary,4
the case,37
entitlement,23
kind,7
the potential exposure,2
market,132
aim ambition,2
anticipate,2
schedule seek,2
a number,69
the forwardlooking,2
limitation,4
a price,4
crude oil,57
b,69
demand,118
c currency,2
drilling,43
f loss,2
competition,14
g,5
the identification,8
suitable potential acquisition,2
successful negotiation,2
completion,21
the risk,66
business,297
climate,55
financial market,4
expropriation,3
renegotiation,4
the approval,7
the reimbursement,4
trading,125
further discussion,2
no assurance,4
future dividend,2
previous dividend,2
entirety,4
this section,15
undue reliance,2
statement,45
the date,64
any obligation,2
any forwardlooking statement,2
a result,105
new information,12
other information,8
light,10
website,13
any information,2
wwwshellcom,4
the public reference,4
facility,32
further information,6
the operation,14
room,2
the copy,2
the public,2
currency,34
herein,6
the website,3
wwwsecgov commission,2
