token,frequency
integrated producer,2
marketer,5
the world,5
energy,32
today,2
photograph,1
copper,56
smelter,3
income,173
attributable,15
equity,75
share,114
net debtffo,1
net debt,26
net cash,12
capital,89
alternative performance,8
refer,10
section,28
page,46
definition,9
reconciliation,14
time,31
injury,6
frequency,9
rate,59
scope,12
investment,41
report,69
a glance,2
the future,8
market,94
a disruptive force,5
development,45
model,29
strategy,52
a sustainable future,8
key performance,6
review,33
introduction,2
governance,22
remuneration,29
plc,25
statement,39
comprehensive income,11
financial position,28
cash,178
additional information,2
information,47
production,201
quarter,8
a focus,1
tomorrow,1
the potential large scale,1
roll,1
storage,32
demand,62
cobalt,23
zinc,26
natural resource,2
every stage,5
the commodity,9
supply,52
chain,17
geography,4
product,18
activity,13
the value,19
business,147
diverse,2
region,3
segment,23
annual investment,1
longterm production,1
officeother,1
agriculture,2
assets0,12
geographic destination,1
the country,5
incorporation,6
the counterpartys,1
ultimate parent,2
final destination,2
the product,2
deferred tax,22
the percentage,1
the information,9
note,41
acquisition,20
extraction,7
optimisation,6
delivery,6
c0ktpa zinc,1
concentrate,5
scale,11
sustainable focus,1
reduction,21
carbon,21
entrepreneurial culture,1
broad base,1
commodity,70
flexibility,6
performance,86
strongest,1
record,5
balance,25
sheet,25
case,8
leading marketing,2
industrial asset,2
primary market,4
deficit,7
trending,1
nickel,15
thermal coal,18
positive price,1
divergence,1
versus,2
net income,14
healthy commodity,2
contribution,10
generative marketing,1
resilient,1
continued supportive market,1
volume,4
growth,33
key market,1
a positive end,1
the year,141
guidance,15
a resilient performance,1
ability,21
high cash,1
conversion,1
account,19
battery,8
infrastructure,14
an additional dimension,1
future demand,1
a number,23
inflation,6
interest,118
an asset,8
class,5
reform,3
consistent environmental policy,1
compliance,48
aluminium,4
a strong operating,1
environment,27
an encouraging end,1
cycle,6
positive momentum,2
prolonged outperformance,1
the second quarter,2
the second half,9
economic performance,1
both major developing,2
developed,1
supportive commodity,3
the electric vehicle,3
upheaval,1
the scale,4
penetration,2
longterm,3
the strong economic performance,1
the likely energy,1
mobility,9
evolution,4
electric vehicle,10
story,6
strong production,2
value,114
organic reinvestment,2
a conservative balance,1
range,5
a continuation,1
recent healthy marketing,1
the upper half,1
the range,1
margin,27
expansion,4
relentless,1
cost,76
focus,13
asset,26
portfolio,21
overall competitive allin,1
unit,3
some minor production,1
mining,28
transformation,5
forecast,6
differentiation,1
mix,7
adoption,4
an energy,1
an independent study,1
the potential incremental demand,1
scenario,6
significant new demand,1
persistent supply,1
the rate,3
opportunity,2
a supplier,2
automaker,2
resource,8
base,24
this likely energy,1
anticipated strong production,2
theme,1
detail,2
distribution,27
impact,19
the environment,7
intensity,7
constant drive,1
longterm value,1
trading,17
source,4
structure,18
access,15
sizeable high quality,1
coal,57
marketing,69
petroleum,17
sale,57
