token,frequency
l,4
e,23
n c,2
o,10
r,14
p,8
a n n,2
a l,2
everyday life,6
strategy,56
a sustainable future,7
diversified natural resource,1
mining,39
oil,56
production,296
the world,11
income,227
atttributable,1
equity,132
share,148
net debt,40
debt,31
capital,125
millon,1
glencorecom,3
cover,4
review,30
page,60
time,41
injury,8
frequency,13
rate,100
scope,17
investment,53
alternative performance,7
refer,19
section,39
definition,15
reconciliation,19
report,76
a glance,2
market,122
change,76
key performance,5
governance,22
remuneration,24
plc,45
statement,42
comprehensive income,21
financial position,40
cash,242
additional information,3
performance,101
quarter,10
information,55
natural resource,3
every stage,6
the commodity,14
supply,57
chain,13
geography,4
product,25
activity,13
the value,24
business,190
diverse,2
annual investment,1
longterm production,1
c0,10
acquisition,28
development,42
extraction,6
optimisation,6
delivery,12
sustainability,42
impressive market,1
copper,93
concentrator,1
throughput,1
capacity,18
lost time,7
recordable injury,5
location,15
downstream,6
c0mtpa increase,1
high quality,2
coal,101
region,2
segment,30
assets0,18
lowcost,2
entrepreneurial culture,1
broad base,1
commodity,74
flexibility,7
scale,12
metal,81
geographic destination,1
the country,6
incorporation,8
the counterpartys,2
ultimate parent,2
final destination,2
the product,3
deferred tax,36
the percentage,1
the information,14
note,60
statementsgovernanceadditional information,112
both record,2
significant cash,2
high margin,1
the future,13
confidence,18
the required recapitalisation,1
main operating,1
subsidiary,4
a new mining,2
code,10
the recent appearance,1
uranium,1
the cobalt,2
hydroxide,2
the matter,2
a constructive manner,1
careful consideration,1
a broad stakeholder,1
universe,1
dispute,5
a manner,8
contravention,2
the applicable stabilisation,1
the previous mining,1
the new mining,1
various taxation,1
repatriation,1
noncompliance,11
the new code,1
protest,2
a reasonable resolution,1
government,6
a subpoena,8
respect,81
compliance,92
money,24
committee,27
response,20
investigation,30
record,4
a challenging environment,1
the strength,2
uniquely diversified business,1
model,52
commitment,25
a challenging,1
environment,26
sentiment,4
some company,1
the prospect,2
global economic growth,1
the start,3
positive commodity,1
the end,34
dollar,22
volatility,22
trade,64
policy,46
tension,1
widespread concern,1
chinese growth,2
the brunt,1
negative sentiment,1
the second half,4
yearonyear eg,1
thermal coal,19
the year,169
demand,90
a backdrop,1
limited reinvestment,1
the volatility,2
commencing,1
the form,8
a number,27
cobalt,47
longterm,2
diversified resource,7
a key role,9
the transition,14
a lowcarbon,3
economy,5
well,5
portfolio,34
vanadium,2
the infrastructure,2
chemistry,6
a lowcarbon world,1
capex,2
the energy,6
mobility,12
transition,18
a lowcarbon economy,24
the peak,1
sector,14
reinvestment,6
the growth,2
pipeline,2
the demand,7
backdrop,7
nickel,18
the case,14
key base,1
inventory,8
correct inventory,1
the absence,3
a material demand,1
slowdown,1
financial performance,15
average commodity,4
increase,17
net income,24
net profit,2
attributable,17
the cash,6
capability,2
unique business,1
marketing,79
reasonable market,1
a basis,30
risk,250
guidance,20
range,5
an improved yearoveryear performance,1
result,5
the middle,1
asset,33
overall competitive allin,1
unit,4
some minor production,1
healthy average commodity,1
corporate governance,8
oversight,11
leadership,10
key,5
culture,14
the new committee,1
responsibility,13
