token,frequency
n,11
e,13
l,5
é,1
a,20
u,42
r,6
v,1
w,1
nestlé,10
we,139
unlock,4
power,10
food,66
enhance,20
quality,15
life,38
everyone,7
today,7
generation,7
come,7
our,79
purpose,12
constantly,4
aim,7
push,2
boundary,2
possible,8
beverage,20
nutritional,27
health,49
solution,25
bring,14
pleasure,1
enjoyment,3
to,20
enable,9
better,8
make,29
good,23
nutrition,53
accessible,7
affordable,21
preparing,2
increasingly,6
effortless,1
protect,11
natural,14
resource,17
front,1
cover,6
accompanying,1
report,13
exploration,2
kitchen,4
in,91
year,46
people,39
cooking,22
home,9
wa,44
support,42
new,76
experienced,1
cook,2
alike,4
letter,1
shareholder,25
pursuing,3
valuecreation,2
strategy,23
innovating,4
faster,8
ensure,14
longterm,20
growth,145
connecting,5
digitalization,5
speaking,2
brand,82
creating,21
review,16
information,16
compensation,4
financial,32
statements,1
online,12
you,1
find,4
wwwnestlecom,2
wwwnestlecomcsv,4
performance,21
wellness,6
engine,3
value,58
creation,10
unprecedented,4
environment,26
delivered,2
third,4
consecutive,7
improvement,13
organic,40
sale,111
profitability,4
capital,31
efficiency,22
summary,1
fullyear,2
result,12
found,6
table,2
right,21
group,13
internal,18
billion,56
underlying,50
trading,77
operating,89
profit,83
margin,48
point,32
currency,16
chf,26
earnings,12
per,27
share,51
cash,16
flow,16
net,18
debt,9
proposed,4
dividend,14
increase,23
measure,9
defined,4
detail,4
see,13
page,8
business,90
products,2
consumer,93
planet,12
desirable,1
that,3
apply,5
expertise,25
help,23
family,19
pet,29
live,3
happier,4
healthier,17
generate,7
significant,8
stakeholder,19
what,1
sell,4
powdered,2
prepared,10
dish,11
aid,11
product,132
ice,22
cream,22
confectionery,17
water,42
where,2
aoa,5
ams,3
number,15
employee,28
country,11
salary,1
social,18
welfare,4
expense,10
tax,5
paid,3
commitment,24
environmental,17
guide,4
effort,20
force,7
benefit,4
positive,21
societal,5
impact,34
must,4
mutually,1
reinforcing,1
this,25
core,3
approach,16
company,21
successful,9
long,4
term,8
create,24
for,27
individual,9
over,8
launched,21
addressing,4
specific,7
need,22
gap,4
infant,13
child,18
expecting,1
woman,2
mother,5
serving,1
micronutrient,4
fortified,7
provided,2
high,20
vulnerability,1
deficiency,2
million,36
reached,20
kids,1
portion,2
vegetable,2
added,3
community,21
coffee,47
plantlet,2
distributed,1
cumulative,1
since,6
farmer,16
target,9
volume,1
priority,9
category,42
raw,4
material,14
responsibly,2
sourced,3
job,1
opportunity,12
traineeship,1
apprenticeship,1
offered,2
age,5
initiative,12
trained,2
capacitybuilding,1
program,27
reduction,16
greenhouse,6
gas,6
emission,11
tonne,3
manufacturing,7
operation,14
factory,9
achieved,7
zero,10
waste,10
disposal,3
direct,2
withdrawal,1
electricity,1
renewable,3
source,4
dear,1
fellow,1
believe,8
explore,1
contribute,4
future,18
focus,19
making,13
difference,2
protecting,3
enhancing,9
generating,3
demonstrating,1
dependability,2
agility,5
challenging,4
severely,2
impacted,7
every,19
aspect,9
created,4
much,5
uncertainty,5
at,13
responded,2
immediately,1
clear,4
putting,3
place,10
keep,7
safe,10
ensuring,7
supply,21
essential,5
caring,3
providing,8
inkind,2
partner,16
while,1
crisis,4
ha,33
caused,1
volatility,1
made,22
progress,19
model,18
based,20
balanced,3
pursuit,3
topline,2
bottomline,3
highlights,1
include,9
real,5
pricing,25
supported,18
strong,43
momentum,10
science,15
foreign,6
exchange,8
reduced,13
due,17
continued,41
appreciation,3
franc,9
negative,21
as,11
total,22
reported,34
decreased,23
basis,37
constant,7
the,86
increased,31
stayed,1
unchanged,2
accounting,1
demonstrate,1
consistency,1
resilience,2
strength,3
diversified,2
chief,6
executive,10
officer,6
left,1
portfolio,32
across,41
geography,10
channel,22
decentralized,2
enables,9
local,18
team,8
quick,1
decision,8
act,5
autonomously,2
respond,3
speed,8
rapid,6
shift,4
customer,16
demand,31
sharpening,1
strategic,11
transformation,5
toward,4
attractive,4
highgrowth,6
took,3
sharpen,2
iconic,7
international,3
premium,21
mineral,5
functional,8
exploring,5
option,10
part,17
waters,2
also,31
sold,1
peanut,5
milk,15
canned,3
rice,4
porridge,5
wise,2
co,2
ltd,2
completed,8
divestment,6
stake,8
joint,3
venture,2
build,16
powerhouse,3
combination,9
targeted,2
acquisition,14
examples,2
healthscience,2
aimmune,4
therapeutics,2
with,14
acquired,4
first,19
commissionapproved,2
treatment,3
allergy,6
expanded,17
presence,5
directtoconsumer,12
meal,10
delivery,9
service,14
majority,5
investing,7
continue,10
invest,3
research,18
development,23
rd,21
investment,13
behind,2
key,15
platform,16
unveiled,2
plan,12
extend,4
production,14
network,11
announced,4
expansion,9
center,5
meet,15
growing,3
worldwide,3
accelerate,5
nutritious,9
environmentally,2
friendly,2
plantbased,38
facility,6
extended,2
chain,22
partnership,10
developing,8
fastchanging,2
most,1
trend,9
working,11
still,3
some,1
accelerated,5
particularly,9
ecommerce,20
digital,42
engagement,15
one,16
major,5
change,21
brought,5
pandemic,19
athome,7
consumption,4
behavior,8
evolving,3
ever,3
adapting,1
reality,5
strengthening,2
innovation,52
leveraging,9
capability,15
executing,1
example,18
rolled,5
market,56
inspire,3
healthy,23
recipe,9
customized,2
using,14
balance,9
score,4
planner,1
economic,8
consequence,4
intensified,2
revitalized,1
offering,20
emerging,9
event,6
enormous,2
volatile,2
stepped,2
challenge,12
fully,8
boosting,2
drive,12
relentless,1
dedication,2
allows,1
deliver,7
preference,8
time,22
rapidly,2
converting,1
idea,4
testing,1
relevance,3
average,7
top,3
project,14
ability,15
pipeline,2
meaningful,4
fuel,2
