token,frequency
a,74
n,32
u,87
l,40
r,45
e,57
p,20
o,29
t,32
b,31
f,13
c,34
s,30
letter,12
to,28
our,131
shareholders,2
financial,223
highlights,1
businesses,1
midstream,43
refining,113
marketing,74
and,33
value,235
chain,7
strategy,18
operating,139
excellence,10
growth,39
returns,4
distributions,11
highperforming,6
organization,20
executive,44
leadership,1
team,5
directors,5
nongaap,1
reconciliations,1
form,21
k,40
i,45
m,12
x,12
g,11
on,13
the,366
new,70
worldscale,2
billion,103
poundperyear,1
cracker,13
at,57
bayou,3
facility,154
in,192
baytown,1
texas,2
greg,7
chairman,13
chief,27
officer,40
celebrated,1
five,10
year,115
standalone,1
company,123
reflecting,8
milestone,3
important,3
thank,2
dedicated,1
employee,42
successfully,4
executing,2
deliver,9
superior,1
shareholder,15
proudly,1
demonstrating,1
vision,2
providing,6
lives,2
since,21
inception,5
achieved,7
percent,159
total,61
cumulative,5
return,44
distributed,17
dividend,33
share,118
repurchase,41
exchange,42
result,110
strong,8
we,235
delivered,4
earnings,99
adjusted,29
cash,234
flow,80
increased,68
prior,25
improved,22
margin,114
project,75
placed,5
service,58
returned,7
phillips,120
seventh,2
time,76
formation,7
approved,6
program,48
bringing,5
authorization,11
accomplished,2
running,2
operation,136
safe,9
reliable,6
environmentally,2
responsible,22
manner,4
combined,7
workforce,3
recordable,2
injury,4
rate,112
wa,178
record,18
lowest,4
number,35
reportable,3
environmental,91
event,26
history,2
process,32
safety,22
performance,47
tier,3
industryleading,1
annual,136
report,132
y,9
d,9
h,16
commitment,19
demonstrated,3
refinery,118
utilization,17
heavy,4
turnaround,14
provided,26
million,341
support,21
promoting,2
education,2
sustainability,2
community,7
preparedness,2
including,100
disaster,5
relief,4
funding,16
volunteered,2
hour,5
worthy,1
cause,6
many,23
responded,2
challenge,8
devastating,1
effect,44
continue,22
invest,8
integrated,8
existing,32
infrastructure,17
business,151
favorably,1
positioned,3
benefit,110
continued,11
oil,162
gas,95
production,42
investing,7
pipeline,94
transport,23
hydrocarbon,4
highgrowth,1
basin,5
market,198
center,8
expand,4
crude,151
storage,45
capacity,66
export,17
capability,14
capitalize,2
growing,7
demand,32
optimizing,5
position,33
improving,3
condition,53
participate,4
chemical,23
joint,54
venture,51
investment,127
cpchem,21
believe,16
attractive,3
opportunity,12
leverage,3
costadvantaged,1
feedstock,64
major,19
coast,23
petrochemicals,6
mechanical,4
completion,10
ethane,13
startup,6
two,24
polyethylene,23
unit,106
this,57
expected,74
generate,4
significant,49
ramp,2
high,30
quick,3
payout,4
enhance,2
during,41
processing,39
completed,33
diesel,7
recovery,15
river,5
modernization,1
underway,1
increase,60
clean,17
product,228
yield,15
generates,3
low,9
capital,98
intensity,3
seeing,1
solid,3
reimaged,3
branded,12
site,64
design,4
sale,71
volume,36
retail,11
country,15
as,46
move,2
longterm,33
creation,3
started,10
ago,1
capturing,2
enhancing,2
asset,247
distribution,45
fundamental,5
remain,6
committed,9
secure,3
competitive,8
complemented,2
underpinned,1
foundation,3
performing,7
closing,8
proud,2
ha,74
take,6
seriously,1
trust,8
steadfast,1
outstanding,37
remaining,26
true,1
compelling,1
sustainable,1
stakeholder,3
come,1
sales,19
revenue,38
income,289
tax,264
net,196
attributable,41
common,97
stock,104
equivalent,32
debt,111
equity,117
activity,73
declared,5
per,82
sp,2
products,7
lp,28
hollyfrontier,3
corporation,10
huntsman,3
nv,3
pbf,3
energy,34
inc,3
targa,3
resources,10
corp,6
employed,4
roce,5
included,64
reform,7
primarily,88
associated,32
revaluation,2
deferred,55
liability,172
these,48
amount,119
significantly,18
due,106
improvement,11
realized,53
well,81
partially,28
offset,36
lower,49
generated,11
compared,32
funded,9
expenditure,35
paid,26
repurchased,11
ending,7
balance,60
yearend,8
resulting,21
debttocapital,4
ratio,7
grade,7
credit,69
rating,21
sheet,36
reflect,13
flexibility,5
discipline,2
focus,13
prudent,1
allocation,9
enabled,1
for,36
budget,11
includes,47
sustaining,5
approximately,60
highreturn,4
proportional,9
expect,26
selffunded,3
psx,9
noncontrolling,27
interest,160
psxp,5
thirdparty,26
excluding,5
consolidated,110
partners,34
terminal,45
fractionation,20
enhancement,2
maintaining,3
expenditures,3
v,19
diversified,2
manufacturing,27
logistics,8
with,4
portfolio,8
store,3
fuel,90
globally,3
master,15
limited,41
partnership,19
integral,3
headquartered,5
network,4
across,12
downstream,2
wellhead,3
diverse,3
wellpositioned,1
dcp,33
global,14
ngl,23
natural,71
gathering,14
lpg,8
segment,99
provides,19
refined,81
transportation,51
terminaling,9
liquid,9
liquefied,5
petroleum,69
mainly,16
llc,48
miles,1
of,28
systems,1
chemicals,13
consists,12
manufacture,12
petrochemical,35
plastic,16
worldwide,20
cost,181
advantaged,8
concentrated,3
facilities,6
refines,3
gasoline,21
distillate,8
aviation,13
bpd,7
throughput,11
specialties,11
europe,4
also,79
specialty,18
base,13
lubricant,11
strategic,4
priority,5
supported,5
today,1
creates,1
made,25
progress,2
key,12
achieving,2
numerous,10
success,5
reshaping,1
maximizing,1
efficiently,2
strength,4
reliability,8
stewardship,4
protecting,3
building,4
pursuing,1
right,19
thing,7
efficient,8
health,13
policy,17
system,46
continually,3
industry,38
leading,5
better,6
average,20
rest,2
us,15
last,3
lowcost,3
operator,9
largest,6
ever,2
facing,1
hurricane,4
impact,84
ongoing,3
optimization,3
effort,10
rates,1
incidents,1
worked,2
heavily,1
impacted,7
downtime,5
persevered,1
damage,9
normal,10
higher,49
utility,5
expense,109
looking,1
enterprise,2
along,10
identify,4
saving,1
efficiency,6
use,50
technology,21
even,3
agile,1
work,7
planned,5
maintenance,8
sga,1
manufacturers,2
recognized,47
exemplary,1
six,4
received,32
highest,3
level,34
recognition,28
personal,3
location,17
recognizes,1
top,2
attaining,1
track,1
emission,38
sulfur,3
oxide,5
nitrous,1
particulate,1
matter,17
pm,2
produced,19
invested,2
reduce,28
flare,1
wet,1
scrubber,1
heater,1
boiler,1
substantial,9
reduction,20
nox,1
managing,7
greenhouse,6
public,27
private,16
research,7
advance,6
solution,3
part,20
monitor,11
seeking,1
way,2
conduct,7
alternative,7
innovation,2
development,27
akke,1
lake,3
ez,1
beaumont,1
explorer,1
mont,1
sweeny,2
fractionator,5
clemens,1
caverns,1
source,15
grow,3
organic,2
acquisition,29
dropdown,1
transaction,64
fiveyear,3
compound,2
underground,6
construction,18
owned,47
operated,10
ethylene,13
andor,10
usgc,2
strategically,1
located,30
connection,14
