token,frequency
gazprom,1328
a,67
strategic,51
resource,34
pjsc,503
this,13
ha,122
prepared,9
based,52
gazproms,175
management,215
committee,91
on,29
holding,17
dated,134
january,15
the,457
term,37
company,130
used,33
refer,2
parent,2
ie,5
open,8
joint,78
stock,18
jsc,20
june,31
mean,5
aggregate,8
entity,115
includes,7
subsidiary,132
for,66
purpose,8
list,30
groups,152
associate,21
venture,24
well,120
investment,95
classified,38
operation,121
princi,1
ples,1
preparation,13
ifrs,12
consolidated,17
financial,98
statement,19
similarly,1
neft,39
group,104
energoholding,24
refers,2
energo,3
neftekhim,19
salavat,3
annual,66
report,48
determines,5
operating,57
economic,36
parameter,7
accordance,20
principle,27
enti,2
tie,5
included,27
year,140
ended,2
december,126
therefore,5
may,61
differ,6
similar,8
statu,1
tory,2
requirement,39
moreover,6
determined,8
underlying,4
reporting,47
calculated,12
using,27
method,11
might,3
comparable,5
due,65
difference,5
methodology,3
preparing,7
consoli,1
manage,8
ment,28
analysis,14
result,37
read,1
conjunction,1
audited,3
thing,4
discloses,1
information,73
future,10
production,325
activity,63
forecast,12
estimate,7
considering,6
current,21
situation,4
actual,34
said,3
fore,1
cast,1
effect,17
various,8
objective,29
factor,17
chairman,75
dear,1
shareholders,17
wa,224
extremely,2
successful,5
we,5
delivered,6
target,31
demonstrated,2
impressive,2
operational,26
performance,95
key,95
indicator,9
achieving,7
strong,13
in,223
produced,26
bcm,142
gas,972
yearonyear,29
made,29
substantial,1
progress,22
expanding,9
potential,24
primarily,11
bovanenkovskoye,5
field,150
core,11
ramped,4
design,21
capacity,107
per,64
expected,18
produce,10
hundred,1
another,4
asset,85
peninsula,3
its,6
fullscale,2
development,144
launched,17
last,3
launch,12
important,15
step,6
towards,4
building,16
largest,45
hub,13
during,12
focus,20
transmission,8
corridor,6
yamal,4
plant,42
four,8
compressor,18
sta,3
tions,10
pipeline,115
new,84
hightech,14
commissioned,24
complete,3
construction,96
pipe,15
line,45
near,15
seaport,3
starting,6
point,4
running,7
europe,4
deepwater,6
installa,1
tion,24
across,60
began,1
september,29
combined,17
nord,2
stream,6
already,2
successfully,7
meet,15
high,27
consumer,68
demand,34
double,2
supply,149
region,80
offshore,26
installation,10
export,53
completed,34
ahead,4
schedule,3
november,25
turkstream,4
world,30
first,44
trunk,30
diameter,1
mm,113
installed,23
depth,5
metre,3
rate,62
km,27
day,7
record,11
ample,1
fully,5
commitment,13
project,145
maintaining,13
energy,143
security,23
domestic,39
decline,9
supplied,25
far,43
abroad,65
country,108
hitting,1
third,13
share,145
also,63
reached,8
alltime,3
start,12
flowing,1
market,118
via,23
route,23
chayandinskoye,6
kovyktinskoye,2
drilling,26
onsite,3
equipment,42
continued,43
linear,4
section,54
mostly,13
border,6
atamanskaya,2
station,49
actively,6
constructed,4
throughout,2
including,149
volume,94
rapidly,4
increasing,12
import,42
became,4
natural,171
importer,6
experts,2
believe,1
trend,7
persist,2
consumption,55
continue,13
outpace,1
two,22
highpotential,2
agenda,9
cnpc,3
partner,8
our,6
oil,222
power,78
generation,78
sector,16
generates,1
tremendous,1
long,9
synergy,2
business,125
rank,1
among,24
top,16
refining,29
industry,34
leader,15
efficiency,39
discovered,5
exploration,58
major,49
discovery,5
global,48
leading,12
heat,57
electricity,45
generator,4
tpp,10
final,6
ambitious,9
programme,152
build,15
upgrade,19
energoholdings,12
obligation,7
agreement,36
thirtysix,1
generating,33
facility,122
total,86
electrical,12
gw,6
thus,5
revamped,2
active,11
contribution,6
societal,1
growth,60
priority,60
