token,frequency
e,6
s,3
t,3
l,1
a n n,1
a l,1
v,1
i,2
quality,18
life,19
future quality,1
food,36
health,21
good food,6
cover,1
innovation,28
ingenuity,1
the business,10
the power,1
nutrition,39
letter,2
valuecreation,3
strategy,17
fast,1
longterm growth,3
value,30
digitalization,4
review,4
information,7
performance,13
the engine,1
creation,11
another year,1
strong progress,2
operating,85
a second consecutive year,1
organic growth,15
internal growth,9
the full year,2
level,6
guided range,2
year,7
plan,6
flow,15
share,38
record,2
the right,1
a summary,1
the year,9
growth,55
trading,69
profit,85
margin,52
constant currency,12
cash,10
net financial debt,3
dividend,5
increase,5
financial performance,4
financial review,1
page,7
business,71
contribute,3
the globe,1
healthy delicious convenient,2
portfolio,28
every moment,1
the day,1
total group,1
social welfare,1
a force,6
positive societal impact,1
the core,3
approach,14
company,12
the long term,5
coffee,22
a target,1
the volume,2
priority,2
the planet,7
vulnerability,1
fortification,1
job,1
the age,1
reduction,6
greenhouse,9
gas,9
tonne,3
product,23
manufacturing,7
waste,8
disposal,2
direct water,1
withdrawal,1
electricity,1
wellness,7
today,4
journey,6
purpose,10
supply,21
chain,24
market,15
building,9
a way,1
good life,1
good business,3
a year,3
progress,11
a balance,2
bottomline growth,2
strategic focus,3
beverage,15
nutritional health,5
technology,13
research,6
development,11
consumer,32
digital marketing,2
ecommerce,8
traceability,4
a leadership,3
role,2
sustainability,8
climate,19
change,25
net,6
substantial progress,1
packaging,20
recyclable,3
profitability,2
longterm value,4
model,11
the balanced pursuit,2
topline growth,1
bottomline performance,1
capital,27
efficiency,13
ambition,7
a sustainable mid,2
singledigit level,2
real internal growth,1
pricing,14
good momentum,5
a negative impact,5
foreign exchange,2
basis,29
a 0th consecutive increase,1
the yearly dividend,1
successful year,1
adjustment,1
the start,3
significant transaction,2
the divestment,4
this business,3
future,6
a disciplined way,1
the value,1
an agreement,2
ice,13
cream,21
stake,4
a joint venture,3
organizational structure,2
the decision,1
a further step,1
the move,3
responsiveness,1
competitiveness,1
this structure,1
fast innovation,2
an engaged generation,1
a new food,1
ideology,1
simpler,1
healthier,6
the product,10
act,1
new product,2
fundamental research,3
key fasttrack,1
the journey,1
idea,3
nutritional value,1
the rapid launch,2
a prime example,2
urgency,1
speed,4
the license,1
the first wave,1
delicious offer,1
nutritional profile,1
environmental footprint,5
strong innovation,1
capacity,1
demonstrate,3
a real contribution,2
society,11
way,4
focus,5
governance,7
brand,20
a wide range,3
plant,5
the burger,1
bacon,1
the ambition,1
scale,4
a major player,1
this area,2
touch,1
every part,1
farm,3
practical inspiration,1
the advice,1
transformation,2
digital transformation,2
new business,6
transparency,8
the first major food,2
open blockchain,2
the farm,1
part,9
full supply,1
an informed decision,1
cost,7
the organization,2
investment,9
administration,3
procurement,3
percentage,13
the third consecutive year,1
ability,7
structural cost,5
program,14
pizza,7
network,6
a warehouse,3
distribution,9
this change,1
the highlyefficient,1
warehouse,1
a simpler,1
route,1
demand,9
generation,5
a key step,1
profitable growth,4
significant cash,2
buyback,5
the form,2
a further amount,1
the period,2
the companys,6
sustainable dividend,2
practice,3
the new distribution,1
strong cash,1
a preference,1
the flexibility,1
the amount,2
place,16
the transformation,1
agriculture,3
carbon,5
renewable electricity,1
a timebound,1
path,2
track,1
a wastefree future,3
leadership,3
the environmental impact,2
the discovery,1
paper,3
snack,1
bar,1
the use,2
recycled plastic,2
water,27
gender,7
balance,5
a key component,1
diversity,7
inclusion,3
further emphasis,1
the proportion,1
senior executive,1
another step,1
parity,1
an active role,1
guidance,5
relevant experience,1
expertise,12
retail,1
infant nutrition,6
post,1
acquisition,3
digital strategy,1
the sale,5
joint venture,2
action,4
consistent,1
vision,2
an analysis,1
the companys financial structure,1
financial investment,1
annual market,1
visit,1
a longterm positive impact,1
this opportunity,2
dedication,1
energy,3
gratitude,1
continued support,1
trust,6
confidence,3
protein,1
the rapid expansion,2
plantbased portfolio,1
the speed,3
success,4
commitment,8
competition,1
trade,3
an unprecedented pace,1
choice,1
differentiation,2
operational efficiency,2
the goal,2
discipline,3
a portfolio,3
good nutrition,1
planet,1
tomorrow,1
evolution,3
the health,2
the modern consumer,1
premium food,1
science,7
culinary excellence,1
a wide array,1
preferred choice,1
access,10
everyone,4
pet,2
care,2
resource,5
efficient top,1
pursuit,1
topline,1
bottomline,1
longterm shareholder,1
a global footprint,1
presence,1
retail level,1
every category,1
highgrowth,5
attractive growth,1
new growth,2
end,3
the food,5
industry,7
directtoconsumer,3
addition,5
premium,4
the turnaround,1
baby,2
the improvement,3
an ability,1
attractive highgrowth,1
global strategic partner,1
core,3
the market,2
order,6
management,22
strive,2
this approach,5
marketing,8
good progress,2
the end,7
the expected amount,1
production,3
footprint,2
reduced factory,1
buying,1
global purchasing,1
the number,4
the second consecutive year,2
complexity,1
the penetration,1
service,5
the fourth consecutive year,1
organization,3
agile simple,1
agility,3
accountability,2
decisionmaking,2
risk,10
simplicity,1
leveraged scale,1
increased automation,1
parallel,1
compensation,3
the longterm growth,1
shareholder,1
preference,2
the same period,1
the outstanding number,1
the way,6
no other food,1
local knowhow,1
positive impact,1
the scale,1
pace,3
purpose day,1
day,4
digital technology,1
personalized way,2
a culture,2
sustainable business,2
continuous improvement,1
a scale,1
a difference,1
a disciplined approach,1
allocation,3
efficient capital,1
structure,3
flexible access,1
combination,1
improved operating,3
return,3
bps,2
support,4
expenditure,1
organic profitable growth,1
economic profit,1
a downward trend,1
fivequarter average working capital,1
the prior year,1
a key element,1
cultural fit,1
offering,3
invested capital,3
clear governance,1
solid integration,1
external strategic growth,1
function,3
strong commitment,1
a high level,1
reinvestment,1
the same time,6
a dividend,2
0th consecutive annual dividend,1
any excess cash,1
a result,2
strong free cash,2
the total,2
solution,4
important innovation,1
the microbiome,1
the heart,1
the life,1
a child,1
a cornerstone,1
key,2
the relationship,1
every life,1
stage,1
a positive impact,1
the environment,8
the consumer,1
world,2
demographic environmental technological consumer,1
the translation,1
average,1
additional fasttrack,1
rapid prototyping,1
project,2
internal staff,1
entrance,1
highlyflexible pilot,1
scientific research,1
the impact,2
work,8
maternal nutrition,1
cellular nutrition,2
this research,1
drive growth,1
all product,2
safety,11
human,1
microbiome immunology,1
allergy,1
sensitivity,1
application,1
a glance,12
the area,1
ancient,2
grain,1
plastic waste,2
the development,6
foodgrade,1
recyclable packaging,2
alternative biodegradable packaging,1
price,3
sustainable consumption,1
nutritiouslybalanced dairy,1
meat,3
environmental impact,4
sustainablebydesign,1
collaboration,3
an open approach,1
example,4
select infrastructure,1
bench,1
pilotscale equipment,1
the accelerator,2
kind,2
the knowledge,1
the entrepreneurial creativity,1
local innovation,1
unmet consumer,1
important economic growth,1
challenge,3
the challenge,1
transport,1
cocoa,9
affordable nutrition,1
new routestomarket,1
an open innovation,1
community,2
ingredient,3
fundamental science,1
a cat,1
cat,4
hair,1
physiology,1
this breakthrough,2
time,6
an endtoend,1
ecosystem,4
a global innovation,1
the initiative,1
the region,1
the future,4
agricultural production,1
affordable maternal nutrition,1
accelerator,2
the population,1
a day,2
a micronutrient,1
powder,2
personalized nutrition,3
a personalized nutrition,1
coach,1
dna,1
this work,2
customization,1
personalized medical nutrition,1
this purpose,1
a new business,1
smart coffee,1
real time,1
each machine,1
digital journey,1
a connected world,2
fuel,1
automation,2
artificial intelligence,4
machine,2
learning,2
ebusiness digital marketing,1
the high end,1
understanding,2
engagement,6
digital innovation,3
a digital world,1
relevant speak,1
privacy,7
personalization,6
analysis,2
relevant messaging,1
sustainable consumer,1
respectful listening,1
mind,1
a new consumer,1
feedback,3
adapt content,1
objective,2
natural language,1
a network,1
econtent,2
relevant content,1
content,3
functionality,1
precision,2
use,6
the right message,1
the right time,1
fraud,2
understand,1
campaign,1
impact,9
costeffectiveness,1
the right mindset,1
competency,1
cloud,1
advertising,1
source,1
drive digital innovation,1
partner,2
gotomarket,1
strategic revenue,1
drive,1
virtual testing,1
trial,2
goal,2
the shift,1
agile manufacturing,1
the flow,1
the global rollout,1
internal social network,1
this versatile,1
platform,4
sharing,3
a digital ecosystem,1
loyalty,2
advocacy,1
deep insight,1
the pet,1
a dedicated studio,1
fast messaging,1
subscription,2
digital ecosystem,2
a convenient machine,1
the service,1
retention,1
the ability,3
edition,1
connect,1
blockchain,1
several blockchain,1
dairy,5
rue,1
wwwcarrenoircom,1
ko,2
white scoop,1
outline,2
process,3
match,1
pms,1
cone,1
field,1
usage,1
this logo,1
effect,3
the same percentage,1
malt,2
tea,1
iconic coffee,1
popular chocolate,1
home,3
global launch,2
history,1
the ground,1
this ability,1
operational strength,1
global reach,1
consistency,1
new approach,2
intense coffee,1
darker,1
a new level,1
richness,1
intensity,1
new range,3
the coffee,2
the brand,6
first membership,1
this new business,1
retail coffee,1
the firsttomarket,1
incremental growth,1
a range,2
a key retail partner,1
mu,1
this program,2
partnership,1
conflict economic hardship,1
environmental disaster,1
the sustainability,3
infrastructure,2
enhance,1
create,2
readyto,2
drink,2
range,11
response,2
lunch,1
box,1
highquality,2
illuma,4
an extensive portfolio,1
sciencebased medical nutrition,1
a new product,1
healthy hydration,4
organic offering,1
the launch,7
a new coconut,1
the range,4
that help,1
new taste,1
billionaire,2
a single product,1
a complete range,1
continuous innovation,2
a fastgrowing,1
segment,9
allergenic illuma,1
human milk,1
potential allergenicity,1
the benchmark,1
superpremium,1
a new smart packaging,1
augmented reality,1
the infant formula,1
category,8
digital verification,1
authenticity,2
a personalization,1
engine,1
the acquisition,3
a new digital platform,1
customized vitamin,1
the new business,1
a proprietary algorithm,1
each supplement,1
lifestyle profile,1
a new premium,1
the first fullycertified organic infant,1
the new range,1
a traceable organic supply,1
digital business,1
enable collaboration,1
dietary guidance,1
innovative wholefood,1
the right standard,1
collagen,3
a strong launch,1
the entire line,1
clean way,1
dog,2
outcomebased nutrition,1
new functional cat,1
spirulina,1
immune health,1
digestive health,1
microbiome,1
knowledge,4
a formula,1
veterinary supplement,1
the proprietary use,1
probiotic strain,1
calm behavior,1
cope,1
natural portfolio,2
the geographic roll,1
the addition,1
interest,2
the portfolio,1
recyclable plastic,1
litter,3
compromise,1
the segment,2
a box,1
a jug,1
the latter,1
the litter,1
push,1
ebusiness,1
a dynamic digital ecosystem,1
personalized service,1
proactive care,1
every stage,2
experience,2
readytopour,1
an anytime complementary meal,1
a variety,1
align,1
pet food,1
milk,5
early childhood,1
old age,1
ambient dairy,1
mate,2
delicious indulgent,1
new territory,1
the introduction,1
a new creamer,1
knowhow,2
circular economy,1
this home,1
delivery,1
the circular economy,3
reusable container,1
schoolage,1
straws,1
a particular standout,1
a breakthrough form,1
coatedpaper,1
readytodrink,1
the first premium,1
the pilot,1
new digital farming,1
tool,1
animal welfare,1
the tool,1
a wider,1
set,1
surprising twist,1
ideation,1
the offering,2
the only ice,1
no front,1
pack,1
a custom,1
extrusion,1
the base,1
this technique,1
each product,1
the same nutrition,1
the chance,1
animal,2
ambient,1
pizzas,1
cater,1
further natural tasty,1
natural approach,1
plantbased protein,2
versatile,1
ground,1
this move,2
increased innovation,1
the taste,1
texture,1
recipe,2
the mix,1
thin crust,1
an example,5
a key strategic customer,1
entry,2
this cocreation,1
customer,2
crafted pizzas,1
a new range,1
mayonnaise,2
avocado almond,1
the test,1
launch,1
nextgeneration,1
the soontobe,1
version,2
convenience,1
translate,1
the hub,2
a backbone,1
nutritional balance,1
nutritional advice,1
awareness,3
an incubator,1
license,1
micro,1
local music,1
both chocolate,1
biscuit,1
great tasting,1
premiumization,1
profile,2
a cult,1
roll,1
matcha,1
fan,1
real matcha,1
green tea,1
dark,1
chocolate,4
a single ingredient,1
pulp,1
a waste,1
this new chocolate,1
healthierforkids proposition,1
snacking,1
this allnatural biscuit,1
the first biscuit,1
any warning,1
this expansion,1
a new directtoconsumer,1
interactive experience,1
each store,1
local culture,1
identity,1
eastern european born,1
strong appeal,1
lighter,1
this wholesome range,1
fruit,1
recyclable paper,2
sustainable snacking,1
bottled water,2
international premium,1
a national brand,1
a oneliter format,1
first step,1
smart sustainability,1
strong interest,1
consumption,1
readyrefresh business,1
this smart hydration,1
system,4
customizable sparkling,1
a new segment,1
a premium water,1
a twist,1
flavor,1
taste,2
a premium,1
a new design,1
heritage,1
appeal,1
net zero,1
a carbonneutral company,1
accordance,1
the businesss,1
nationwide expansion,1
fun,1
variety,1
the playful addition,1
different fizziness,1
zero,3
pledge,1
plastic packaging,2
list,2
the new solution,1
sustainable packaging,1
own methodology,1
further debate,1
this important topic,1
top down,1
every level,1
reality,1
the resilience,1
adaptability,1
a positive difference,1
case,2
long term,2
sustainable value,5
interconnected impact,1
a series,2
every year,2
particular emphasis,1
protection,1
the current plastic,1
