token,frequency
dear,1
fellow,1
shareholder,22
a,37
year,166
ago,1
i,5
closed,1
letter,9
reflection,1
role,7
healthcare,83
over,9
past,10
several,12
month,11
seen,3
ever,2
matter,60
customer,119
patient,25
serve,4
community,3
in,149
nearly,2
part,26
family,2
experienced,7
significant,65
transformation,1
within,64
company,64
industry,20
we,281
expanded,5
product,248
service,87
market,72
evolved,2
technological,1
regulatory,49
change,132
adapted,2
face,6
external,6
challenge,28
moment,1
demonstrated,3
agility,1
embraced,1
emerge,1
stronger,1
even,4
solidified,1
now,2
navigate,2
unprecedented,4
global,40
pandemic,38
leaning,2
legacy,2
adaptability,2
dedication,2
fiscal,320
delivered,2
commitment,7
continued,7
execute,2
longterm,50
strategic,15
priority,3
operation,102
address,7
unique,3
presented,18
our,110
financial,266
performance,45
across,11
positive,6
despite,1
grew,2
nongaap,19
operating,115
earnings,76
exceeded,8
guidance,18
range,27
surpassed,2
cost,210
saving,9
target,8
strengthened,1
balance,60
sheet,40
invested,3
million,361
back,3
business,163
focus,8
enhancing,1
it,9
infrastructure,9
fueling,1
growth,39
opportunity,6
paid,33
billion,80
debt,58
returned,8
dividend,22
share,162
repurchase,31
pharmaceutical,158
segment,158
expectation,5
importantly,1
generic,40
program,62
overall,7
consistent,6
dynamic,6
also,100
saw,1
contribution,8
specialty,26
made,24
additional,54
investment,45
area,14
initiative,20
particularly,1
manufacturing,42
supply,42
chain,22
drove,1
benefit,101
throughout,6
expect,19
workstreams,1
continue,36
deliver,5
greater,17
efficiency,10
value,164
future,74
make,10
enhance,10
strong,2
position,58
and,1
although,7
pace,2
commercial,29
slowed,1
shifted,4
remain,7
committed,16
strategy,6
behind,1
progress,1
ability,36
as,33
build,2
upon,31
operational,8
momentum,1
plan,26
fy,4
highlights,1
summary,5
non,5
eps,7
positioning,1
divested,2
noncontrolling,18
equity,54
interest,132
enterprise,7
excellent,1
deployment,2
m,7
improved,2
paying,6
b,22
evolving,5
partnership,9
athome,5
response,9
maintained,7
distribution,102
facility,53
well,32
nuclear,14
pharmacy,30
location,4
capability,7
ensure,1
minimal,2
disruption,27
basis,34
earningsloss,76
nm,14
gaap,14
result,129
include,36
pretax,37
charge,57
tax,364
first,39
quarter,71
estimated,64
liability,128
associated,47
lawsuit,56
claim,69
brought,9
u,70
state,95
political,17
subdivision,11
relating,32
prescription,21
opioid,53
pain,14
medication,26
attributable,37
cardinal,79
health,122
inc,57
please,5
see,18
measures,9
form,56
k,135
reconciliation,14
what,1
integrity,2
hold,6
highest,3
ethical,2
standard,25
inclusive,1
embrace,1
difference,7
drive,3
best,2
outcome,10
innovative,2
develop,12
new,30
way,13
thinking,1
serving,2
accountable,1
bring,2
passion,1
determination,7
grit,2
mission,3
driven,3
goal,3
covid,3
continues,6
unfold,1
humbled,1
grateful,1
every,10
one,19
employee,55
especially,2
frontline,2
team,5
greatest,1
safety,8
the,265
enables,1
fulfill,3
day,6
delivering,2
critical,20
solution,20
worker,3
around,4
world,4
