token,frequency
group,146
pte,13
ltd,20
financial,383
business,130
highlight,4
revenue,40
bn,11
combined,7
volume,66
commodity,86
traded,32
mmt,15
gross,19
proﬁt,20
asset,373
percentage,12
total,71
margin,23
noncurrent,48
shareholders,2
equity,135
excluding,10
minority,5
interest,128
minerals,1
average,22
number,26
employee,30
year,275
company,79
directly,32
indirectly,10
owns,6
investment,144
separate,10
distinct,3
entity,36
in,102
publication,2
collective,3
expression,4
may,47
used,38
convenience,2
reference,13
made,37
general,23
likewise,4
word,2
u,20
place,18
refer,33
these,38
also,67
useful,15
purpose,20
served,2
identifying,3
particular,12
ran,2
october,32
september,137
million,391
metric,29
tonne,41
earnings,17
tax,134
depreciation,26
amortisation,19
operating,58
profit,109
share,89
result,84
equityaccounted,46
investees,43
gainslosses,6
divestments,4
subsidiary,73
impairment,89
loss,175
nonoperating,2
income,160
expense,69
calculated,13
this,66
include,41
two,26
month,27
consolidated,115
balance,65
sheet,26
july,17
matsa,8
excluded,2
trafiguras,33
as,69
current,79
wa,145
trade,81
brings,1
world,25
closer,1
together,13
it,42
expands,1
wealth,1
nation,1
forge,1
common,2
build,9
mutual,1
trust,2
trafigura,77
make,17
happen,1
and,4
mission,1
responsibly,2
we,115
deploy,1
infrastructure,15
skill,5
global,62
network,10
move,9
physical,56
plentiful,2
needed,2
connecting,1
customer,47
economy,20
quarter,5
century,1
grow,9
prosperity,1
advancing,1
find,2
wwwtrafiguracom,3
glance,2
what,2
directors,11
risk,218
management,108
funding,45
model,64
statement,222
report,47
contents,1
statements,1
how,5
manages,14
meet,20
diverse,9
need,17
governance,11
chairman,8
chief,24
executive,14
officer,17
review,29
performance,57
products,9
trading,140
shipping,24
chartering,11
industrial,14
the,538
complemented,1
published,5
january,7
reflects,8
progress,10
implementing,1
responsible,10
practice,12
present,22
managing,18
social,5
environmental,10
impact,45
for,40
information,40
visit,1
responsibility,23
at,18
core,9
oil,77
petroleum,11
product,38
metal,59
mineral,20
transportation,14
across,33
globe,3
our,35
complement,1
enhance,2
activity,71
office,9
country,23
logistics,17
ﬁxtures,1
fixture,3
one,43
largest,14
trader,11
presence,2
comprehensive,52
coverage,2
major,20
market,257
leading,18
negotiate,3
offtake,9
supply,63
agreement,80
miner,2
smelter,15
globally,2
desk,19
closely,6
integrated,8
providing,9
freight,19
service,30
team,62
internally,2
externally,3
professional,6
ﬁnancial,11
multimodal,5
provider,1
focused,12
export,20
driven,10
emerging,2
operates,19
port,23
terminal,17
warehouse,11
transport,7
mining,35
operation,58
develops,1
project,15
conduct,6
technical,1
audit,78
existing,11
potential,18
partner,6
provides,12
investor,11
specialised,1
alternative,5
solution,6
real,2
private,10
fund,24
multimetals,1
marketleading,1
position,73
zinc,23
lead,17
ofﬁces,1
employees,2
wwwtrafiguracomlocations,1
overview,8
connect,1
counterparties,21
capacity,12
develop,2
reliably,7
efficiently,2
adding,2
value,306
natural,19
resource,14
exceptional,2
chain,9
creation,4
processors,1
deliver,5
producer,14
refiner,6
mine,29
invest,8
improve,6
access,14
supplier,11
store,4
owned,16
thirdparty,6
tankage,1
facility,51
blend,2
regional,3
specification,7
strategically,1
located,3
around,21
operate,6
efficient,6
safe,1
highquality,3
barge,1
truck,1
rail,1
pipeline,7
vessel,29
support,27
third,13
party,30
transformed,1
by,7
transforming,1
reducing,7
cost,148
knowledge,2
financing,49
space,2
time,53
form,12
operational,14
efficiency,3
optimisation,2
economies,2
scale,2
hedged,82
system,20
political,9
liability,143
insurance,14
process,22
regulatory,8
compliance,16
a,31
record,15
another,14
successful,5
profitable,11
giving,4
confidence,7
rapidly,5
changing,13
net,75
contrast,2
steady,8
usd,303
satisfactory,3
line,30
previous,15
fact,7
doe,20
fully,14
reflect,5
excellent,4
due,43
writeoffs,3
related,84
demonstrate,2
disciplined,4
conservative,5
approach,19
evaluation,9
continue,30
prudent,5
way,6
adjustment,37
emergence,1
ha,149
effectively,3
reengineered,1
barrel,27
moving,7
predominantly,8
west,1
east,1
player,2
crude,50
liquefied,5
gas,33
built,5
unrivalled,1
relationship,36
endusers,2
material,39
required,30
transition,5
lowercarbon,1
including,80
aluminium,12
cobalt,6
copper,12
nickel,12
strategy,16
provide,20
logistical,2
consumer,12
energy,9
raw,4
relies,5
reliable,5
manner,6
demand,40
conflict,12
geopolitical,5
tension,6
radical,1
change,93
flow,128
picture,2
pillar,2
diversified,4
relevant,25
remains,17
address,4
bottleneck,1
even,6
shortterm,27
mixed,1
on,19
positive,14
side,8
significant,92
gain,54
important,10
transaction,88
ship,12
owner,12
exchange,43
longterm,37
leasing,3
obligation,40
purchase,51
option,21
tanker,13
give,10
great,2
pleasure,1
describes,2
live,1
volatile,8
uncertain,6
least,7
respect,16
international,6
role,3
quality,13
resilience,4
discipline,3
adaptability,1
seeking,1
long,4
term,45
serving,2
message,1
emerges,1
strongly,5
page,5
posse,1
prospered,1
deploying,1
division,20
delivered,10
measured,36
percent,91
increase,33
showing,3
benefit,42
restructuring,21
focus,19
notably,4
matched,2
strong,40
overall,19
compared,17
last,11
increased,32
four,12
six,3
daily,8
however,20
offset,17
elsewhere,3
writedowns,1
nv,1
following,40
saw,10
taken,12
making,7
addressing,3
underperforming,2
applies,3
holding,16
course,7
achieve,3
turnaround,4
event,24
worldclass,1
three,22
continent,1
distress,2
excessive,3
debt,82
burden,1
overexpansion,1
return,11
profitability,7
problem,1
assisted,1
safeguarding,1
thousand,1
job,1
given,11
distinguished,1
past,16
viable,2
future,62
partnership,3
an,4
example,12
realised,8
joint,26
venture,26
investors,3
manage,11
handling,1
nonferrous,10
concentrate,30
previously,13
operated,3
performing,4
well,37
promising,2
development,29
downstream,5
retail,4
good,20
despite,13
turbulent,1
economic,30
environment,21
portfolio,8
continues,6
perform,6
robust,8
outlook,4
developing,4
effective,22
continued,29
compliant,3
adapting,1
growing,13
to,9
key,65
eliminated,4
using,47
intermediary,1
agent,1
origination,1
increasingly,5
utilising,2
technology,6
monitor,6
identify,5
flag,1
highrisk,1
faster,2
accurately,1
enforce,1
systemised,1
control,52
programme,37
customised,2
frequent,1
mandatory,2
training,2
accordance,15
reassess,1
working,19
improvement,4
regulation,9
stakeholder,10
expectation,7
evolve,2
industry,17
confident,1
reason,5
volatility,23
uncertainty,18
experienced,1
unlikely,2
diminish,1
next,9
reinforce,2
flexible,3
riskaware,1
resilient,2
platform,2
already,10
preparing,3
rule,11
aimed,1
sulphur,6
emission,7
positioned,9
help,4
cope,2
bunker,10
fuel,25
via,10
newly,4
established,14
bunkering,4
see,24
contributing,3
bottom,1
upside,3
footprint,8
production,39
contribute,4
ebitda,1
many,10
opportunity,24
wider,1
underway,1
undoubtedly,1
recognition,19
climate,3
addressed,8
entire,2
virtue,2
talented,1
people,2
contribution,16
intensely,1
bring,2
extensively,2
involved,7
battery,4
through,3
created,14
power,17
renewable,3
taking,17
action,7
reduce,8
towards,7
greater,8
curb,4
step,1
considering,4
possibility,1
advantage,8
heavily,4
exposed,9
ownership,10
ground,3
instead,6
aim,5
apply,16
assisting,1
harnessing,1
expertise,3
new,38
generation,2
refine,1
use,41
artificial,1
intelligence,2
