token,frequency
essential,3
care,15
wwwcardinalhealthcom,8
health,132
cardinal,90
logo,2
to,16
trademark,8
may,124
registered,15
andor,2
country,13
all,10
mark,9
property,24
respective,17
owner,3
dear,4
fellow,4
shareholder,34
in,125
letter,11
last,7
year,182
i,8
acknowledged,4
trust,7
place,12
u,56
run,4
business,178
effectively,9
turn,6
responsible,7
steward,4
capital,37
id,5
like,6
share,182
accomplishment,4
past,18
going,4
fiscal,326
build,6
upon,36
foundation,12
what,6
accomplished,4
while,9
recognize,16
much,4
work,15
done,5
wa,111
solid,4
made,25
significant,59
progress,5
importantly,5
delivered,4
overall,11
commitment,10
beginning,15
stride,5
executing,5
six,4
strategic,15
priority,4
outlined,4
across,10
company,75
solidified,4
future,68
specifically,4
segment,170
addressed,7
challenge,17
put,7
near,5
longterm,56
plan,42
grow,5
enhance,8
value,189
financial,255
performance,60
recorded,34
revenue,73
billion,94
increase,40
gaap,16
operating,108
earnings,156
nongaap,28
diluted,17
per,50
attributable,43
eps,16
moreover,4
generated,7
cash,123
flow,49
returned,9
dividend,32
stock,54
repurchase,23
paid,30
debt,50
engaged,5
cost,187
optimization,4
program,61
exceeded,12
saving,12
target,11
see,14
explanation,8
reconciliation,22
measures,12
form,72
k,141
definition,6
used,42
directly,14
comparable,10
measure,39
investor,15
information,153
office,23
comprehensive,27
obtained,12
visiting,4
page,13
ircardinalhealthcom,8
relations,6
available,29
includes,33
historical,29
linkedincom,4
companycardinalhealth,4
research,7
analyst,8
coverage,4
present,27
twitter,2
cardinalhealth,3
facebook,4
cardinalhealthwings,4
statement,108
recent,14
presentation,17
filing,13
sec,5
corporate,33
governance,11
guideline,12
board,9
committee,6
charter,5
this,29
including,137
q,44
published,6
forms,3
common,69
listed,10
literature,4
also,92
without,14
charge,45
written,6
exchange,26
ticker,4
symbol,5
request,9
department,13
component,26
calling,5
emailing,4
annual,17
meeting,7
the,274
shareholders,14
us,20
website,17
channel,4
distribution,105
held,23
important,12
headquarters,4
news,9
release,9
cordially,4
invited,4
attend,4
upcoming,13
llp,6
transfer,25
agent,17
registrar,4
event,29
routinely,4
posted,7
accessible,4
addition,42
allows,5
interested,4
person,8
sign,4
automatically,4
receive,14
email,4
alert,4
post,5
inquiry,8
regarding,42
address,5
certain,92
correction,4
payment,53
lost,4
certificate,5
change,129
ownership,22
contact,4
for,32
noninvestor,4
related,143
please,6
call,6
main,4
telephone,5
number,26
na,16
computershare,2
po,4
box,4
wwwcomputersharecominvestor,4
declaration,4
quarter,76
record,21
date,43
amount,123
st,4
nd,4
rd,5
th,4
october,17
january,18
april,11
july,16
pharmaceutical,154
reported,11
strong,2
renewed,3
contract,84
mean,4
three,17
largest,10
customer,108
least,7
next,5
four,2
pleased,2
met,1
expectation,9
enough,1
we,255
must,15
profit,30
versus,1
prior,31
clear,1
focused,2
returning,3
sustainable,1
profitable,3
growth,43
underway,2
several,11
area,14
enable,2
our,95
specialty,27
solutions,12
integral,6
part,29
return,33
continues,4
doubledigit,2
rate,146
excited,2
trajectory,1
flat,2
compared,14
though,3
improved,2
execution,1
throughout,4
meet,16
fullyear,1
key,18
bright,1
spot,3
although,6
products,5
associated,38
supply,24
chain,19
infrastructure,7
commodity,27
prevented,1
ongoing,13
transformation,1
translating,1
bottom,1
line,11
building,7
positive,6
confident,3
direction,2
continuing,9
translate,3
fy,6
highlights,1
operational,9
guidance,23
double,1
digit,1
athome,4
deployment,2
b,23
acquisition,74
mirixa,1
mscripts,1
finalized,5
partnership,7
accelerate,1
summary,6
basis,31
m,6
nm,12
inc,60
deliver,5
product,215
solution,15
improve,5
life,22
people,5
every,8
day,6
serve,3
more,4
lab,2
nearly,1
laboratory,14
pharmacy,26
million,323
patient,18
home,5
healthcare,77
physician,8
