token,frequency
business,79
highlights0,1
revenue,31
combined volume,1
proﬁt,5
oil,48
a percentage,6
total volume,8
margin,8
net proﬁt,2
equity,107
minority,3
interest,65
average number,1
the year0,1
this publication,2
convenience,2
reference,12
no useful purpose,2
any particular company,2
financial year,13
tax,74
depreciation,12
amortisation,8
profit,71
the share,7
other nonoperating income,2
total employee,1
an average,1
the financial year,9
employee,6
balance,32
sheet,26
the current total number,1
trade,43
the world,13
closer,1
the wealth,1
mutual trust,1
mission,1
that responsibly,1
global network,2
the global economy,2
a quarter,1
a century,1
prosperity,1
a glance,2
management,76
funding,18
model,48
diverse business,2
governance,2
review,20
progress,8
responsible business,1
performance,23
further information,7
visit,1
wwwtrafiguracom,2
responsibility,7
core,7
the physical trading,1
petroleum,11
transportation,7
the globe,3
complement,1
volume,19
global presence,1
comprehensive coverage,1
trader,2
shipping,7
desk,8
freight,6
commodity,37
trading,63
the professional market,1
provider,1
export,3
port,6
transport,4
potential partner,1
specialised alternative,1
investment,40
private equity,1
position,19
zinc,14
capacity,8
physical commodity,5
value,102
the global trade,2
exceptional service,1
the supply,8
chain,7
creation,3
market,101
access,11
thirdparty tankage,1
thirdparty,2
regional market,1
customer,9
highquality,3
barge truck,1
rail pipeline,1
vessel,3
support,12
network,7
knowledge,2
financing,28
cost,26
space,1
time,20
efficiency,1
optimisation,2
scale,2
liability,15
risk,117
insurance,10
compliance,11
statement,20
record,6
year,28
profitable year,5
the business,20
confidence,7
changing world,2
net,14
the year,77
contrast,2
a satisfactory result,1
line,12
the fact,4
the excellent trading,1
conservative approach,2
asset,14
evaluation,8
a prudent,3
way,3
the emergence,1
producer,5
the global market,2
player,2
crude,23
liquefied natural gas,3
an unrivalled network,1
supplier,2
the transition,1
a lowercarbon economy,1
aluminium cobalt,1
copper,12
strategy,11
energy,4
global supply,1
reliable manner,1
particular demand,1
a result,30
picture,1
the third pillar,1
diversified business,1
the picture,1
the positive side,1
a significant gain,1
ship,6
purchase,10
a total,3
great pleasure,1
company,22
respect,16
international trade,1
the role,1
resilience,3
discipline,2
adaptability,1
a long term,1
global commodity,1
message,1
this year,10
a record,4
gross profit,7
percent,90
increase,5
ebitda,1
restructuring,2
the division,4
focus,7
strong performance,2
overall gross trading,1
last year,5
a daily average,1
this gain,1
financial restructuring,1
that company,2
further adjustment,1
the value,14
other infrastructure,1
demonstrate,1
course,2
a turnaround,1
transaction,14
an important event,1
worldclass,1
financial distress,2
an excessive debt,1
burden,1
overexpansion,1
profitability,3
a company,2
a viable future,1
an example,1
joint venture,7
a number,16
this venture,1
another promising,1
development,18
downstream,3
retail oil,1
good progress,1
economic environment,1
portfolio,4
a robust outlook,1
robust compliance,1
the need,5
the practice,1
origination,1
utilising technology,1
monitor,2
identify,1
flag,1
highrisk,1
programme,19
customised frequent,1
