token,frequency
the year,59
certain,1
the document,3
historical information,1
business,129
operating,34
the forwardlooking,1
detailed discussion,1
website,1
preamble,1
table,2
information,19
executive,30
the company,82
charge,4
certify,1
the annual business,1
report,15
knowledge,2
this report,8
any untrue statement,1
a material fact,1
omit,1
state,1
a material,1
fact,1
respect,7
the period,25
other financial information,1
the report,1
the financial condition,5
cash,90
disclosure,2
financial reporting,4
recent evaluation,1
the audit,3
committee,15
board,3
an initial public offering,1
name,32
a resolution,13
http,1
wwwsamsungcomsec,1
air,11
network,4
a global electronics,1
firm,6
the world,10
regional headquarters,7
the global digital,1
era,2
innovative technology,1
unique design,1
value,77
tv,36
the core,1
product,30
position,14
the market,21
leader,7
hardware,4
software,4
smart tv,3
portfolio,5
market,83
leadership,14
the forefront,5
the mobile lifestyle,1
the premium,3
mobile convergence,1
a focus,1
demand,40
differentiation,2
seamless integration,1
various product,1
a result,18
research,9
development,27
addition,32
phone,2
leading technological development,1
standardization,1
the global network,1
system,28
subdivision,2
mobile application,1
camera,4
sensor,14
display,42
influence,1
endproduct,1
new demand,3
the development,5
high quality,1
mobile productsand,1
memory,18
capacity,20
density,5
the top position,3
the global memory,1
advanced process,1
technology,40
each technological iteration,1
focus,2
competitiveness,13
advanced manufacturing,6
process,20
achievement,3
status,9
a system,5
a competitive edge,1
mix,1
highdefinition,3
ultralarge,2
use,14
quantum,3
dot,3
frameless,1
yield,8
a global leader,2
connected car,2
audio,8
renowned brand,1
both internal development,1
lineup,7
quality,29
an affiliate,2
group,13
a total,2
no,2
the addition,1
the subtraction,1
the list,1
ownership,34
major subsidiary,1
equipment,39
medical equipment,3
production,47
sale,55
home,19
company,20
service,19
mobile payment,3
semiconductor,24
panel,19
advertising,2
platform,5
text,1
messaging,1
venture,15
investment,22
da,1
e,15
design,23
vision,2
audio product,1
sro,10
inspiration,1
marketing,4
ionroad,11
telecom,3
supply,19
component,9
manufacturing,5
repair,1
growth,22
additional information,1
major business,1
mspot,1
credit,37
rating,13
external credit,3
outlook,4
corporate bond,1
bond,7
asset,13
security,3
solar cell,1
a subsidiary,14
stock,48
printing,1
the annual general meeting,4
meeting,5
coceos,1
the annual meeting,3
the reporting,35
organizational structure,1
an organizational change,3
a team,5
unit,17
team,18
a business,6
organization,6
headquarters,5
solution,16
imaging,3
the total number,9
incorporation,1
par,2
share,39
registered common stock,1
registered preferred stock,1
common stock,13
preferred stock,8
accordance,56
the resolution,5
the board,3
the number,9
treasury,24
cancellation,6
shareholder,22
return,8
method,21
direct acquisition,1
dividend,10
related capital,1
registered equity,1
nonvoting,1
noncumulative preferred stock,1
outstanding preferred stock,1
voting,3
no voting,2
limited voting,3
preferred treasury,1
the right,4
the appointment,1
dismissal,2
a part,3
policy,23
a portion,1
way,2
open market,5
sustainable growth,1
performance,43
the level,7
total shareholder,1
profit,123
payout,1
ratio,16
quarterly dividend,9
common share,1
further information,1
the calculation,3
note,4
future performance,2
financial position,29
the actual future,3
management,73
condition,6
financial performance,5
exchange,30
interest,44
strategic decision,2
core,6
no obligation,2
period,51
a twopronged framework,1
consisting,1
brand,6
the set,2
the component,3
the production,4
mobile,3
the first half,3
corporate headquarters,2
andor,5
set,4
numerous production,1
that nation,1
the first public demonstration,1
a true television,1
mass production,1
color,5
the creation,1
the penetration,2
rate,84
the industry,6
strong growth,1
momentum,1
the launch,5
flat panel,1
the expansion,2
digital broadcasting,1
the back,2
enhanced design,1
picture,4
etc,25
a sharp decline,1
the rise,1
internet,1
video,2
increased consumer,1
the birth,1
the smart tv,1
an innovative product,1
resolution,14
a new form,1
factor,5
a year,7
overall tv,2
decline,2
the previous year,22
decrease,8
yearonyear,1
a market,4
the overall total,1
portion,15
year,42
this year,1
account,6
total tv,1
the increase,2
overall growth,1
trend,3
large highresolution,1
intensified competition,1
highquality,7
power,10
consumer,10
highresolution,9
increase,10
brightness,4
contrast,2
energy,9
the mainstream,2
the internet,1
a strong position,1
a new market,1
the introduction,1
voice,1
command,1
convenient interaction,1
history,6
further enhance,2
user,2
usability,3
a change,1
the delivery,1
content,2
an innovation,1
a single remote,2
diverse entertainment,1
screen,3
an ecosystem,1
the connectivity,1
easy use,1
the smart hub,1
control,12
the tv,2
the ability,6
mobile phone,1
a tv,1
consistent entertainment,1
experience,9
advantage,1
intelligent voice,1
recognition,3
the volume,1
the screen,1
mode,5
competition,8
global market,4
quantity,5
the overall tv,1
twelve,1
the first quarter,3
total solution,1
player0d,1
glassesbluray,1
package,1
the lead,7
store,5
a leader,1
new input,1
voicegesture,1
every member,1
family,1
offering,1
superior image,2
form,1
the first nanocrystal technology,1
the premium market,5
second generation,2
the bar,1
image,13
a new category,1
volume,8
perfect color,1
expression,1
regardless,1
the ultimate image,1
a widespread consumer,1
pain,1
pointwe,1
the need,1
complicated wiring,1
a settop,1
box,1
game,1
console,1
transparent optical cable,1
example,6
a concept,1
this idea,1
innovative design,2
any living space,1
player,2
innovative productssuch,1
ultradefinition,2
standardsand,1
the mobile phone,1
industry,14
the first generation,1
analogue,1
digital,1
third generation,1
communication,5
fourth generation,1
mobile communication,2
transmission,1
commonplace,1
fifth generation,1
commercialization,1
the importance,1
competitive software,1
competitive hardware,1
highperformance,3
waterproof dustproof,1
flat yearoveryear,1
forefront,1
the global market,2
the overall mobile market,2
high potential,1
the service,2
online,1
each region,2
accounting,34
a wide lineup,1
massmarket,2
premium,4
cuttingedge,7
water,4
highspeed,2
wireless,1
instance,3
a new level,1
iris,1
scanner,1
smart assistant,1
profitability,3
the lineup,1
a metal,2
selfie,1
a platform,1
another way,1
convenience,1
goal,6
an open ecosystem,1
a consistent,1
any field,1
potential,1
cloud,1
the global arena,1
storage,5
logical processing,1
volatile memory,1
the information,2
the power,1
temporary loading,1
application,14
household,1
the semiconductor,4
the smartphone,1
the tablet,1
the memory,3
continuous growth,1
highdensity,7
volatility,9
a supply,2
shortage,3
tech migration,1
highreliability,2
solid state,1
the chip,1
a prolonged supply,1
planar,1
revenue,33
a competitive position,2
the second generation,2
high bandwidth,2
mass,3
both planar,1
customer,4
a timely manner,1
generation,15
the product,10
the same time,1
the portable ssd,1
