token,frequency
personal,17
in,378
first,29
letter,1
president,66
chief,45
executive,62
officer,61
let,1
begin,5
expressing,2
honored,1
i,19
lead,17
great,3
company,416
dedicated,5
team,8
nearly,7
colleague,61
work,15
together,9
reimagine,1
health,709
care,502
during,48
one,84
challenging,8
year,370
nation,12
history,8
purpose,24
help,48
people,29
path,9
better,22
ha,207
never,3
important,12
since,42
pandemic,73
struck,1
served,3
prominent,1
role,21
supporting,22
customer,283
provider,184
community,41
outperformed,1
financial,364
commitment,21
over,9
past,21
decade,2
journey,4
become,17
leading,18
diversified,13
service,412
as,107
trusted,5
brand,55
presence,10
across,27
country,27
allows,5
u,155
meet,50
consumer,78
support,51
every,9
meaningful,6
moment,4
throughout,29
lifetime,2
continued,32
growth,42
core,3
business,427
drove,2
strong,10
performance,131
yearoveryear,2
total,114
revenue,221
grew,4
percent,12
billion,158
diluted,14
earnings,44
per,59
share,134
eps,5
continuing,42
operation,209
we,163
achieved,2
million,414
integration,31
synergy,6
generated,12
cash,266
flow,151
deployed,1
invest,4
future,166
maintain,47
quarterly,35
dividend,49
reduce,56
debt,183
repaid,3
net,203
close,12
aetna,13
transaction,69
remain,11
track,1
achieve,9
target,10
leverage,4
ratio,21
committed,6
returning,1
value,275
stockholder,23
our,89
result,437
demonstrate,5
strategy,38
model,31
working,15
n,38
benefits,6
segment,303
com,1
ing,2
government,164
resilient,2
demonstrated,3
bring,3
member,253
achieving,7
retention,11
rate,293
positive,9
momentum,3
winning,2
new,129
longterm,102
advance,21
clinical,27
program,266
improve,29
medication,23
adherence,5
outcome,32
increased,93
level,115
engagement,7
loyalty,9
subscription,8
high,26
satisfaction,4
delivered,13
solution,28
established,36
unparalleled,1
response,39
market,104
strengthened,3
partner,10
covid,25
rapidly,5
innovated,1
need,53
testing,49
today,6
largest,9
organization,53
through,3
fourth,23
quarter,80
call,10
administered,9
approximately,114
test,45
location,63
nationwide,5
significant,172
according,2
launched,9
employer,49
university,2
execute,3
returntowork,1
school,1
such,14
leadership,7
enabled,3
establish,16
relation,10
ship,1
previously,15
started,1
federal,181
vaccine,12
distribution,36
readiness,2
selected,21
administration,28
facility,82
dos,2
patient,43
staff,8
end,37
february,49
also,241
national,22
administer,9
immunization,2
with,10
hard,1
employee,74
capacity,5
month,52
depending,3
availability,9
grateful,1
particularly,25
front,21
line,16
worked,2
tirelessly,1
americans,5
extraordinary,1
circumstance,20
making,8
progress,7
creating,8
integrated,18
made,34
measurable,1
import,2
ant,1
integrates,1
utilizes,8
asset,326
create,11
superior,7
experience,62
firmly,1
address,11
cost,514
platform,9
combine,3
local,44
point,18
remote,6
monitoring,5
virtual,10
access,47
professional,20
within,94
personalized,5
consumercen,1
tric,1
include,111
te,1
cvs,48
kidney,4
seen,2
reception,1
fully,14
plan,408
expect,19
make,48
available,60
additional,117
key,26
feature,8
zerodollar,2
copays,2
standard,66
formulary,31
use,71
infusion,13
dollar,10
common,58
deepened,1
pharmacy,360
penetration,2
crossselling,1
medical,194
this,41
expected,71
incremental,15
benefit,318
designed,25
lowcopay,2
nocopay,2
minuteclinics,1
offer,72
broader,3
enrolled,6
date,91
ended,199
including,332
underserved,3
the,1075
many,53
channel,18
engage,9
quality,62
holistic,4
continue,86
expand,17
capability,15
footprint,3
virtualfirst,3
primary,24
virtually,3
these,101
example,36
clearly,2
show,3
delivering,9
offering,34
get,2
affordable,3
convenient,7
deepening,1
responsibility,21
addition,108
spearheading,1
initiative,28
related,241
furthered,1
sustainability,2
corporate,42
social,16
for,88
second,12
straight,1
wa,182
named,9
prestigious,1
world,13
index,8
renewed,3
addressing,6
racial,2
disparity,1
injustice,2
weaken,1
affect,128
next,18
five,33
investing,10
public,51
policy,81
inequality,1
faced,6
stride,1
advancing,4
strategic,10
diversity,12
management,181
objective,10
creates,7
opportunity,21
power,11
ability,140
empathy,1
respect,33
cultural,2
sensitivity,2
helping,8
build,7
healthier,7
workforce,12
development,52
effort,37
cultivate,1
recruit,1
best,14
talent,3
took,5
step,3
among,78
senior,161
develop,18
benchmark,16
measure,54
diverse,9
representation,2
time,80
weve,1
tied,6
area,44
compensation,42
you,6
read,5
activity,84
page,9
comprehensive,72
overview,4
report,45
website,15
beyond,19
summary,22
starting,3
accelerat,1
pace,6
drive,12
consumercentric,2
built,1
upon,42
fundamental,2
belief,45
solving,1
want,5
thank,4
directors,8
setting,9
bold,3
change,297
incredible,2
job,2
bringing,2
unique,12
establishing,4
foundation,3
achievement,1
parting,1
thought,1
confident,1
on,33
behalf,14
s,5
april,25
adjusted,78
nongaap,5
a,51
reconciliation,32
provided,57
heading,2
back,4
not,7
applicable,65
engaging,2
way,12
prevalent,1
costly,5
complex,20
condition,146
impacting,3
life,61
improving,3
enhancing,6
learn,1
following,110
demonstrating,2
portfolio,31
product,386
digital,11
seamlessly,2
connect,6
inperson,3
expanding,15
innovative,16
consumeroriented,4
all,7
highperforming,1
passionate,1
reflects,13
population,14
serve,16
empowered,1
right,23
thing,37
wellbeing,2
unmatched,4
well,102
anyone,1
walking,1
door,2
touchpoints,1
lower,59
healthhub,4
provide,83
compelling,1
destination,2
managing,10
specialized,1
store,127
variety,23
everyday,2
acute,5
certain,215
chronic,17
newly,2
adopt,7
using,71
frequently,20
seeing,2
saving,13
minuteclinic,6
component,34
recently,8
introduced,4
competitive,35
premium,172
day,34
prescription,208
delivery,24
network,113
wellness,9
reward,12
fulfillment,4
tool,13
broad,13
range,23
affordability,3
provides,46
free,7
item,47
eligible,66
offers,1
pharmacist,11
helpline,1
discount,77
center,12
helpful,1
enroll,8
alike,1
turn,6
loyal,1
yielding,2
higher,45
sale,97
relative,14
supported,9
active,16
otherwise,37
specified,14
metric,21
innovation,6
long,7
industry,77
leader,8
gap,6
greater,31
latest,2
reflect,39
breadth,3
importance,2
unmet,1
nextgeneration,1
biometric,1
guidance,13
resource,39
dialysis,1
home,14
manage,28
disease,14
ckd,1
part,58
simpler,1
patientcentric,1
approach,12
delay,14
onset,1
endstage,1
renal,1
hospital,12
admission,1
treatment,17
option,67
cancer,1
start,4
match,5
trial,1
strive,2
overall,25
difference,32
advanced,3
several,34
diabetes,3
oncology,2
generation,9
cover,14
system,91
state,304
convenience,5
simplicity,2
personalization,2
preventative,4
pressure,29
screening,3
age,13
assessment,50
sport,1
physicals,1
savvy,1
demand,15
flexibility,9
interaction,8
lowercost,2
alternative,13
direct,24
visit,4
appropriate,21
midst,1
safety,27
providing,21
directtoconsumer,6
telehealth,3
plus,12
that,3
includes,43
diagnosis,4
injury,7
behavioral,10
participating,22
online,13
directed,2
highquality,6
site,11
effective,43
innetwork,3
needed,5
interact,7
term,72
opting,1
pick,1
locally,2
directly,35
connection,54
connected,4
outreach,2
communication,10
prefer,1
adherent,1
updated,8
view,2
rise,3
utilization,64
preference,8
increasingly,9
turning,1
towards,6
characterized,1
ondemand,1
survey,4
respondent,1
open,7
unlike,4
face,33
challenge,36
emerged,1
stronger,3
positioned,1
deep,3
impact,173
combined,6
enterprise,20
csr,2
integral,2
delivers,5
centered,1
four,18
priority,3
vision,4
developed,13
big,1
goal,8
deliver,11
economic,54
mitigate,12
environmental,4
foster,2
were,1
touch,1
to,15
truly,1
neighborhood,1
planet,3
environment,36
inextricably,2
linked,9
human,11
believe,19
transform,2
fostering,1
supply,29
chain,21
fortune,1
exceptional,2
creation,2
operating,497
healthy,3
stakeholder,1
by,16
executed,3
driving,2
reducing,15
focused,4
equity,80
earmarked,1
inequity,2
scholarship,2
student,8
tobaccofree,1
youth,3
reached,5
education,5
awareness,1
advocacy,1
behavior,16
programming,1
decline,26
smoker,2
invested,7
tobacco,3
caring,1
received,52
dependent,30
assistance,11
grant,37
changed,2
at,39
met,4
accelerated,11
collaboration,3
rapidresult,1
healths,9
october,18
announced,4
hire,2
bolster,1
licensed,5
technician,2
inclusion,10
justice,4
saw,2
tragic,1
unfold,1
due,191
systemic,1
racism,1
building,11
bestinclass,1
focus,13
black,1
marginalized,1
fiveyear,5
formerly,2
known,22
negro,1
prioritized,1
significantly,24
impacted,28
longstanding,1
relationship,23
critical,20
diagnostic,16
atrisk,1
continuation,4
food,6
improved,7
housing,3
security,316
despite,4
presented,8
maintained,14
contributed,9
project,15
climate,3
continues,25
strain,4
ecosystem,1
natural,3
know,1
mitigating,1
combating,1
cleaner,1
air,2
water,2
preserving,1
equitable,1
retired,1
led,1
mr,2
merlo,3
leaf,2
may,408
he,2
joined,1
acquisition,96
held,18
position,31
increasing,36
three,33
played,4
integrating,5
multiple,29
two,12
transformational,1
deal,3
reshaping,1
purchase,70
recorded,94
placing,1
stockholders,2
easily,1
accessible,5
it,13
honor,1
privilege,1
transforming,1
accomplished,2
underway,2
enhance,10
they,3
design,35
when,18
ceo,3
ago,1
overarching,1
kind,3
migrate,1
away,1
successful,10
traditional,12
could,245
integrate,6
franchise,2
larger,4
spectrum,1
robust,2
tremendous,1
manager,12
highgrowth,1
specialty,66
adding,2
rebranded,1
action,98
reinforced,1
removing,1
enhanced,14
retail,169
broadening,1
appeal,6
format,4
suite,6
industrydisrupting,1
expansive,1
physical,10
person,15
extend,5
real,30
proud,1
corner,1
drug,243
its,1
serving,5
delighted,1
appointed,3
succeed,1
seasoned,3
last,7
eight,1
she,1
brings,1
relentless,1
understanding,11
extensive,11
invaluable,1
planning,6
execution,2
transformation,11
twoplus,1
forward,11
your,1
investment,225
couldnt,1
hand,4
filled,20
imagined,1
awaited,1
success,14
acknowledge,1
unwavering,1
tenure,1
leave,8
watching,1
sideline,1
cheering,1
heartfelt,1
represented,3
enthusiastically,1
without,21
would,59
possible,33
their,2
impressive,1
along,3
executing,1
wish,1
good,19
come,4
j,4
united,3
states,12
securities,17
dc,5
form,41
k,79
annual,48
pursuant,29
section,18
or,2
of,5
exchange,40
act,62
fiscal,56
december,440
transition,4
period,153
file,11
number,80
corporation,31
exact,1
name,21
registrant,43
charter,1
jurisdiction,16
incorporation,1
woonsocket,4
principal,59
