token,frequency
the highway,1
the entire family,1
a road,1
trip,1
passion,2
same emotion,1
commitment,5
trusted mobility,7
company,43
a smart world,4
building,1
truck,4
shuttle service,1
the companys,2
vision,4
the customer,9
the center,1
margin,29
cash,193
flow,46
profit,23
net income,37
attributable,14
adjusted pretax profit,6
definition,1
reconciliation,3
available online,5
annualreportfordcom,1
experience,12
business,91
function,2
a range,6
mobility,23
traffic,3
management,52
software,6
congestion,4
access,16
addition,39
emphasis,2
electrified vehicle,2
strategy,13
fuel,27
economy,18
the design,8
development,22
battery,4
a dedicated electric vehicle,2
team,11
technology,14
product,22
manufacturing,27
leadingedge battery,2
the world,27
a joint venture,9
a pioneer,2
the chinese allelectric vehicle,2
segment,68
goal,6
service,52
network,2
electric vehicle,4
lineup,3
a total,3
full battery,4
the right person,2
this transformative period,2
the auto,3
industry,42
a true visionary,2
a unique humancentered leadership,2
approach,8
culture,2
the potential,2
proven ability,2
hardware,2
the mass,2
production,45
strength,5
the trust,2
that responsibility,2
the hard work,2
community,2
spirit,2
a culture,4
caring,2
a determination,2
world,4
this trust,2
time,89
a time,2
revolution,4
disruption,8
trust,4
thing,2
leadership,7
value,97
the future,26
continued support,2
a year,25
change,12
transition,5
a major step,2
future,8
this vision,2
a position,2
eighth consecutive year,2
positive operatingrelated cash,2
consistent profitability,2
that business,2
environment,6
capital,44
potential,2
growth,26
the efficiency,2
focus,2
today,3
a leader,2
tomorrow,2
an approach,2
the human impact,2
the mobility,2
the way,4
work,3
health,6
care,7
education,2
commercial use,4
ride,2
hailing,2
delivery,11
plan,59
highlevel,1
the vehicle,22
a new transportation,2
system,10
new business,1
this transportation,1
simplicity,4
agility,4
efficiency,19
responsiveness,2
accountability,4
operational fitness,1
competitive edge,1
allow,1
the company,60
fitness redesign,3
material,10
complexity,6
new marketing,1
a worldclass,1
significant progress,2
shareholder,7
this commitment,1
the belief,1
freedom,1
movement,2
human progress,1
a belief,1
decade,1
restructuring,6
success,5
the rebirth,1
an inspiration,1
country,7
record,25
comeback,1
a reminder,1
a century,1
entire industry,1
an existential crisis,1
the case,10
fact,3
a strong balance,3
sheet,53
commercial vehicle,2
consistent performance,2
a period,18
radical disruption,1
the sector,1
every aspect,1
a rethink,1
transportation,1
an exciting time,1
this future,2
anyone,5
the course,1
share,85
daytoday,1
the same time,4
autonomous vehicle,3
a robust business,2
model,46
a humancentered way,1
vehicle,67
connectivity,2
sharing,1
momentum,1
a critical year,1
nothing,6
the pivot,1
a plan,8
percent,9
investment,46
initial manufacturing,1
hub,1
the bestselling,2
brand,14
the eighth straight year,2
year,94
pickup,3
the formation,1
a dedicated global electric vehicle,1
organization,3
market,84
ownership,5
this opportunity,1
this new era,1
hope,1
a long history,2
sound corporate governance,2
board,6
longterm value,2
roadmap,2
risk,66
a transparent,2
accountable way,2
optimized leadership,2
structure,13
the organization,2
the chairman,3
the board,4
a lead independent director,2
a diverse range,2
international experience,2
finance,52
marketing,5
government,51
global leadership,2
special attention,2
review,5
the business,9
this process,3
a review,3
the status,3
compensation,26
performance,40
executive behavior,2
the long term,4
executive,6
an annual sayonpay,2
vote,2
the compensation,3
compliance,14
proxy statement,2
visit,6
corporatefordcom,2
a positive impact,2
a successful business,2
a core,2
sustainability,6
a key part,2
fords dedication,2
automotive business,3
a strategic shift,2
progress,4
corporate responsibility,2
supply,11
chain,5
report,10
electrified portfolio,2
electrification,6
clean water,2
a human right,2
a longterm goal,2
drinkable water,2
any manufacturing,2
rating,22
corporate water,2
the third year,2
a row,2
average energy,2
use,30
the environmental footprint,2
an enhanced partnership,2
program,23
true zerowastetolandfill,2
non,3
no waste,2
foam,2
carbon,2
dioxide,2
the atmosphere,2
sustainabilityfordcom,1
pursuant,66
the fiscal year,2
the transition,3
period,66
file,3
number,14
name,18
charter,2
incorporation,2
principal executive,3
telephone,2
area,4
code,2
each class,2
each exchange,2
par,4
check,12
mark,12
the registrant,21
a wellknown seasoned issuer,2
section,25
such filing,2
site,2
this chapter,3
disclosure,12
herein,30
definitive proxy,1
information,48
reference,28
any amendment,6
filer,6
a nonaccelerated filer,1
reporting,3
the extended transition,1
financial accounting,2
a shell,1
price,56
that date,2
the aggregate,6
no quoted market,1
class,17
any time,49
an equal number,1
the purpose,6
the sale,18
other disposition,12
any such person,2
an affiliate,1
such document,1
page,4
the year,60
table,9
i,15
a global company,3
a full line,3
utility,1
luxury,3
the information,30
extensive information,1
httpcorporatefordcom,1
corporate governance,2
the corporate governance,1
website,7
corporate website,2
charge,6
httpshareholderfordcom,1
respect,60
the foregoing,12
content,2
convenience,1
operating,81
manufacture,5
distribute,2
the segment,2
regional business,4
vehiclerelated financing,2
the first quarter,1
the manner,7
resource,2
allocation,6
assessment,6
these operating,4
income,97
interest,162
portfolio,16
a discussion,7
calculation,3
wholesale unit,11
the substantial majority,1
the approximate number,2
any single customer,1
the extent,39
the loss,9
a material adverse effect,2
retail sale,1
sale,31
commercial fleet,1
rental car,4
turn,6
extended service,3
the worldwide automotive industry,3
little control,1
the decision,1
a vehicle,7
economic growth,3
the cost,18
the availability,3
cost,68
financing,49
the number,60
the automotive industry,2
competitive business,1
variety,4
the level,7
total industry,2
demand,9
that industry,1
dealer,21
inventory,15
comparison,1
quality,19
reliability,4
safety,27
functionality,1
reputation,4
the timing,3
frequency,3
new model,4
ability,21
consumer,27
size,3
design,6
the profitability,3
each vehicle,3
volume,75
mix,20
net pricing,5
customer,30
warranty,17
additional service,1
fuel economy,11
equipment,12
high proportion,1
overall profitability,1
competitive pricing,2
part,37
excess,14
capacity,16
this capacity,1
the decline,5
the value,31
the yen,2
other marketing,1
no single dominant producer,1
the major percentage,1
origin,1
global presence,1
schedule,5
a number,19
dealer stock,1
some seasonal fluctuation,1
the first half,1
the spring,1
summer,1
average,9
an order,1
no significant amount,1
backlog,1
any period,1
a wide variety,4
steel,6
iron,1
aluminum,3
palladium,2
energy,5
eg natural gas,2
availability,7
the supply,1
commodity,23
a global basis,1
policy,13
competitive position,3
international patent,1
the development,8
a large number,1
this portfolio,3
additional technological innovation,1
patent,2
an average age,1
active patent,1
this intellectual property,1
proprietary knowledge,1
ongoing technological innovation,1
knowhow,1
the conduct,2
certain intellectual property,1
none,5
the identity,1
recognition,10
a loss,10
andor mileage,2
the type,4
the geographic location,2
workmanship,2
the specified warranty,1
this warranty,1
coverage,4
a result,31
field,13
emission,18
other product,3
satisfaction,8
additional information,17
the majority,10
revenue,57
additional discussion,5
each region,4
b,49
a wholesale unit,1
medium,5
an unconsolidated affiliate,2
local brand,2
unconsolidated chinese joint venture,1
a guaranteed repurchase,2
option,17
ie,4
rental repurchase,2
the recognition,9
a percentage,13
d,12
e,13
type,4
an internal estimate,1
various government,1
the globe,2
a percent,5
the relevant market,1
region,5
car,5
ii government,1
subsidiary,17
automotive financing,1
the predominant share,1
retail installment,5
lease,35
rate,104
other support,1
these financing,1
a large portfolio,1
portfoliosconsumer,1
the consumer,8
the acquisition,4
retail financing,6
retail installment sale,2
direct financing,5
fleet,10
the nonconsumer portfolio,1
include,1
the purchase,10
floorplan,2
dealership real estate,2
other dealer,2
daily rental fleet,1
operation,13
plc,1
receivables,23
the following,1
wholesale financing,3
installment,3
lease share,2
a detailed discussion,2
credit,105
allowance,28
funding,15
discussion,7
financial market,1
order,29
the retail customer,3
the incentive,5
the retail finance,2
contract,21
accounting,28
leverage,15
a calendar quarter,1
recent periodic report,1
a capital,2
contribution,6
an amount,10
sufficient,2
this agreement,2
the agreement,7
corporate credit,5
facility,19
a separate agreement,1
net worth,1
that agreement,1
noise control,1
concern,3
damage,2
theft,1
prevention,2
new motor,2
other automotive assembly,1
air,7
water,1
the handling,1
disposal,4
the amount,54
own vehicle,1
tailpipe,1
medium duty,1
motor,5
increased vehicle,1
automobile,1
the widespread availability,2
highquality,2
ethanol content octane,1
the use,5
metallicbased fuel,1
state,8
zeroemission,1
the production,4
batteryelectric fuel,1
cell,1
plugin,1
a substantial adverse effect,6
the market,4
infrastructure,3
the large volume,1
advancedtechnology,1
enforcement,2
mandate,4
the existence,5
a market,1
related legislation,1
effect,33
a second phase,1
a new laboratory test,1
cycle,4
the need,4
additional diesel,1
exhaust,1
aftertreatment,1
the diesel,1
onroad emission,1
portable emission,1
these onroad emission,1
the divergence,1
the regulatory limit,1
laboratory,1
conformity,2
the conformity,2
second step,1
new vehicle,2
the process,2
inuse,2
surveillance,3
a process,4
the product,3
increased market,1
post,1
stage,1
trend,2
city,5
internal combustion,3
engine,8
different emission,1
a need,1
treatment,2
the registration,1
an effort,1
source,1
recent version,1
example,18
light duty,10
stringency,2
implementation,2
stringent stage,1
level,4
detailed test,1
gasoline,1
diesel,3
some unique testing,1
legislation,4
regulation,14
place,4
appropriate fuel,1
the stringent emission,1
stringent emission,1
heavy duty,8
all light duty,1
all new light duty,1
a major competitor,2
connection,11
defeat,3
lightduty diesel,1
environmental remediation,3
the competitor,2
various class,2
action,10
the emission,1
control,10
normal onroad,1
an official laboratory,1
justification,1
law,10
competitor,1
scrutiny,2
additional nonstandard,1
certification,1
an announcement,1
nonstandard emission,1
this supplemental testing,1
possible defeat,1
an ongoing basis,3
minimum corporate average fuel,1
standard,17
any model,1
account,5
the law,1
domestic passenger,1
passenger,10
greenhouse,1
gas,1
the vast majority,3
the result,1
combustion,1
framework,4
task,1
the mix,2
the opportunity,1
realworld,1
test,2
the commercial feasibility,1
meeting,3
a midterm evaluation,1
process,13
light,6
an accelerated decision,1
yearsthat decision,1
reconsideration,1
evaluation,4
the model,4
a decision,2
a rulemaking,1
support,6
highperformance,1
fullsize light,1
the right,46
the adoption,5
the federal program,1
any purported state,1
a patchwork,1
statespecific motor,1
gross vehicle,1
weight,4
case,6
the heavy duty,1
increase,8
a full lineup,1
phasein,1
the industry,8
a maximum,1
kilometer,1
gkm,5
scale,2
target,9
slope,1
this regulation,1
each manufacturer,1
the respective average vehicle,1
a calendar,1
offcycle,2
penalty,5
an eu,1
the stringency,1
average emission,1
a volatile market,1
the risk,12
advance,3
premium,1
payment,33
unexpected market,1
fluctuation,1
a quarter,1
average fleet performance,1
separate legislation,1
pressure,3
resistance,1
moreefficient,1
lowco0,1
commercial light,1
duty,9
ruling,1
multistage,1
chassis,1
the base,1
manufacturer,1
eg,7
a penalty,1
etc,1
the passenger,1
a further tightening,1
low emission,1
a separate regulation,1
a new technical regulation,1
this new world,1
procedure,1
consumption,3
the introduction,3
tax,94
scheme,2
incremental testing,1
taxation,2
directive,1
mobile air,1
the replacement,1
the current refrigerant,1
potential refrigerant,1
refrigerant change,1
the whole manufacturing,1
federal government,2
the regulation,3
alignment,1
the final regulation,1
draft,1
line,7
economyco0,1
the government,2
fuel efficiency,2
early adoption,2
new energy,1
the fuel,2
a voluntary vehicle,1
energyefficiency,1
inclusion,1
classification,3
a new automotive regime,1
a minimum absolute,1
a function,1
a spark ignition,1
reduction,5
further fuel,1
the energy,1
the import,1
the tax,2
new fuel,1
a tax,3
urban fuel,1
general fuel,1
