token,frequency
dear,1
shareholder,9
customer,102
partner,26
employee,37
support,43
investment,115
proud,3
progress,3
year,288
eager,1
make,23
even,2
ahead,2
we,207
continue,26
guided,1
mission,8
empower,11
every,23
person,13
organization,44
planet,5
achieve,11
the,161
breadth,1
depth,1
unlocks,1
unprecedented,1
opportunity,43
technology,54
transforms,2
industry,20
ha,29
power,12
difference,8
life,24
everyone,2
strive,6
create,15
local,17
growth,45
impact,77
community,8
country,17
around,16
world,33
our,98
platform,36
tool,24
enable,18
creativity,1
u,32
help,18
drive,17
small,13
business,163
productivity,50
large,18
competitiveness,4
publicsector,5
efficiency,5
they,6
also,70
new,94
startup,4
improve,6
educational,5
health,10
outcome,12
human,7
ingenuity,3
sense,1
purpose,10
lie,1
success,3
now,1
let,2
share,78
delivered,10
fiscal,145
operate,9
throughout,4
and,18
results,7
billion,237
revenue,306
operating,120
income,211
past,5
adjusting,1
windows,87
deferral,26
restructuring,69
expense,173
wa,83
continued,9
invest,5
innovation,11
expand,5
market,66
maintaining,5
commitment,21
return,21
included,84
total,45
cash,98
commercial,49
cloud,107
annualized,4
run,8
rate,75
ended,37
exceeding,2
percent,12
overyear,1
put,2
squarely,1
track,1
reach,13
goal,5
set,11
little,1
two,10
ago,1
strength,2
result,43
across,36
reporting,64
segment,61
reflects,14
accelerating,1
well,15
increased,82
usage,5
engagement,5
more,31
million,243
people,26
use,57
office,67
consumer,26
home,3
personal,39
device,86
member,8
active,9
network,15
dynamics,14
grew,14
yearoveryear,2
azure,8
compute,4
doubled,1
prioritized,1
capture,3
expanding,1
investing,13
future,45
product,175
complemented,1
acquisition,50
partnership,3
completed,14
connect,5
largest,12
professional,16
leading,5
broader,5
economic,14
benefit,40
datacenter,5
expansion,1
bringing,4
region,4
globally,3
provider,10
comprehensive,22
compliance,3
coverage,10
broadened,1
offering,33
audience,4
firstline,2
worker,4
retail,10
hospitality,1
manufacturing,13
took,1
collaboration,5
level,25
brings,3
conversation,1
content,20
together,14
digital,13
hub,1
forefront,1
innovating,2
mixed,9
reality,10
medium,17
radically,2
change,57
gaming,32
knowledge,2
work,16
immersive,2
experience,27
service,189
game,24
pass,1
introduced,2
hundred,1
including,99
cognitive,2
vision,4
speech,3
text,2
translation,6
emotion,1
galvanized,1
company,51
effort,7
category,13
breakthrough,3
capability,10
available,29
inspired,1
way,22
student,2
teacher,1
learn,6
surface,10
studio,1
laptop,2
continually,2
transforming,4
better,5
serve,4
evolving,4
sale,78
marketing,48
approach,13
galvanize,1
five,7
core,6
solution,33
area,8
corner,1
using,47
transform,12
everything,1
agriculture,1
beginning,24
here,1
example,4
boeing,2
visualization,2
training,8
harness,1
wealth,1
aircraft,2
data,26
this,25
twin,1
increase,32
crew,1
maintenance,4
improves,1
creates,3
model,18
offer,17
airline,1
thyssenkrupp,2
elevator,1
measure,5
visualizes,1
installs,1
streamlining,1
initial,2
surveying,1
process,20
stair,1
lift,1
installation,1
spatial,1
mapping,1
d,3
natural,5
input,17
offered,4
digitized,2
reduce,5
delivery,8
time,36
much,5
x,2
growing,2
food,1
packaging,2
inventor,1
th,2
century,1
important,3
aseptic,1
employ,4
cloudconnected,1
machine,3
predict,3
exactly,1
equipment,23
need,16
engineer,2
access,17
expert,5
remotely,1
guide,1
repair,2
reducing,3
cost,100
with,10
delivering,4
existing,15
value,144
efficient,2
remote,1
location,4
mobile,10
tetra,1
pak,1
land,3
o,2
lakes,2
working,7
feed,2
sustainably,1
embracing,1
predictive,2
analytics,6
tandem,1
family,2
farmer,4
different,7
part,68
agronomic,1
research,42
weather,1
information,54
satellite,1
right,10
planting,1
decision,6
react,1
realtime,1
field,5
day,8
responsible,5
sustainable,1
management,55
fresh,2
water,5
one,25
biggest,1
challenge,4
reserve,3
used,35
agricultural,1
drop,1
count,1
built,3
smart,1
farming,1
efficiently,3
manage,17
advanced,3
live,1
sensor,1
farm,1
pricing,19
utility,5
allow,3
maximize,3
crop,1
livestock,1
yield,3
lower,46
energy,4
consumption,4
pumping,1
optimal,1
