token,frequency
registration,406
document,457
including,418
shareholder,317
listing,11
detail,32
buyback,61
foreign,62
investor,45
relation,81
general,112
information,544
capital,378
historical,32
financial,1285
additional,127
statements,278
statutory,207
auditor,107
report,432
consolidated,439
statement,341
income,455
comprehensive,55
balance,124
sheet,92
cash,377
flow,238
change,437
equity,240
contents,1
certification,23
person,57
responsible,125
presentation,143
group,743
integrated,142
profile,28
our,110
climate,154
ambition,135
strategy,206
totalenergies,8
investment,364
policy,295
transformation,46
strenghts,1
governance,240
performance,469
overview,60
fiscal,439
year,1215
segment,478
exploration,277
production,879
upstream,90
oil,810
gas,1053
activity,750
refining,175
chemicals,72
marketing,78
services,80
control,265
risk,787
factor,77
countries,14
economic,210
sanction,63
management,587
procedure,206
insurance,80
arbitration,9
proceeding,24
unaudited,42
pursuant,94
codification,2
other,388
payment,199
made,214
government,172
commercial,166
code,137
reporting,207
purchase,121
mineral,111
eiti,9
corporate,232
body,149
regarding,109
compensation,458
administration,48
related,418
party,107
agreement,307
se,326
nonfinancial,89
company,788
energy,513
parent,53
concerning,86
model,49
challenge,163
health,201
safety,239
changerelated,24
per,341
recommendation,79
actions,20
respect,175
human,338
right,464
fighting,25
corruption,92
tax,344
evasion,18
creation,60
host,53
region,108
contractors,11
supplier,141
scope,154
methodology,45
independent,183
third,130
world,139
forum,24
wefibc,11
core,42
esg,13
metric,34
glossary,9
crossreference,13
list,62
this,392
translation,68
issued,72
available,138
website,43
issuer,27
i,76
certify,5
contained,9
denregistrement,4
universel,4
accordance,209
fact,13
make,95
omission,3
likely,30
affect,27
import,4
best,59
knowledge,40
prepared,30
applicable,176
accounting,149
standard,144
give,29
fair,221
view,48
asset,616
liability,221
position,162
result,231
entity,255
included,115
consolidation,40
rapport,1
de,167
gestion,2
referenced,1
cross,6
reference,148
page,6
present,100
development,400
business,525
describes,12
main,126
uncertainty,17
exposed,52
on,116
march,89
chairman,303
chief,303
executive,505
officer,380
wa,558
filed,15
marchés,10
financier,12
competent,7
authority,107
regulation,151
eu,42
without,71
prior,52
approval,69
said,12
may,610
used,249
purpose,75
public,99
offer,71
security,176
admission,4
trading,154
regulated,27
market,318
supplemented,19
transaction,177
note,260
summary,21
amendment,15
the,2154
formed,9
approved,92
universal,45
broad,24
history,12
pioneer,5
spirit,2
more,39
le,106
greenhouse,65
emission,508
ax,12
action,194
plan,428
towards,29
carbon,274
neutrality,92
four,102
strategic,77
lever,9
net,528
zero,109
natural,262
renewable,121
hydrogen,50
ally,4
transition,32
electricity,174
building,26
global,170
leader,35
saving,21
decarbonizing,8
developing,85
sink,51
major,206
period,240
planned,26
financing,87
mechanism,37
rd,63
heart,15
acceleration,3
strength,12
employee,845
operational,136
excellence,8
a,242
footprint,32
local,239
root,2
an,59
ongoing,32
dialogue,84
stakeholder,118
fully,51
committed,59
directors,164
entrusted,8
implementing,26
structure,59
built,16
around,63
system,198
sustainability,33
target,224
chapter,693
with,68
presence,65
country,281
produce,67
fuel,106
better,37
affordable,9
reliable,9
cleaner,6
accessible,20
many,29
people,138
possible,60
proposes,8
become,44
ha,757
each,32
performanceminded,2
represent,42
part,249
identity,13
shared,20
these,212
value,530
guide,61
daily,13
five,89
strong,25
also,521
require,28
act,58
exemplary,4
manner,17
priority,39
following,239
area,245
environment,206
integrity,29
form,115
particularly,107
fight,21
fraud,35
