token,frequency
dc,1
form,32
k,27
annual,31
report,46
pursuant,20
to,11
section,24
or,2
of,18
exchange,22
act,51
for,29
the,448
year,337
ended,236
september,375
transition,14
period,99
from,6
commission,7
file,13
number,47
corporation,54
exact,1
name,13
registrant,35
specified,8
charter,1
jurisdiction,14
incorporation,3
organization,10
principal,22
executive,42
office,13
pa,1
irs,1
employer,1
identification,4
no,20
zip,1
code,2
registrants,37
telephone,2
including,159
area,4
securities,16
registered,13
b,28
class,8
stock,151
trading,7
nyse,1
indicate,8
check,8
mark,10
wellknown,1
seasoned,1
issuer,3
defined,14
rule,22
yes,5
þ,6
required,42
whether,40
ha,114
filed,105
preceding,3
month,14
shorter,5
wa,137
subject,60
filing,3
requirement,41
past,6
day,10
submitted,5
electronically,3
every,3
interactive,2
data,37
regulation,70
st,3
chapter,1
submit,1
large,8
accelerated,7
filer,8
nonaccelerated,2
smaller,2
reporting,96
company,135
emerging,3
growth,44
see,46
definition,1
if,35
elected,12
use,25
extended,13
complying,4
new,34
revised,5
financial,262
accounting,49
standard,20
provided,22
attestation,2
management,59
assessment,61
effectiveness,18
internal,54
control,89
uscb,1
public,20
firm,11
prepared,3
issued,27
audit,30
shell,1
aggregate,10
market,90
value,149
voting,4
held,14
nonaffiliates,1
based,95
upon,91
closing,3
price,63
march,29
share,101
common,72
outstanding,41
october,62
documents,2
incorporated,76
following,41
document,5
reference,78
indicated,18
statement,104
table,61
part,28
i,13
page,11
a,38
risk,65
factors,4
unresolved,2
staff,4
comments,1
properties,2
legal,69
proceedings,2
mine,2
safety,6
disclosures,4
information,77
officers,5
selected,4
managements,5
discussion,27
analysis,15
condition,69
results,6
operations,21
quantitative,12
qualitative,14
about,2
supplementary,2
changes,6
disagreements,1
accountants,2
disclosure,39
controls,2
procedures,3
other,95
directors,5
corporate,10
governance,6
compensation,31
security,34
ownership,13
certain,86
beneficial,3
owners,1
related,202
stockholder,16
matters,6
relationships,2
transactions,2
director,46
independence,2
fees,1
services,43
ii,14
iii,10
iv,4
exhibits,2
summary,13
signatures,1
contents,58
item,29
business,201
as,55
used,35
herein,8
term,62
amerisourcebergen,25
u,61
refer,5
one,31
largest,24
global,66
pharmaceutical,156
sourcing,5
distribution,129
service,138
helping,4
healthcare,83
provider,58
biotech,4
manufacturer,72
improve,13
patient,14
access,15
product,111
enhance,8
care,22
we,182
deliver,7
innovative,4
program,69
designed,26
increase,90
efficiency,12
supply,40
chain,22
human,6
animal,20
health,54
more,4
specifically,4
distribute,5
comprehensive,20
offering,19
brandname,11
specialty,50
generic,49
overthecounter,5
home,4
equipment,29
wide,4
variety,16
located,17
select,4
acute,6
hospital,15
system,51
independent,25
retail,28
pharmacy,55
mail,7
order,29
medical,12
clinic,10
longterm,28
alternate,9
site,4
physician,14
practice,25
dialysis,5
veterinarian,4
customer,165
additionally,13
furnish,2
assortment,1
analytics,5
outcome,19
research,10
reimbursement,26
consulting,12
niche,1
premium,11
logistics,12
inventory,29
automation,2
packaging,8
solution,11
sale,63
recently,6
estimated,47
thirdparty,17
industry,34
expected,38
grow,4
compound,1
rate,114
approximately,28
dependent,4
in,130
addition,28
general,26
economic,35
factor,42
impact,79
trend,12
include,42
aging,3
population,5
individual,6
age,4
exceed,9
million,494
rapidly,3
growing,1
segment,76
this,17
group,30
suffers,1
chronic,1
illness,1
disability,1
rest,1
account,62
substantial,13
portion,23
total,33
expenditure,17
development,12
well,35
advent,1
production,28
delivery,10
method,23
biotechnology,8
gene,1
therapy,7
continue,40
generate,1
effective,50
treating,1
disease,5
believe,26
ongoing,22
leading,10
contribute,2
continued,24
particular,9
drug,72
provide,36
opportunity,6
increased,59
patent,7
widely,3
expire,10
next,6
several,6
emphasis,2
managed,2
payors,3
utilization,3
consider,7
usage,2
favorable,10
historically,3
greater,10
gross,27
profit,40
margin,18
although,7
lower,24
reduce,16
revenue,74
currently,19
prescription,27
volume,7
therapies,1
response,11
rising,1
cost,156
governmental,27
private,8
adopted,13
containment,4
measure,17
encourage,1
efficient,2
prevent,9
treat,1
while,17
national,7
attention,2
focused,6
overall,15
reducing,2
expensive,1
surgery,1
prolonged,5
stay,7
pharmaceuticals,1
result,157
continuing,3
introduction,5
costeffective,1
us,12
existing,10
federal,80
government,44
enacted,10
major,4
reform,12
legislation,17
expand,5
insurance,9
people,1
eligible,6
reimbursed,2
law,65
provides,27
sweeping,1
change,103
policy,32
expanded,4
regarding,21
arrangement,32
within,36
enhanced,1
enforcement,11
authority,21
fraud,14
abuse,16
tax,313
fee,29
device,1
subsequent,7
promulgated,1
agency,18
made,40
additional,56
payment,77
these,22
legislative,10
potential,28
revision,1
repeal,4
may,222
affect,63
directly,6
andor,37
indirectly,4
titled,1
regulatory,41
respect,32
pricing,27
contracting,7
adversely,68
operation,154
declining,7
detail,4
world,22
who,3
declared,8
pandemic,16
attributable,16
outbreak,8
spread,11
covid,6
connection,53
mitigation,4
procedure,30
recommended,3
imposed,7
state,120
local,29
implemented,6
keep,4
employee,46
safe,5
address,7
continuity,7
issue,12
center,18
location,11
evaluate,10
plan,42
effect,40
disruption,21
cash,151
flow,71
limited,11
realization,5
receivable,35
decreased,17
availability,13
demand,13
delay,10
current,39
future,68
project,8
operational,21
performance,45
significantly,12
impacted,23
possible,24
predict,14
duration,3
magnitude,5
could,119
material,62
adverse,32
position,59
face,16
epidemic,6
affecting,14
prospect,2
serve,3
geographically,1
diverse,3
network,6
typically,6
primary,9
supplier,36
offer,11
broad,5
range,22
allow,6
channel,11
strategy,9
our,72
valueadded,7
commercialization,16
primarily,79
implementing,5
disciplined,1
seamless,1
unified,1
way,7
allowed,2
positioned,3
operating,153
income,177
execution,3
key,9
element,1
strategic,21
businesses,1
size,2
breadth,1
invest,3
capital,41
anchor,1
superior,1
added,1
competitiveness,1
thus,1
allowing,12
better,1
leader,1
community,6
oncologist,1
physicianadministered,1
plasma,4
blood,4
injectable,2
vaccine,10
support,22
many,12
coming,1
near,6
introduced,1
marketplace,2
label,3
source,13
globally,1
formulary,1
monitor,3
compliance,25
also,81
valuable,1
includes,28
international,15
presence,1
lead,6
relation,1
assist,4
assistance,3
rapid,1
launch,1
promotional,1
marketing,12
accelerate,2
logistical,2
enables,1
compete,3
effectively,2
benefit,101
merchandising,1
connects,1
payor,1
throughout,4
country,14
purchasing,19
institutional,11
lowest,1
structure,7
among,49
distributor,20
robust,3
facility,91
single,6
shipping,5
destination,1
seek,12
achieve,6
productivity,2
gain,35
implement,2
warehouse,5
technology,20
adopt,4
best,7
warehousing,4
activity,38
leverage,5
increasing,7
per,32
fullservice,1
help,2
commercialize,1
supporting,1
branded,2
contract,43
field,1
staffing,4
copay,1
adherence,1
courier,17
transportation,6
biopharmaceutical,5
strengthens,3
established,18
platform,3
outside,5
mwi,21
sell,14
parasiticides,4
diagnostics,4
micro,4
feed,4
ingredient,4
various,48
companion,4
e,7
commerce,1
fulfillment,2
procurement,1
consultation,1
special,5
educational,1
seminar,1
closely,2
integrate,4
daytoday,1
meaningful,1
incentive,13
acquisitions,2
core,3
enter,1
acquired,30
invested,13
acquisition,38
investment,56
divestitures,1
concentrate,1
focus,8
divested,1
noncore,1
time,62
divestiture,6
january,50
decided,6
permanently,15
exit,17
llcs,1
pharmedium,14
compounding,25
ceased,5
commercial,24
administrative,30
fiscal,306
decision,19
due,130
challenge,9
organized,3
comprised,14
reportable,32
significant,79
enough,3
require,23
separate,4
therefore,16
included,69
purpose,30
presentation,8
distributes,4
through,3
injectible,2
specialize,4
especially,5
oncology,4
software,8
delivers,4
consists,7
abcs,4
full,13
suite,3
integrated,5
clinical,4
trial,21
postapproval,4
operates,4
demandcreating,3
force,5
sales,2
majority,11
led,3
nationally,1
geographic,2
specialized,1
either,9
type,4
representative,9
centralized,1
respond,3
need,10
timely,5
manner,7
professional,2
team,2
close,4
coordination,1
ensure,5
receiving,4
meet,6
respective,7
enterprisewide,2
coordinate,1
branding,1
across,4
customers,1
base,8
regional,4
drugstore,3
department,3
supermarket,2
mass,2
merchandiser,2
beauty,1
aid,1
competitive,6
thereby,2
consumer,4
two,11
wba,5
express,6
scripts,2
inc,7
accounted,9
respectively,70
top,2
represented,8
loss,125
relationship,28
terminated,5
accordance,25
renewed,10
replaced,7
prior,71
expiration,12
date,41
le,16
negatively,12
suppliers,1
obtain,11
none,3
purchase,70
unavailable,3
since,18
committed,2
strong,6
transitioned,1
onto,1
enterprise,2
resource,7
planning,2
operate,8
erp,1
thing,7
electronic,7
entry,1
invoice,3
preparation,11
tracking,2
all,11
resulting,32
ability,36
deploy,2
capability,2
make,18
upgrade,3
utilized,2
improving,1
entitywide,1
infrastructure,2
environment,7
drive,1
speed,1
advanced,8
automated,2
example,8
effort,21
comply,16
pedigree,4
custody,2
regulate,6
profitability,6
expect,11
secure,1
ordering,4
intended,12
strengthen,2
providing,3
basic,3
replenishment,1
singlesource,1
billing,4
claim,21
processing,2
realtime,1
update,2
process,23
continues,6
interface,1
manage,10
transactional,1
improved,3
previously,14
outsourced,1
insourced,1
property,27
highly,8
competitor,2
fff,1
enterprises,1
ups,1
others,17
competes,1
competition,6
credit,87
trademark,8
course,6
case,29
foreign,50
pending,14
application,6
registration,10
developed,2
proprietary,5
intellectual,9
facilitate,5
conduct,8
available,24
generally,37
protect,6
combination,8
trade,24
secret,1
copyright,1
confidentiality,1
contractually,1
protection,6
hold,4
relate,4
particularly,5
dispensing,7
medication,26
appropriate,10
infringe,1
right,19
third,14
party,38
assert,1
infringement,1
aspire,1
create,3
healthier,1
inspiring,1
brightest,1
talent,1
dimension,1
diversity,1
perform,17
fulltime,1
