token,frequency
the year,64
certain,1
the document,1
historical information,1
business,149
operating,22
the forwardlooking,1
detailed discussion,1
website,3
preamble,1
table,1
information,22
a ceo,1
the executive,1
charge,6
the annual business,1
report,13
knowledge,2
this report,5
the information,4
the report,1
commercial name,1
establishment,4
the company,68
an initial public offering,1
name,13
a resolution,15
phone,4
number,16
english language,1
the corporate headquarters,1
httpswwwsamsungcomsec,1
air,26
network,12
a global electronics,1
firm,23
the headquarters,1
the world,15
regional headquarters,6
the global digital,1
era,2
innovative technology,1
value,66
tv,35
the core,2
product,72
position,41
the market,21
leader,3
hardware,2
software,8
smart tv,1
portfolio,13
market,79
leadership,14
competitive edge,2
the premium,1
segment,11
a key product,1
the business,12
a lineup,1
lowend,1
growth,13
series,2
the smartphone,7
exceptional user,1
innovative hardware,1
new form,1
technology,68
highdefinition,2
battery,3
charger,1
mobile payment,1
service,55
platform,3
investing,1
future growth,3
healthcare,1
the same time,5
endtoend,1
commercialization,3
experience,26
mobile application,1
camera,12
sensor,21
consignment production,1
display,55
influence,2
endproduct,1
new demand,1
the development,5
high quality,2
mobile productsand,1
memory,29
capacity,49
density,1
the top,1
the global memory,1
cost,53
competitiveness,31
advanced process,2
each technological iteration,1
focus,5
the forefront,1
advanced manufacturing,1
process,36
manufacturing,14
a timely manner,4
demand,32
infrastructure,6
customer,11
support,6
legacy,3
division,35
the mobile panel,2
businesss,1
a main factor,1
the increased adoption,1
release,2
automotiveshas,1
the overall market,2
the large panel,2
ultralarge,3
productivity,8
a global leader,1
connected car,2
audio,13
renowned brand,1
both internal development,1
lineup,18
quality,29
an affiliate,1
a total,3
the reduction,1
affiliatenatural0since,1
the addition,1
reduction,9
the list,1
ownership,50
mil,33
major subsidiary,8
production,140
appliance,10
management,108
new technology,18
device,3
panel,24
subsidiary management,2
home,17
equipment,46
installation,3
optimization,2
solution,14
display panel,7
system,49
advertising,3
messaging,1
development,19
da,1
e,17
sro,5
monitor,12
design,24
processing,5
component,10
repair,3
supply,5
additional information,1
major business,1
ionroad,2
rating,13
credit,31
external credit,1
a stable investment,2
outlook,4
agency,7
bond,4
review,10
range,10
grade,2
ability,8
debt,23
level,7
risk,86
low credit,2
substantial credit,1
high credit,2
speculative likelihood,1
default,6
recovery,2
interest,47
little prospect,1
strong ability,1
strong capacity,2
exposure,6
favorable business,1
nonpayment default,1
a virtual certainty,1
nonpayment obligation,1
ultimate recovery,1
visà,1
breach,1
the filing,1
a bankruptcy,1
petition,1
the taking,1
a similar action,1
company,29
no subject,1
special exception,1
history,7
brand,9
launch,5
smartphone,13
flash memory,2
an industryfirst next generation,1
image,15
foldable display,4
vision,1
semiconductor,31
fab,1
such facility,1
mobile,12
processor,1
washerdryer,1
ultrahigh speed,3
nextgeneration,17
a foldable model,1
a new form,3
factor,8
started operation,1
line,23
location,4
head,13
office,14
executive,36
the annual meeting,1
addition,35
jin,5
the major shareholder,11
the passing,2
the same year,3
printing solution,1
the sale,10
full ownership,1
full stake,1
affiliate,3
organizational structure,2
organization,6
the acquisition,10
paidin capital,2
a cumulative basis,1
accordance,90
the same date,2
basis,11
stock,65
split,5
par value,6
preferred share,2
the cancellation,1
treasury,4
a part,2
shareholder,16
return,8
policy,24
method,23
start,2
