token,frequency
the print version,1
this version,1
continuous operation,1
the approval,15
the countrys central bank,1
international exchange,2
bank,49
international trade,4
commitment,11
the public,2
sector,12
position,19
the chinese financial industry,1
a good standing,1
the international financial community,1
long history,1
foreign exchange,34
trade,8
vital support,1
foreign trade,1
development,79
economic infrastructure,1
offering,5
settlement,10
fund,29
transfer,8
reform,23
period,73
the historic opportunity,1
strategy,22
economic development,4
the countrys,1
key foreign financing,1
channel,11
business,248
commercial bank,6
initial public offering,1
a dual listing,1
the sole financial institution,1
economy,6
the official banking,2
partner,3
the only bank,1
integrated bank,1
global service,5
network,18
the chinese mainland,27
an integrated service,1
platform,16
corporate banking,10
personal banking,11
other commercial banking,1
investment,110
banking,64
direct investment,4
insurance,71
leasing,5
a comprehensive range,1
the spirit,5
excellence,2
history,4
one century,1
adoration,1
the nation,1
soul,1
integrity,1
backbone,1
innovation,41
path,1
forward,3
principle,2
an excellent brand,1
image,2
the industry,3
face,8
the period,13
a large stateowned commercial bank,1
enable advancement,6
technology,25
drive,6
deliver,4
performance,59
transformation,12
enhance,5
strength,9
an effort,8
a worldclass,17
the new era,21
contribution,14
a modernised economy,1
national rejuvenation,1
life,13
goal,1
strategic goal,3
advancement,1
driving,1
delivering,1
enhancing,1
the realisation,1
a threestep,2
approach,10
the building,11
prosperous society,2
foundation,3
overall strength,2
modernisation,2
a strong toptier,2
a financial treasure,2
a great modern socialist country,2
a paragon,2
the global financial industry,2
a digitalised bank,3
an excellent user,3
experience,26
onlineoffline coordination,3
management,304
intelligent,6
risk,405
control,61
mobile,3
mobile financial portal,2
access,6
a simple tap,2
phone,2
a close,3
eye,3
the market,17
customer,58
a provider,3
highquality,16
a builder,3
a creator,3
datadriven value,2
a pioneer,3
the globe,4
the real economy,22
the requirement,5
streamlined organisation,2
the supply,3
the development,34
a highquality,3
model,44
great capacity,2
value,105
creation,7
market,128
competitiveness,9
awareness,5
strategic focus,2
the reform,7
mindset,2
the mechanism,3
the organisation,3
the invincible force,2
leadership,4
building,15
strict governance,4
governance,13
system,95
strong impetus,2
strategic support,2
objective,4
the state,2
the society,3
every commitment,1
consistent,1
an open mind,1
honesty,1
capability,12
competence,1
carry,1
work,31
craftsmanship,1
perfection,1
the bottom line,4
compliance,38
abide,1
a bid,4
sound growth,1
the long term,1
profitability,4
sustainable growth,3
message,3
this report,14
the context,5
the meaning,2
the performing,1
the ordinary share,3
capital,134
a nominal value,4
unit,12
interest,93
rate,161
exchange,33
basis,18
point,16
percentage,27
a public company,1
a whollyowned subsidiary,4
institution,1
a company,1
the area,5
the purpose,14
preference,33
the preference,13
share,71
foreign investment,1
director,5
the listing,2
independent nonexecutive director,1
the lawful currency,1
senior management,35
warrant,1
the information,5
authentic accurate,1
no false record,1
misleading,1
statement,89
material omission,1
full responsibility,1
the meeting,14
the number,22
person,6
voting,3
nonvoting,1
accordance,98
international auditing,1
an unqualified opinion,1
finance,31
accounting,45
the authenticity,1
accuracy,2
completeness,2
a final dividend,4
tax,163
subject,5
capitalisation,4
the capital,21
reserve,19
this profit,2
distribution,49
the reporting,53
no misappropriation,2
shareholder,16
no material guarantee,1
own information,1
information,50
future financial business,1
other performance,1
a number,12
a substantive commitment,1
the macroeconomic environment,2
the risk,40
the credit,27
status,7
operational risk,8
the same time,4
the section,17
income,182
profit,114
the year,112
net interest,20
margin,11
ratio,64
credit,181
cost,34
loan,66
impairment,53
the financial information,2
operating,42
equity,83
total dividend,1
average equity,3
tier,23
adequacy,35
quality,30
middle rate,4
net,14
fee,19
commission,29
net trading,12
sale,80
debt,39
maturity,61
fair value,157
loss,111
the dividend,23
ordinary share,3
other equity,12
number,3
issue,11
the beginning,5
average capital,1
preparation,15
average balance,4
average daily balance,1
yearend,6
allowance,29
balance,18
the data,1
irbankofchinacom,4
httpwwwboccn,1
this beautiful,1
vigorous spring,1
season,1
a profit,18
a yearonyear increase,2
a yearon,1
year,43
increase,3
the end,75
an increase,59
the ratio,2
a dividend,2
approval,26
extraordinary year,1
this year,2
the significant political conclusion,1
socialism,1
a new era,3
a new blueprint,1
a new journey,1
way,3
the core,5
the general principle,1
progress,20
stability,6
sound development,3
momentum,3
society,3
common prosperity,1
financing,28
reduced financing,1
prevention,16
a focus,3
the national economy,1
a shift,1
economic growth,3
the industrial transformation,1
the manufacturing,1
industry,30
globalisation,1
overseas funding,1
the balance,19
domestic foreign currency,2
financial artery,2
coverage,26
the implementation,21
the coordinated development,4
region,13
the infrastructure,1
construction,11
date,63
the prior yearend,25
strong support,2
domestic micro,1
the overall loan,1
growth,13
the crossborder,4
matchmaking,3
service,55
a total,14
inclusive finance,27
group,15
village,3
the country,4
an active role,4
poverty,15
alleviation,24
poverty alleviation,5
targeted poverty,7
own platform,1
account,15
social development,2
situation,3
great importance,6
the prevention,5
mitigation,15
comprehensive risk,7
order,36
contribute,3
financial stability,1
the deleveraging,1
the disposal,7
zombie,1
restructuring,4
debtforequity,3
local government,5
overcapacity,6
real estate,9
crossborder,39
merger,4
acquisition,16
deal,1
the stable asset,1
internal control,58
the law,1
care,2
case,11
the recurrence,1
non compliance,1
member,23
a change,4
job,4
tenure,1
corporate governance,18
strategic development,4
a brand,3
new chapter,1
the history,1
behalf,13
sincere gratitude,1
outstanding contribution,1
warm welcome,1
standing,2
this new historic point,1
the middle,1
this century,1
response,17
the strategic goal,1
a world,1
class,1
that foundation,1
hard work,2
mind,1
set,1
culture,5
the soul,1
an enterprise,1
profound force,1
journey,1
centenary culture,1
code,3
conduct,1
brave courage,1
roll,1
spirit,2
bright new era,1
era,2
a new chapter,1
endeavour,1
the great rejuvenation,1
the chinese nation,1
role,4
overall target,2
sound,3
special focus,2
selfimprovement,2
supervision,14
duty,11
financial management,5
supervisory scope,2
a constructive role,3
the fulfillment,2
the past year,3
the supervision,7
assessment,23
the duty,9
strict accordance,2
the sense,1
responsibility,9
improvement,4
mechanism,36
a coordinated fashion,2
addition,51
solid supervision,1
the tracking,2
the establishment execution,1
evaluation,15
the review,1
the preparation,5
audit,36
disclosure,20
a timely manner,8
close attention,7
policy,37
guidance,5
early identification,2
warning,4
detection,2
early action,2
supervisor,3
advisor,1
a positive role,1
operation,16
healthy business,1
selfconstruction,1
increased communication,2
professional competence,2
diligent,1
full play,9
own expertise,1
the work,3
great attention,1
related work,1
the strategy,2
implementation,13
communication,3
interaction,2
the global economy,3
a mild recovery,1
price,27
an accelerated growth,1
the japanese economy,1
a high growth,1
recession,1
increased external demand,1
a rebound,1
commodity,8
the first time,2
the international financial development,1
volatility,2
benchmark,2
sheet,30
reduction,1
programme,5
benchmark interest,1
a result,22
the global liquidity,1
bond,23
positive momentum,1
economic recovery,1
global stock,1
the profitability,1
the international banking,1
the chinese economy,2
amidst stabilisation,1
production,3
demand,12
the price,3
inflation,5
chinas economic structure,1
the proportion,9
the economy,2
further online consumption,1
corporate efficiency,1
a stage,2
high quality,5
gross domestic product,1
the consumer,1
index,3
rising,1
consumer,10
total fixed asset,1
consumption,4
the chinese government,1
a sound,3
neutral monetary policy,1
a favourable environment,1
the leverage,3
macroprudential assessment,1
wealth management,2
broad credit,1
an accelerated pace,1
the inclusion,1
the successful launch,1
the broad money,1
supply,7
the growth,2
the prior year,41
allsystem,1
issuance,14
composite index,1
the combined market,1
financial reform,1
the banking,12
