token,frequency
statessecurities,1
and,28
dc,1
form,30
kþþ,1
annual,30
report,48
pursuant,34
to,4
section,28
or,2
of,15
exchange,19
actof,2
for,13
september,348
oroo,1
transition,3
period,68
corporationexact,1
name,14
registrant,43
specified,9
chartercommissionfile,1
number,41
state,82
irs,3
employeridentification,1
amerisourcebergen,26
corporation,51
delaware,1
morris,1
drivechesterbrook,1
pa,1
securities,12
registered,11
b,37
par,4
value,106
per,39
share,175
exchangesecurities,1
g,10
check,9
mark,11
wellknown,1
seasoned,1
issuer,4
defined,24
rule,14
act,33
yes,5
þ,4
no,9
oindicate,5
required,35
file,10
þindicate,1
whether,24
ha,83
filed,64
preceding,3
month,13
shorter,2
wa,139
subject,62
filing,8
requirement,36
past,8
day,12
submitted,6
electronically,4
posted,3
corporate,11
website,6
every,3
interactive,1
data,29
andposted,1
chapter,2
submitand,1
post,1
disclosure,28
delinquent,1
filer,9
contained,9
herein,7
becontained,1
best,7
knowledge,6
definitive,4
proxy,6
information,68
statement,66
incorporated,67
reference,65
k,49
amendment,25
large,5
accelerated,10
nonaccelerated,2
smaller,3
reporting,79
company,148
emerging,4
growthcompany,1
see,34
definition,1
growth,40
reportingcompany,1
oif,1
indicate,2
elected,7
use,22
extended,7
complying,4
new,38
revised,3
financialaccounting,1
standard,27
provided,22
shell,1
þthe,1
aggregate,11
market,82
voting,2
stock,193
held,14
nonaffiliates,1
based,81
upon,91
closing,5
price,80
stockexchange,1
march,24
the,279
common,113
outstanding,38
october,20
documents,1
following,34
document,12
indicated,9
contentstable,1
contentsitem,5
pagepart,1
i,10
business,143
a,23
risk,34
staff,3
comments,1
properties,1
legal,12
proceedings,1
mine,2
safety,7
disclosures,3
executive,33
officers,5
ii,9
selected,5
financial,192
managements,4
discussion,11
analysis,9
condition,56
results,5
operations,9
quantitative,4
qualitative,8
about,2
supplementary,2
changes,7
disagreements,1
accountants,2
accounting,42
controls,2
procedures,1
other,74
iii,4
directors,6
governance,1
compensation,38
security,35
ownership,10
certain,53
beneficial,4
owners,1
management,50
related,93
stockholder,12
matters,3
relationships,2
transactions,3
director,51
independence,1
principal,22
iv,3
exhibits,2
contentspart,2
iitem,1
used,25
term,82
u,63
refer,1
corporationamerisourcebergen,1
one,32
largest,17
global,28
pharmaceutical,137
sourcing,5
distribution,83
service,109
helping,2
healthcare,75
provider,51
andpharmaceutical,3
biotech,4
manufacturer,57
improve,17
patient,18
access,12
product,108
enhance,9
care,27
we,89
deliver,8
innovative,3
program,84
servicesdesigned,1
increase,82
effectiveness,15
efficiency,18
supply,35
chain,20
human,5
animal,17
health,41
more,1
specifically,2
distribute,5
acomprehensive,1
offering,14
brandname,12
specialty,34
generic,48
overthecounter,5
home,4
suppliesand,1
equipment,19
outsourced,6
compounded,9
sterile,8
preparation,17
wide,4
variety,13
located,11
andselect,1
including,126
acute,8
hospital,16
system,43
independent,19
retail,17
pharmacy,40
mail,7
order,20
medical,9
clinicslongterm,1
alternate,7
site,8
physician,15
practice,14
dialysis,5
clinic,8
veterinarian,4
customer,144
additionally,9
furnishhealthcare,1
assortment,1
analytics,5
outcome,17
research,11
reimbursementand,1
consulting,8
niche,1
premium,12
logistics,12
inventory,31
automation,2
andpackaging,1
sale,60
recently,5
estimated,19
formerly,1
known,10
third,27
party,37
ofinformation,1
industry,23
expected,32
grow,6
compound,4
rate,98
approximately,43
dependent,5
part,28
addition,32
general,15
economic,21
factor,25
impact,53
industrytrends,1
includeaging,1
population,5
individual,5
age,5
exceed,10
million,438
rapidlygrowing,1
segment,72
this,15
group,16
suffers,1
chronic,1
illness,1
disability,1
rest,1
account,49
asubstantial,1
portion,30
total,47
expenditure,17
statesintroduction,1
pharmaceuticals,1
traditional,1
development,12
well,27
advent,1
production,11
deliverymethods,1
biotechnology,7
gene,1
therapy,7
continue,29
generate,3
delivery,14
method,22
effective,43
treatingdiseases,1
believe,24
ongoing,14
leading,12
contribute,3
continued,9
ofthe,10
in,87
particular,6
drug,68
provideopportunities,1
businessincreased,1
patent,6
widely,3
expire,6
duringthe,2
next,9
several,5
year,324
increased,61
emphasis,2
managed,3
payors,3
utilization,4
consider,5
usage,1
favorable,15
trend,10
historically,3
greater,9
gross,26
profit,38
marginopportunity,1
although,9
lower,23
reduce,21
revenue,82
currently,15
prescription,17
volume,4
statesincreased,1
therapies,1
response,9
rising,1
cost,111
governmental,14
private,10
adopted,12
containment,1
measuresthat,1
encourage,1
efficient,2
prevent,8
treat,3
disease,4
while,6
national,9
attention,2
focused,5
overall,11
aggregatehealthcare,1
reducing,2
expensive,1
surgery,2
prolonged,1
stayspharmaceuticals,1
anddevelopment,2
result,124
continuing,4
introduction,4
costeffective,1
us,11
existing,12
recent,11
regulation,53
changed,5
significantly,14
effort,13
andreduce,1
federal,57
government,34
enacted,2
major,2
reform,6
legislation,10
designed,26
expand,5
insurance,15
thenumber,1
people,1
eligible,10
reimbursed,1
law,53
provides,26
forsweeping,1
change,85
policy,25
reimbursement,19
expanded,4
regarding,20
financialarrangements,1
within,34
enhanced,2
enforcement,14
authority,25
fraud,11
abuse,12
tax,192
fee,19
andmedical,1
device,1
these,23
legislative,9
potential,19
revision,1
repeal,3
healthreform,1
may,196
affect,47
directly,7
andor,40
indirectly,3
page,5
detailsother,1
could,103
adversely,52
prospect,2
serve,4
geographically,1
diverse,2
network,5
ofdistribution,2
center,13
operation,98
aretypically,1
primary,9
supplier,34
offer,11
broad,5
range,15
ourcustomers,2
allow,3
tolower,1
channelstrategyour,1
strategy,14
channel,13
provide,28
valueadded,8
globalcommercialization,1
primarily,62
began,3
reorganize,3
align,4
ourorganization,2
need,14
seamless,4
unified,4
way,7
supporting,4
accelerating,4
implementing,6
thisdisciplined,1
allowed,4
wellpositioned,3
increaseoperating,1
income,126
execution,3
key,7
element,1
our,41
strategic,13
businesses,1
size,3
andmarket,1
breadth,1
invest,3
operating,125
capital,37
distributionincluding,1
anchor,1
position,41
superior,1
distributionservices,2
solution,10
competitiveness,1
pharmaceuticalmanufacturers,4
thus,1
allowing,13
better,1
leader,1
community,8
oncologist,5
physicianadministered,1
wedistribute,1
plasma,4
blood,5
injectable,2
vaccine,6
serviceand,1
support,14
many,12
coming,1
near,2
introduced,1
genericmarketplace,1
label,2
source,9
globally,1
genericformulary,1
monitor,1
compliance,12
also,59
dataand,1
valuable,1
manufacturing,4
includes,22
expansion,6
international,10
presence,1
welead,1
relation,2
commercialization,9
assist,3
theirpatient,1
services,18
include,28
assistance,3
rapid,1
launch,5
promotional,1
marketing,17
accelerateproduct,1
logistical,1
supportour,1
enables,1
compete,2
moreeffectively,1
benefit,81
merchandising,1
connectsour,1
payor,2
plan,59
throughout,3
country,14
purchasing,20
andprivate,1
operational,7
packaging,11
institutional,10
andretail,1
contentswe,2
lowest,1
structure,13
among,32
distributor,16
adistribution,1
facility,96
totaling,4
oh,1
single,6
shipping,2
destination,1
seek,8
opportunity,4
achieve,6
increasedproductivity,1
gain,30
implement,6
warehouse,9
technology,18
adopt,8
inwarehousing,1
activity,22
leverage,5
increasing,6
fullservice,3
seekopportunities,1
businessesoptimize,1
help,1
globalpharmaceutical,1
commercialize,1
ofreimbursement,1
branded,6
contractfield,1
staffing,3
copay,1
adherence,1
mitigation,1
topharmaceutical,1
world,12
courier,11
transportation,4
biopharmaceutical,4
strengthens,2
established,12
platform,2
theintroduction,1
outside,4
mwi,12
sell,13
parasiticidesdiagnostics,1
micro,4
feed,4
ingredient,4
various,45
companion,1
ecommerce,1
pharmacyfulfillment,1
procurement,1
consultation,1
special,14
fulfillment,2
educational,1
seminar,1
webelieve,1
closely,1
integrate,1
daytoday,1
meaningful,1
incentive,16
businesswith,1
businessesacquisitions,1
core,3
enter,1
acquired,37
consideradditional,1
acquisitionsdivestitures,1
concentrate,1
focus,6
area,2
divested,1
noncore,1
time,63
totime,1
additional,49
divestituresoperationsoperating,1
organized,3
comprised,7
reportable,35
significant,69
enough,3
requireseparate,1
therefore,14
included,44
purpose,22
presentation,9
reorganized,5
resulting,19
combination,11
legacy,17
abdc,9
andamerisourcebergen,2
absg,5
inconnection,5
completion,4
reorganization,8
nontitle,3
combined,3
abcsdistribution,1
previously,11
toconsolidated,2
segmentservicing,1
drugdistribution,1
outcomesthe,1
distributes,3
comprehensive,16
genericpharmaceuticals,3
relatedservices,3
orderpharmacies,3
longterm,21
through,4
injectible,3
pharmaceuticalsvaccines,3
specialize,4
especiallyoncology,3
reportablesegment,5
managementstaffing,1
software,7
itdelivers,1
providersotherother,2
consists,8
andmwiabcs,2
full,21
suite,3
integrated,4
clinical,3
trial,5
toproduct,4
postapproval,3
operates,5
transportationand,1
parasiticides,3
diagnostics,3
thecompanion,1
demandcreating,3
force,5
manufacturerssales,1
majority,5
led,1
nationally,1
geographic,1
specialized,1
byeither,1
type,1
representative,2
centralized,2
respond,2
timely,6
effectivemanner,1
professional,4
team,1
close,4
coordination,1
local,14
ensure,4
receiving,4
meet,6
theirrespective,1
enterprisewide,1
coordinate,1
branding,1
activitiesacross,1
companycustomers,1
base,17
manufacturersinstitutional,1
andproviders,1
regional,3
retaildrugstore,2
department,4
supermarket,2
mass,2
merchandiser,2
typicallythe,1
manufacturersof,1
beauty,1
aid,1
competitive,5
thereby,2
ofhealthcare,1
consumersour,1
two,4
wba,11
express,8
scripts,2
inc,5
accounted,14
respectively,39
fiscal,317
ended,212
top,2
agency,14
andgroup,1
organization,7
represented,4
loss,73
majorcustomer,1
relationship,23
future,52
if,25
contract,41
renewed,12
lessfavorable,2
negatively,14
cash,114
flowssuppliers,1
obtain,8
none,1
purchase,92
fiscalyear,5
unavailable,1
since,19
arecommitted,1
arestrong,1
wholesale,8
distributionfacilities,1
enterprise,3
resource,7
planning,3
erp,1
foramong,1
thing,10
electronic,5
entry,1
invoice,3
tracking,2
all,9
segmentsoperate,1
ability,27
rapidlydeploy,1
capability,2
making,6
investment,38
upgrade,1
utilized,5
segmentsadditionally,1
improving,2
entitywide,1
infrastructure,2
environment,5
drive,1
speed,1
advanced,1
automated,2
example,3
comply,13
futurepedigree,1
custody,2
regulate,6
compounding,9
profitability,5
expect,8
tocontinue,2
make,17
secure,2
ordering,5
intended,14
strengthen,2
providing,1
aplatform,1
basic,3
offered,2
demand,4
replenishment,1
singlesourcebilling,1
claim,24
processing,1
realtime,1
update,1
process,19
substantial,10
payment,67
however,10
itcontinues,1
interface,1
operatingsystems,1
manage,7
transactional,1
haveimproved,1
productivity,3
providerscompetitionwe,1
face,5
highly,5
competitor,4
fff,1
enterprises,1
ups,1
competes,1
withinpharmaceutical,1
drugstore,1
ownwarehousing,1
facecompetition,1
anddelivery,1
credit,71
trademark,7
course,7
beenregistered,1
case,8
foreign,46
jurisdiction,10
pending,6
application,8
developed,2
proprietary,4
intellectual,8
property,17
either,13
facilitate,3
theconduct,1
made,26
available,21
generally,37
protect,6
acombination,1
trade,25
secret,1
copyright,1
confidentiality,1
contractually,1
imposed,3
hold,3
relate,1
particularly,3
dispensingequipment,1
medication,7
dispensing,7
warehousing,1
seekpatent,1
protection,4
appropriatealthough,1
infringe,1
right,15
thirdparties,1
assert,1
infringement,1
employee,56
fulltime,1
covered,8
collective,3
bargaining,4
agreement,63
good,17
inlocations,1
unionized,1
engage,4
strike,3
tactic,2
connection,28
negotiation,3
bargainingagreements,1
expiration,11
disruptive,1
ourresults,1
adequate,4
contingency,9
place,4
assure,1
event,12
anysuch,1
disruption,12
contentsgovernment,1
regulationwe,1
extensive,2
oversight,5
entity,17
affected,20
federaland,2
policiesthe,1
administration,5
dea,4
food,1
fda,6
regulatoryauthorities,1
storage,2
controlled,25
substance,29
wholesaledistributors,1
contain,4
must,3
valid,2
license,8
meetvarious,1
governing,8
holding,3
ofcontrolled,1
outsourcing,16
current,51
practices,3
inspected,1
thefda,2
periodically,4
determine,13
gmps,1
regulatory,30
powersincluding,1
suspend,2
distributing,3
includingcontrolled,2
seize,2
recall,6
impose,8
criminal,13
civil,18
administrative,23
sanction,5
necessary,9
otherregulatory,1
approval,7
applicable,19
neededto,1
conduct,5
operationswe,5
antikickback,2
statute,9
prohibits,3
personsfrom,1
soliciting,2
paying,2
remuneration,2
induce,3
leasing,2
referral,2
lease,20
ororder,1
arrange,1
recommend,1
item,15
paid,21
federalhealthcare,1
scope,2
frequent,1
varied,1
passed,2
proposed,4
supplychannel,1
counterfeit,2
diverted,1
adulterated,2
mislabeled,2
thedistribution,2
at,7
level,13
dqsa,2
became,15
establishes,4
traceability,4
requiring,3
labeled,2
tracked,2
lot,2
preempt,1
pedigree,3
andwill,2
eventually,3
require,15
supplychain,2
stakeholder,3
participate,4
interoperable,2
alsoestablishes,1
licensing,3
notpreviously,1
licensed,2
over,5
comparable,2
promulgate,2
regulationsgoverning,1
creation,3
outsourcingfacilities,2
category,2
csp,1
voluntarily,3
register,3
location,5
implemented,4
procedure,25
compliancewith,2
there,21
assurance,26
fully,14
compliant,11
withadditional,1
failure,19
bring,4
ouroperations,1
toexpand,2
coverage,9
least,10
ofmedicaid,1
subsidy,2
mandate,2
contains,10
provision,23
fundthe,1
formula,2
medicaidfederal,1
upper,2
limit,7
multiple,5
nationwide,2
basis,66
le,19
weighted,24
average,27
apply,2
mechanism,1
brandedprescription,1
consistent,3
actual,6
acquisition,42
reimbursementlevels,2
political,2
influence,5
scrutiny,3
pricingof,1
present,8
interpretationsof,1
discontinuation,1
operate,5
distributioncenters,2
material,48
adverse,25
effect,39
operationsany,1
reduction,18
continueto,1
predict,8
initiative,20
haveon,1
environmental,4
respect,25
handling,4
anddisposal,1
hazardous,2
potentially,7
relating,37
safe,1
working,10
laboratory,1
burden,3
legalrequirements,1
action,21
litigation,78
thatmay,1
arise,8
adequately,3
practicesthe,1
portability,1
accountability,1
hipaa,2
set,10
forth,9
privacy,9
securitystandards,2
protected,3
regulationssome,1
collect,2
maintain,10
depending,5
ontheir,1
affecting,5
personal,9
manner,6
productsare,1
penalty,15
violation,10
complianceprogram,1
regulationsthe,1
hitech,2
arra,1
strengthened,1
aspect,2
notification,1
breachesbroadened,1
enforce,2
directed,1
publish,1
specific,12
on,6
january,17
office,14
rights,1
hhs,1
published,2
omnibus,2
final,7
amended,31
certainaspects,1
extending,1
obligation,23
associate,3
andtheir,1
subcontractor,1
component,9
meaning,2
additionalobligations,1
rulesome,1
sensitive,1
tofederal,1
protecting,1
personallyidentifiable,1
regulated,2
as,31
evolve,2
complywith,1
limited,6
most,2
notably,1
aspectsof,1
becomes,4
visit,1
wwwamerisourcebergencom,2
content,1
ourelectronic,1
commission,6
q,10
areavailable,1
free,2
charge,43
immediately,4
furnish,1
viewed,1
using,12
wwwsecgov,1
factorsthe,1
describes,1
tothose,1
elsewhere,3
reportour,1
impacted,12
pricing,19
fewer,2
experienced,2
unfavorable,3
brand,10
consolidated,44
earnings,32
those,3
couldhave,1
operationscertain,1
entered,13
aninflationbased,1
continues,4
tofluctuation,1
timing,6
extent,9
control,66
frequency,3
genericpharmaceutical,1
slows,1
pricedeflation,1
deflation,7
accelerates,1
negative,5
profitable,1
ofoperationscompetition,1
consolidation,6
erode,1
described,12
detail,2
competition,3
beginning,17
inaddition,1
notcompete,1
successfully,4
consolidationamong,1
give,4
power,3
lead,8
pressure,5
reduceprices,1
servicesincreasing,1
ourprofitabilitythe,1
andstate,2
board,31
andpharmacy,1
diversion,12
counterfeitadulterated,1
consequently,1
yearssome,1
maysubstantially,1
issued,29
custodyrequirements,1
selling,13
return,27
requires,14
establish,4
identify,2
validate,1
securing,1
thepharmaceutical,2
trackandtrace,2
authentication,1
d,4
datamatrix,1
barcodes,1
applied,5
sellable,1
unit,39
develop,3
standardized,1
numerical,1
identifiersni,1
guidance,8
mandatedpackagelevel,1
initial,3
step,1
measure,3
november,86
passedthe,1
levelpreempts,1
prescriptiondrug,1
licensingrequirements,1
producer,1
ofcompounded,1
csps,2
suchfacilities,1
issue,10
draft,1
dqsaincluding,1
matter,22
requirechanges,1
compoundingrequirements,1
otherwise,9
operationsboth,1
forpharmaceuticals,1
treatment,4
changing,6
methodology,3
determined,13
onoccasion,1
inquiry,1
any,11
regulationimpacting,1
expansionof,1
fund,16
coverageexpansions,1
given,1
implementation,3
wecannot,1
likewise,1
anyprovisions,1
aca,1
retailcommunity,1
cms,2
outpatient,3
calculates,1
sourcedrugs,1
exception,3
paymentmethods,1
nonmultiple,1
onapril,1
april,17
light,3
actualacquisition,1
calculated,2
represent,6
prior,80
depends,1
medicaidreimbursement,1
multisource,1
causecorresponding,1
decline,11
profitabilitythe,1
rebate,8
minimum,10
otherchanges,1
additionthe,1
inflationbased,1
similar,9
federalgovernment,2
take,3
amount,77
drugsthere,1
onour,1
able,2
mitigate,5
inreimbursement,1
operationsthe,4
improvement,4
modernization,1
prescriptiondrugs,1
positiveimpact,1
enactment,1
canbe,2
businessthe,1
would,24
medicaid,2
spending,3
additionalrequirements,1
instance,1
sequestration,1
cut,3
beingmade,1
medicarereimbursement,1
canprovide,1
contentsour,2
declining,4
oncology,7
anumber,2
administered,2
infused,1
injected,1
typicallycovered,1
caused,7
physicianpractices,1
move,1
setting,1
hospitalprime,1
vendor,2
arrangement,32
rather,4
slowed,1
due,103
tovarious,1
reimburses,1
certainhospitals,1
statutorilymandated,1
discount,13
servicesunder,1
incorresponding,1
request,13
seeking,2
recommendation,1
modelswhich,1
model,7
noted,2
interest,61
valuebased,1
involving,3
novel,1
across,6
july,12
separately,2
payable,17
vaccinespurchased,1
minus,1
plus,13
wouldnot,1
businesschanges,1
profitabilityour,1
function,2
financing,28
inthe,4
undergone,1
thesechanges,1
reliance,1
medicare,1
funding,3
ofcompetitors,1
sophisticated,4
tochange,1
some,2
certainhealthcare,1
ormandated,1
cause,11
participant,19
willing,2
topay,1
fail,2
suffer,4
significantchanges,1
frequently,2
governmenthealthcare,1
andabuse,1
prohibit,1
person,4
apatient,1
governmentsponsoredhealthcare,1
restriction,2
referring,1
designated,2
andmedicaid,1
personnel,3
substantially,3
powersand,1
remedy,1
pursue,4
suspected,1
incompliance,1
vague,1
indefinite,5
interpreted,2
court,10
they,1
aprosecutorial,1
judicial,3
lawsand,1
andother,3
concern,2
opioid,7
investigating,2
others,8
ouractions,1
lawsuit,17
pharmaceuticalwholesale,2
alleging,5
failed,6
guard,2
controlledsubstances,2
acted,2
negligently,2
reportsuspicious,1
accordance,20
intent,2
sue,2
havesophisticated,1
detect,5
suspicious,2
diligence,1
ofcustomers,1
committed,1
vigorously,3
defending,2
allegation,7
negativelyaffect,1
harm,5
reputation,8
early,13
stage,5
unable,3
topredict,1
resolution,12
investigation,13
cashflows,4
stockour,1
flow,38
qui,11
tam,10
proceedingsour,1
involves,5
manufacture,1
become,5
involved,7
legaldisputes,1
proceeding,14
defense,2
operationsand,1
violations,1
canresult,1
liability,48
damage,11
possible,6
exclusionfrom,1
participation,5
settlement,72
judgment,14
fine,6
excess,9
otherwisecovered,1
operationsamong,1
statutory,3
complaint,17
thefederal,1
authorize,1
relator,4
behalf,6
under,3
acts,2
imposes,2
investigatethe,1
intervene,3
such,3
involve,6
around,1
andordispensing,1
wrongdoing,2
suchcomplaints,1
seal,4
remain,5
sealed,2
learned,2
district,4
oursubsidiaries,1
ofcertain,1
with,4
regard,4
tamcomplaints,1
alleged,5
arising,4
resultant,1
false,3
litigationproceeds,1
decide,1
found,3
liable,1
violationsalleged,1
renewal,7
grouppurchasing,2
ten,3
representedapproximately,1
lose,3
contractwith,1
expires,9
without,8
renegotiated,1
replaced,3
terminated,3
tothe,8
termination,6
permitted,11
typically,6
toexpiration,1
extend,1
renew,2
renegotiate,1
replace,1
theloss,2
timesignificant,1
date,51
ourrevenue,1
anticipated,6
realizedin,1
towalgreens,1
gmbh,7
wbad,2
avariety,1
negotiating,1
reflected,2
expectation,2
partneringstrategically,1
saving,6
servicesarrangement,2
exploring,1
innovation,2
together,7
sharing,1
needed,3
toachieve,1
complex,4
costly,2
timeconsuming,1
achieving,1
issubject,1
challenge,3
uncertainty,7
inability,4
realize,6
delay,3
realizing,1
benefitsresulting,1
improved,1
improvedservice,1
negotiate,1
manufacturersor,1
perform,11
duration,1
stockholdersin,1
flexibility,1
andterms,1
unexpected,5
unforeseen,3
expense,133
incurred,14
transaction,41
unforeseenchanges,1
impede,1
towork,1
collaboratively,1
furtherance,1
contemplated,1
datedmarch,1
hasacquired,1
long,2
beyond,2
requisite,5
public,16
commonstock,3
open,2
prevailing,5
stockwe,1
