token,frequency
f,18
o,17
rd,3
m,14
oto,1
r,29
co,38
mpan,2
y,6
annual,16
report,97
on,19
cover,9
from,4
cruising,1
highway,1
taking,6
entire,13
family,1
road,9
trip,1
allnew,6
customer,86
passion,2
vehicle,440
it,16
emotion,1
drive,8
ford,511
motor,161
companys,4
commitment,20
become,44
world,50
trusted,8
mobility,35
company,416
designing,3
smart,16
whether,49
building,7
americas,5
best,21
selling,22
truck,24
expanding,4
shuttle,2
service,162
moving,5
forward,16
vision,6
reenergize,1
congested,2
city,10
developing,7
new,116
way,14
connect,1
move,10
always,7
keep,3
center,12
product,104
creates,1
operating,175
margin,36
cash,315
flow,103
pretax,72
profit,66
financial,365
highlights,1
billion,164
except,33
percentage,30
net,255
income,207
attributable,33
adjusted,47
see,29
page,11
fords,31
form,57
k,70
definition,8
reconciliation,5
our,152
available,74
online,10
annualreportfordcom,1
we,270
working,12
optimize,2
experience,43
business,139
function,7
provide,58
also,110
range,25
option,151
include,84
microtransit,2
system,37
traffic,3
management,65
software,6
help,15
ease,2
congestion,5
provides,21
access,18
people,19
including,139
underserved,2
in,175
addition,39
placing,2
even,10
greater,17
emphasis,2
electrified,10
strategy,26
reduce,23
emission,59
improve,19
fuel,55
economy,25
to,91
speed,7
design,25
development,34
battery,10
electric,22
created,2
dedicated,5
team,13
bringing,3
together,8
technology,31
advanced,8
manufacturing,50
create,19
leadingedge,2
around,25
recently,4
announced,13
joint,42
venture,42
pioneer,2
allelectric,4
segment,131
goal,15
jv,2
develop,8
manufacture,13
sale,164
network,5
these,49
u,71
expand,4
lineup,4
total,76
globally,14
full,74
president,97
ceo,5
right,204
person,79
lead,8
transformative,2
period,207
auto,7
industry,66
he,2
true,6
visionary,2
brings,4
unique,5
humancentered,4
leadership,19
approach,12
culture,6
unlock,2
potential,28
many,39
strength,9
leverage,25
proven,2
ability,26
integrate,2
hardware,2
complex,5
device,9
year,364
mass,2
production,61
but,6
perhaps,2
greatest,2
trust,17
employee,73
take,18
responsibility,10
seriously,2
the,603
hard,2
work,7
community,6
spirit,2
caring,2
determination,40
build,8
better,11
enabled,4
earn,6
time,205
revolution,4
disruption,11
becomes,13
important,12
ever,4
one,117
thing,6
change,209
transform,9
continue,32
earning,4
passionately,2
committed,19
delivering,7
result,141
creating,7
value,303
future,103
improving,10
life,29
continued,142
support,36
effort,19
chairman,16
ter,3
jr,4
wa,227
transition,12
took,5
major,18
step,4
defining,3
achieve,11
position,29
achieved,4
eighth,4
consecutive,3
solid,4
earnings,45
positive,7
operatingrelated,2
consistent,13
profitability,16
ha,140
distribute,7
shareholder,31
since,15
while,7
pleased,2
proud,3
deliver,13
substantial,40
know,3
usual,2
longer,6
good,12
enough,2
rapidly,5
changing,7
environment,17
aggressively,4
reducing,11
cost,269
reallocating,3
capital,56
market,159
highest,5
growth,39
return,70
as,55
efficiency,25
focus,19
today,3
accelerating,3
leader,2
tomorrow,2
focused,12
human,6
impact,74
health,10
care,7
education,2
much,3
plan,292
begin,7
fully,14
autonomous,12
commercial,25
use,83
ride,3
hailing,2
package,2
delivery,17
expedition,2
ecosport,2
owning,1
so,1
doe,30
strategic,6
decision,18
guided,1
five,14
highlevel,1
principle,13
prepare,1
becoming,5
fit,4
connected,6
thrive,1
transportation,4
capitalize,7
opportunity,21
within,71
put,5
simply,3
classic,2
virtue,3
simplicity,4
agility,4
responsiveness,2
accountability,4
operational,7
fitness,9
over,6
strongest,2
lose,1
competitive,18
edge,1
allow,6
creep,1
fail,2
adapt,1
quickly,2
let,2
happen,1
ensure,22
win,4
orienting,1
six,16
redesign,3
initiative,2
streamlining,1
material,75
complexity,6
implementing,3
marketing,14
technique,2
worldclass,1
making,10
significant,82
progress,8
seek,4
increase,72
invest,7
this,52
realize,3
built,1
belief,9
freedom,1
movement,7
its,1
fueled,1
great,3
car,28
and,88
intensifies,1
fpo,1
image,1
h,2
acke,1
t,4
a,87
decade,2
ago,24
emerged,2
restructuring,8
reenergizing,1
success,8
rebirth,1
inspiration,1
country,36
went,1
record,66
comeback,1
reminder,1
endured,1
thrived,1
century,1
find,2
crossroad,1
during,9
faced,1
existential,1
crisis,6
happily,1
case,29
fact,12
thriving,1
strong,11
balance,115
sheet,62
enviable,1
stronghold,1
grow,10
performance,130
allowed,4
accomplished,1
preparing,2
whats,1
next,9
clearly,2
entering,5
radical,1
traditional,4
automotive,162
competitor,12
sector,1
breakthrough,1
transforming,1
nearly,1
every,9
aspect,4
demanding,1
rethink,1
exciting,2
i,22
want,3
tell,2
confidently,3
cede,1
anyone,5
safely,2
freely,6
course,8
share,327
daytoday,1
investment,141
at,40
robust,4
model,83
growing,4
capability,8
solution,5
connectivity,2
sharing,1
gathering,1
momentum,1
critical,9
there,9
highlight,1
nothing,7
pivot,1
made,105
significantly,24
developed,12
by,6
percent,14
tests,1
expanded,4
initial,5
hub,1
dramatically,1
bestselling,4
brand,22
straight,2
fseries,4
franchise,2
marked,4
st,5
pickup,3
accelerate,4
formation,1
global,40
organization,9
profitable,8
ownership,12
launched,3
most,9
importantly,1
providing,6
expected,72
distribution,38
totaling,3
era,1
excited,1
hope,1
well,37
chief,37
executive,52
officer,81
march,9
direct,25
february,41
pictured,1
left,2
b,148
direc,1
rs,1
fficers,1
g,13
casiano,4
ii,59
vice,70
birgit,1
behrendt,1
e,25
s,9
de,6
sales,12
administrative,22
general,28
nigel,1
c,44
hinrichs,2
gary,1
burt,1
kent,1
klevorn,1
information,143
sherif,1
electrification,7
cfo,6
government,77
relations,6
asia,1
pacific,17
kimberly,5
l,4
j,2
north,5
neil,1
lyle,1
watters,1
june,18
ate,2
overnan,2
ce,2
sus,2
long,15
history,8
sound,2
