token,frequency
who,2
leading,37
global,131
provider,13
information,72
communication,50
technology,230
infrastructure,56
smart,116
device,93
we,412
committed,56
bringing,14
digital,277
every,60
person,18
home,67
organization,105
fully,42
connected,45
intelligent,301
world,171
approximately,2
employee,116
operate,23
country,95
region,80
serving,12
three,40
billion,21
people,56
around,64
owns,1
private,13
company,159
wholly,3
owned,4
through,32
investment,109
holding,13
co,21
ltd,21
implement,15
involving,4
only,1
eligible,3
participate,8
no,4
government,74
agency,3
outside,14
hold,41
share,42
control,126
manages,11
ha,318
robust,14
corporate,39
governance,26
system,194
ensures,15
independent,19
operation,104
management,213
shareholding,6
elect,6
representative,13
form,12
commission,11
board,13
the,329
along,11
decides,3
monitor,12
major,44
matter,16
specifically,6
remaining,18
director,24
directors,4
four,16
deputy,23
chair,7
executive,20
take,29
turn,4
rotating,10
chairman,40
lead,10
office,64
exercise,11
decisionmaking,7
authority,20
strategy,45
highest,10
body,9
responsible,29
customer,260
satisfaction,14
meanwhile,1
presides,1
make,60
decision,10
like,54
profit,75
distribution,14
capital,16
increase,41
election,1
member,56
doe,12
work,107
externally,1
rely,5
partner,213
customers,3
heart,5
everything,12
create,74
value,172
innovative,48
product,171
hardworking,1
dedicated,16
at,65
contribute,18
get,9
broad,7
range,14
stakeholder,20
including,120
industry,377
open,106
source,45
community,57
standard,90
university,21
research,78
institute,12
cultivate,10
broader,8
ecosystem,139
thrives,5
shared,29
success,37
in,280
way,36
help,131
drive,47
advancement,7
grow,10
whole,11
local,59
employment,6
opportunity,22
pay,6
tax,101
comply,7
applicable,17
law,22
regulation,20
also,162
go,28
openly,4
engage,5
medium,8
fiveyear,3
financial,203
highlights,2
message,4
discussion,4
analysis,19
auditors,3
report,34
consolidated,61
statements,2
summary,38
risk,117
factors,2
creating,26
social,37
rates,2
what,3
offer,30
together,60
provide,68
telecom,17
carrier,101
network,256
solution,237
simplified,19
secure,32
trustworthy,35
capability,91
enterprise,74
providing,44
service,307
with,46
enjoy,7
better,44
experience,124
life,51
travel,22
entertainment,18
ensure,73
stable,24
cyber,72
security,164
privacy,67
protection,81
always,13
remain,14
top,31
priority,9
believe,7
strongly,2
power,61
openness,6
transparency,8
hard,12
ongoing,27
improvement,16
software,71
engineering,28
business,308
continuity,32
enhancing,13
resilience,16
for,37
year,181
worked,42
closely,26
build,103
maintained,9
solid,10
track,8
record,6
promote,27
development,163
advocate,4
collaboration,62
joint,34
innovation,112
expanding,7
foster,7
healthy,19
symbiotic,1
active,24
alliance,17
peer,3
develop,53
mainstream,6
forward,38
enable,32
sustainable,36
bridging,4
divide,6
promoting,16
inclusion,9
helped,59
connect,14
place,16
remote,25
peak,3
himalayas,1
frigid,1
depth,1
keenly,2
aware,5
importance,10
telecommunication,14
emergency,16
situation,3
response,14
catastrophic,1
event,23
earthquake,6
flood,3
conflict,4
public,25
health,47
ground,3
fast,9
restore,2
affected,13
area,41
reliable,19
essential,4
equipment,47
to,60
sustainability,17
prioritize,1
lowcarbon,6
footprint,6
environmental,25
helping,48
next,13
generation,5
talent,29
boost,14
economy,56
needless,1
say,1
wa,77
extraordinary,1
according,15
went,2
lockdown,1
last,3
degree,27
distancing,1
never,6
seen,3
this,151
huge,7
impact,39
past,25
weve,1
held,49
strong,8
face,17
adversity,1
kept,2
innovating,10
fight,18
pandemic,72
support,124
economic,37
recovery,14
progress,32
took,9
enhance,18
as,95
result,51
performance,47
largely,1
line,20
forecast,7
despite,11
challenging,6
environment,54
remained,5
globalized,5
diversified,9
supply,66
chain,47
one,64
doesnt,1
single,19
instead,4
leverage,12
resource,61
continue,86
across,83
actively,33
using,63
assist,7
part,45
commitment,14
multilateral,5
international,24
cooperation,15
working,72
protect,27
safety,27
serve,22
find,7
complex,5
volatile,4
resurgence,2
covid,8
geopolitical,3
uncertainty,16
present,17
challenge,47
belief,9
deeply,5
fresh,3
problem,7
want,14
society,15
inclusive,13
ultimately,9
bring,23
u,36
closer,4
saudi,2
installed,2
telepresence,2
videoconferencing,3
different,36
could,11
collaborate,4
seamlessly,8
allowed,5
doctor,2
clinical,2
efficiently,10
issue,18
guidance,3
effectively,15
hospital,8
deploy,7
ct,5
scan,6
screening,4
expedite,3
diagnosis,11
potential,15
patient,6
reduce,22
strain,2
healthcare,29
install,2
infrared,3
thermometer,2
crowded,2
prevent,8
spread,6
virus,3
total,38
provided,35
technical,27
assistance,5
nearly,16
best,29
time,61
great,7
need,47
while,7
fair,36
came,1
ended,19
greatly,15
expediting,2
transformation,98
businesses,1
moving,11
cloud,204
ahead,7
schedule,4
new,177
mature,9
effort,57
expand,14
beyond,8
production,37
phase,6
upgrade,34
internet,33
spearheaded,2
first,52
wave,6
process,96
second,11
traditional,12
especially,8
finance,36
manufacturing,46
education,49
optimizing,3
data,149
onto,2
streamlining,3
flow,41
throughout,16
transform,5
converging,7
model,55
user,82
improve,52
operating,74
efficiency,43
change,63
come,6
realizing,3
vision,20
mission,9
ever,18
endeavor,1
else,1
real,12
exist,2
stick,1
course,25
that,6
mean,19
maintaining,5
focus,33
drawing,1
clear,13
boundary,5
kind,5
pursue,12
dont,1
keep,10
quality,60
innovate,11
connectivity,66
computing,98
building,53
premium,11
g,147
ip,28
optical,37
