token,frequency
year,34
andtelephone,1
name,2
par,6
value0,4
check,10
mark,8
the registrant,24
a wellknown seasoned issuer,1
pursuant,56
section,34
period,24
such filing,1
corporate website,1
disclosure,20
herein,4
registrantsknowledge,1
definitive proxy,2
information,56
reference,89
filer,4
a nonaccelerated filer,1
reporting,5
company,45
growth,7
companysee definition,1
filercnonaccelerated filercsmaller,1
companyc,1
filercnonaccelerated filerxsmaller,1
the extended transition,1
c,1
a shell,1
the aggregate,8
market,27
value,37
common stock,70
billionindicate,1
the number,56
stock,63
practicable dateas,1
outstandingnot,1
forth,23
b,4
d,6
this form,2
the reduced disclosureformat,1
annual meeting,2
proceedings0item,1
a combined report,1
the common equity,1
the reduced disclosure,1
own behalf,1
the information,11
this report,41
neither company,1
any representation,1
asto,1
the other company,1
an explanation,2
each company,3
suchinformation,1
explanation,2
separateinformation,1
addition,57
separate,1
the year,35
part,33
the future,15
othertrademarks service,1
trade,5
technology,27
cable,186
reportable business,15
segment,101
reportable,2
business,102
video,107
highspeed,29
security,36
automation,17
brand,3
national cable,12
a variety,13
entertainment,53
news,24
international cable,2
television,159
studio,22
production,68
variousdigital propertiesbroadcast,1
local broadcasttelevision,8
network,68
broadcast,90
various digital,3
theme,33
other business,10
arena,6
wireless,30
phone,31
service,122
other information,3
0kavailable information,1
number,23
principal executive,4
charge,5
website,1
wwwsecgov,1
wwwcomcastcorporationcom,1
practicableafter,1
the public,2
copy,1
the operation,3
customers0business,6
customers0total video customers0penetrationd0highspeed,1
customers0penetrationd0voice,1
customers0total voice,2
customers0penetrationd0security,1
customers0customer,2
relationshipse,1
customer,47
relationships0,3
relationships0total customer,2
relationships0residential,2
product,10
customers0double product,2
customers0triple,2
quad product,3
customers0basis,1
distribution,57
system,25
the transmission,4
a home,1
college,2
the ability,13
additional cable,3
additional programming,2
highdefinition,2
videohd,1
digital video,4
recorder,1
a single customercin,1
prepaid,4
respectivelydpenetration,1
relationship,4
the inclusion,4
automationcustomersfsingle product,1
double product,2
offer,5
voice,34
a discounted rate,2
cabledistribution,3
bundled service,4
baseranging,1
streaming,6
a limited number,4
a quad product,1
bundleconsisting,1
a component,21
advance,4
a monthly basis,3
a portion,25
length,2
accordance,47
footprint,10
the designated market,1
televisiondmas,1
a broad variety,2
access,33
level,8
a limited basic service,1
a full service,1
national broadcast,1
local broadcast,28
regional cable,2
wellas government,1
public access,1
programming,44
foreignlanguage,1
family,1
particular programming,1
federal regulatory requirementsour,1
commercial interruption,1
other featuresour,1
demand,35
an interactive onscreen program,1
the course,1
a month,1
high definition,1
portion,6
content,66
no additional charge,1
highresolution,1
picture,2
quality,2
audio quality,1
a widescreen format,1
settop,4
box,2
a broad selection,1
major broadcast,2
record,8
store,1
programscomcast,1
whatever,1
time,84
live television,1
platform,8
x0 platform,2
integrated search,1
the use,8
a voiceactivated remote,2
control,11
integration,3
certain thirdpartyinternet,1
cloud,3
ourmobile,1
mobile apps,3
online portal,4
certain live programming,1
program,26
an additional monthly fee,1
a streaming,1
live programming,1
a computer,1
tablet,1
smartphone,1
other device,1
a monthly feehighspeed,1
downstream,6
gigabit,3
mobile,2
apps,1
an address,1
book,6
online security,1
router,2
modem,2
adapter,2
the performance,7
ofmultiple,1
the same time,3
the home,7
an app,1
eligible wireless,1
password,1
inhome network,1
residential outdoor,3
customersto,1
domestic longdistance,1
voicemail,3
caller,1
call,8
manage,1
textmessaging,1
other account,1
mobile appsbusiness,1
small business,7
online,11
backup,3
web conferencing,1
providehigher,1
upstream speed,2
advanced voice,2
enterprise,2
a softwaredefined networking product,2
management,32
continuity,2
enterprise service,2
coverageadvertisingas part,1
an allocation,3
scheduled advertising,3
advertising,48
the available advertising,3
force,6
representation,6
an extension,5
the advertising,12
revenue,217
the sale,54
onour,2
serviceotherwe,1
home,5
monitoring,2
lightingand,1
room,1
temperature,1
coaxial cable,1
futuretechnology,1
this network,1
the twoway,1
serviceswe,3
nextgeneration,2
content delivery,1
platformand,1
own cloud,1
search,1
allow access,2
applicationswe,1
continue,1
multiple,2
fasterinternet,1
hotspotswe,1
thecapacity,1
infrastructure,8
the implementation,1
multigigabit,1
a substantial portion,5
the programming,11
the content,10
such programming,4
multiple delivery,1
software,17
email,2
a fixedfee basis,1
a per subscriber,1
basis,24
the case,15
softwareproduct,1
a video,2
share,49
text,1
messaging,1
the consumption,1
the related serviceswe purchase,1
a significant number,1
certain other customer,1
premise,8
equipment,41
customerswe,1
use,25
billing,1
customerscustomer,1
capability,1
telemarketing,3
group,14
plant,3
maintenance,7
centersour,1
direct mail,1
a diversified portfolio,4
informationand,1
