token,frequency
we,92
are,2
a,28
pharmacy,284
innovation,15
company,162
strategy,15
reinventing,2
purpose,11
helping,10
people,7
path,4
better,10
health,137
values,2
collaboration,3
caring,2
integrity,2
accountability,2
c,15
v,39
s,9
h,14
e,15
l,18
n,21
u,34
r,14
p,6
the,515
report,25
achieved,4
following,51
result,79
printing,2
portion,26
project,4
paper,16
contain,9
ing,4
percent,28
postconsumer,2
recycled,2
content,2
responsible,4
calculation,16
choosing,2
fully,7
grown,2
water,2
saved,2
gallon,2
not,6
produced,8
greenhouse,2
gases,2
hazardous,2
air,2
pollutants,2
mm,2
btus,2
pound,6
cvs,51
one,29
drive,11
woonsocket,6
ri,6
cvshealthcom,2
at,10
heart,3
j,4
merlo,7
president,53
chief,32
executive,32
officer,35
vice,37
financial,174
operating,179
lisa,2
g,3
bisaccia,2
eva,2
troyen,2
m,6
moriarty,2
policy,28
external,5
affairs,2
general,31
w,2
rice,2
carol,2
falkowski,2
senior,66
compliance,13
tax,168
secretary,4
assistant,6
certifications,2
ha,87
filed,46
required,40
certification,5
section,5
sarbanesoxley,2
act,16
regarding,19
quality,9
public,17
disclosure,11
exhibits,2
annual,35
form,12
k,10
fiscal,11
year,270
ended,152
december,314
after,4
meeting,3
stockholder,4
stock,117
exchange,24
ceo,2
corporate,43
governance,4
listing,4
standard,26
chairman,14
hca,2
holdings,2
inc,5
corporation,14
decoudreaux,2
former,10
pcs,2
deparle,2
llc,7
mary,3
schapiro,2
chair,2
advisory,2
foster,2
applied,8
biosystems,2
member,81
nominating,2
patient,36
safety,4
management,57
planning,4
development,20
committee,3
shareholder,24
information,77
headquarters,4
june,14
market,47
symbol,2
designed,5
see,25
eye,2
holding,2
certificate,3
replacementtransfer,2
dividend,28
address,5
change,90
directed,2
other,38
sent,3
without,7
charge,40
upon,27
request,5
contacting,2
stocktransferequscom,2
wwwshareowneronlinecom,2
purchasedividend,2
reinvestment,3
program,96
plansm,2
provides,18
convenient,3
economical,2
way,9
purchase,54
first,19
share,161
additional,32
common,56
sponsored,3
administered,3
for,30
including,89
enrollment,6
please,4
contact,2
mc,2
in,139
addition,21
recent,6
filing,7
commission,6
well,40
available,26
via,2
internet,2
investorscvshealthcom,2
what,1
doe,16
mean,1
addressing,4
unique,8
challenge,4
today,4
care,101
environment,4
developing,4
solution,7
lead,4
delivery,21
come,1
over,5
next,4
page,3
youll,1
learn,2
many,10
step,2
taking,3
improve,7
outcome,10
also,70
providing,12
value,127
client,75
were,4
accomplishing,1
broad,4
set,4
across,7
spectrum,1
leverage,5
suite,7
asset,156
through,6
able,8
engage,2
help,15
live,1
healthier,1
life,42
bring,2
optimal,4
closer,1
need,7
our,65
streamlined,1
authorization,13
process,23
specialty,70
customer,49
new,61
option,39
two,14
improving,11
access,16
strategic,5
initiative,21
epic,2
popular,2
electronic,1
record,23
platform,5
meet,8
coordination,1
fragmented,1
system,25
example,7
helped,4
streamline,2
oftenchallenging,2
prior,43
physician,6
get,4
started,2
therapy,10
rapidly,3
compatibility,1
work,4
using,33
different,3
enterprise,13
making,9
even,1
easier,3
maintenance,14
choice,23
give,2
getting,2
day,37
prescription,118
retail,111
location,20
low,1
price,84
mail,52
all,18
includes,57
ondemand,2
launching,1
nation,6
wide,4
nextday,2
offering,19
sameday,4
expect,13
add,3
city,5
progress,3
million,375
enrolled,6
likely,12
achieve,2
adherence,8
fewer,2
touch,2
due,133
streamlining,11
improvement,14
conversion,3
rate,99
preferred,5
medication,10
prescriber,2
made,26
aware,1
alternative,9
within,42
based,73
predictive,3
model,12
increase,61
optimizing,1
timing,12
refill,3
reminder,1
among,22
digitally,2
receptive,1
decrease,20
inclement,1
weather,1
research,1
show,5
plan,129
often,1
feel,1
adequate,6
knowledge,1
use,26
formulary,16
drug,87
covered,12
realtime,2
benefit,111
putting,2
memberspecific,2
hand,5
professional,2
point,9
prescribing,2
as,53
prescribers,2
know,1
cost,185
selected,3
design,9
suggest,1
clinically,7
appropriate,12
identify,5
restriction,4
confirm,1
whether,19
network,67
integrated,9
technology,10
enables,3
pharmacist,10
list,10
deploying,1
machine,1
learning,1
technique,1
determine,14
given,4
individual,14
stop,5
microsegment,1
population,6
derive,1
insight,2
behavior,2
deliver,8
intervention,5
vast,1
central,1
promoting,2
doctor,3
office,8
provide,23
transparent,2
critical,10
decision,4
greater,8
hypertension,2
anti,1
diabetic,1
cholesterol,2
recipient,1
flu,2
vaccine,1
targeted,1
messaging,1
compared,47
control,33
group,26
flagship,2
long,2
provided,36
oneonone,1
counseling,6
call,3
center,7
by,3
applying,2
analytics,2
detailed,4
data,9
treatment,6
may,64
become,6
nonadherent,2
partner,1
include,45
customized,2
message,1
bag,1
exam,2
engagement,2
take,7
half,4
multiple,7
confused,1
thats,1
every,1
offer,23
schedule,1
easytofollow,1
icon,1
personalized,2
guide,1
map,1
exactly,1
unmatched,3
serving,2
term,50
condition,45
costeffective,2
enhances,1
payors,22
alike,1
manage,6
chronic,7
tie,2
reimbursement,30
effectiveness,9
account,41
spending,7
caretm,2
effec,1
tively,5
drawing,1
full,4
range,11
identifying,4
opportunity,4
delivered,18
nearly,8
medical,11
saving,14
per,63
diabetes,5
since,19
launch,2
ago,1
it,5
limit,6
singledigit,1
annually,4
antidiabetic,1
valuebased,1
contracting,3
approach,6
maximize,2
payor,10
aligning,1
actual,29
delivers,1
determined,15
factor,16
survival,1
ability,21
complete,4
course,5
lessens,1
overall,9
impact,44
favorable,10
placement,1
effective,36
utilizing,2
pricing,21
lower,22
category,7
more,5
billion,202
aggregate,46
up,2
spend,3
pmpy,1
potential,14
ac,1
level,20
action,32
pillar,2
world,1
social,3
responsibility,12
support,16
throughout,4
community,10
foundation,1
donated,1
combination,12
grant,20
inkind,1
product,53
contribution,19
volunteer,1
hour,1
investment,37
funded,4
disaster,1
relief,5
effort,19
smoking,1
cessation,1
organiza,1
tions,5
focused,4
understanding,3
illness,1
leader,2
fighting,1
opioid,9
abuse,4
epidemic,3
commitment,13
weve,3
broadened,1
relationship,11
centers,1
top,1
previous,2
medicationassisted,1
recovery,2
service,112
expanded,9
communities,1
total,54
kiosk,1
disposal,1
unit,39
rolling,2
country,4
worth,2
free,3
student,1
educated,1
danger,1
abusing,1
pharmacists,1
teach,1
store,123
retrofitted,1
lighting,1
realizing,1
cumulative,6
longterm,48
sustainable,4
wage,1
resulting,17
reform,2
youth,1
hired,1
fulltime,1
parttime,1
summer,1
position,32
state,53
role,5
manager,10
technician,1
journey,2
toward,2
consumer,15
continued,19
selling,9
end,19
storebrand,2
beauty,4
personal,3
parabens,1
phthalates,1
prevalent,1
formaldehyde,1
donor,1
additionally,5
became,4
national,6
chain,5
remove,1
artificial,1
trans,1
fat,1
