token,frequency
aa,3
annual,99
report,147
pursuant,22
to,14
section,17
or,3
of,65
exchange,76
act,21
transition,9
state,13
jurisdiction,23
incorporation,9
organization,5
number,46
irs,3
employer,1
identification,3
no,38
delaware,3
united,1
states,1
securities,22
dc,1
form,47
k,70
for,54
fiscal,6
year,133
ended,83
december,232
period,93
name,9
registrant,31
specified,6
charter,3
principal,21
executive,24
office,10
telephone,2
including,135
area,15
code,3
inc,109
amphitheatre,1
registered,14
b,47
class,105
a,78
par,6
value,139
goog,1
llc,2
ecurities,1
g,7
yes,1
indicate,6
check,2
mark,3
wellknown,1
seasoned,1
issuer,10
defined,6
rule,9
required,38
file,47
whether,24
ha,53
filed,11
preceding,3
month,15
shorter,4
wa,94
subject,57
filing,3
requirement,13
past,7
day,5
submitted,5
electronically,2
every,6
interactive,4
data,118
regulation,21
st,2
chapter,3
submit,3
disclosure,25
delinquent,1
filer,4
contained,3
herein,13
best,5
knowledge,3
definitive,1
proxy,9
information,85
statement,71
incorporated,17
reference,18
amendment,7
accelerated,2
nonaccelerated,1
emerging,6
growth,76
company,86
reporting,32
if,23
elected,1
use,62
extended,1
complying,2
new,65
revised,1
financial,244
accounting,53
standard,10
provided,17
shell,1
as,107
june,16
aggregate,11
market,97
share,128
held,12
nonaffiliates,3
based,68
upon,15
closing,6
sale,51
price,51
approximately,24
billion,140
purpose,17
calculating,1
assumed,5
outstanding,33
except,13
officer,32
director,39
greater,5
stockholder,43
in,96
case,15
deemed,5
affiliate,7
unless,5
fact,5
circumstance,8
would,21
exercise,3
control,53
hold,5
common,50
stock,161
these,31
assumption,11
constitute,1
admission,1
person,3
may,207
concerning,2
shareholding,1
included,70
january,21
c,21
capital,82
by,6
portions,1
extent,7
stated,9
such,8
within,26
alphabet,21
table,36
contents,1
note,37
about,6
part,31
i,19
item,132
factors,10
unresolved,3
staff,4
properties,5
legal,29
proceedings,2
mine,2
safety,6
ii,68
registrants,5
related,91
and,112
purchases,3
selected,4
managements,20
analysis,25
results,19
operations,20
quantitative,9
qualitative,6
disclosures,5
risk,60
statements,72
supplementary,46
