token,frequency
group,156
pte,13
ltd,23
financial,411
business,125
highlight,3
revenue,33
bn,13
combined,5
volume,74
commodity,88
traded,34
mmt,15
gross,18
proﬁt,22
asset,430
percentage,17
total,69
margin,21
noncurrent,51
nonferrous,12
concentrate,25
reﬁned,4
metal,55
equity,142
mineral,25
average,28
number,25
employee,41
year,288
company,83
directly,28
indirectly,10
owns,5
investment,137
separate,11
distinct,4
entity,29
in,108
publication,2
collective,2
expression,4
may,59
used,53
convenience,2
reference,13
made,45
general,27
likewise,4
word,2
u,30
place,20
refer,24
these,33
also,67
useful,15
purpose,26
served,2
identifying,2
particular,14
ran,1
october,56
september,177
figures,1
period,108
include,44
new,56
reporting,49
requirement,25
metric,24
tonne,21
earnings,16
interest,123
tax,151
depreciation,36
amortisation,24
operating,55
profit,116
excluding,10
share,94
result,98
equityaccounted,41
investees,47
gainslosses,4
divestments,4
subsidiary,68
impairment,92
loss,194
nonoperating,2
income,166
expense,70
calculated,14
comprise,5
consolidated,115
operation,78
office,16
for,53
first,24
time,63
fy,30
includes,37
following,46
consolidation,11
july,13
matsa,10
puma,2
energy,21
excluded,1
account,28
trade,68
brings,1
world,32
closer,2
together,16
it,31
expands,1
wealth,1
nation,1
forge,1
common,2
build,11
mutual,1
trust,4
trafigura,76
make,12
happen,2
and,7
mission,1
responsibly,4
we,100
deploy,2
infrastructure,13
skill,4
global,72
network,13
move,8
physical,52
plentiful,1
needed,5
connecting,1
customer,62
economy,17
quarter,7
century,1
grow,2
prosperity,1
advancing,2
find,1
wwwtrafiguracom,3
glance,2
what,3
directors,12
risk,225
management,115
funding,48
model,59
statement,242
report,50
how,5
manages,14
meet,24
diverse,6
need,21
governance,14
chairman,6
chief,20
executive,12
officer,16
review,28
performance,66
products,6
trading,139
shipping,18
chartering,14
industrial,17
the,632
complemented,1
reflects,8
progress,11
implementing,2
responsible,19
practice,8
present,22
managing,17
social,6
environmental,12
impact,68
information,39
visit,1
responsibility,22
at,15
trafiguras,31
core,11
oil,74
petroleum,9
product,38
transportation,14
across,43
globe,5
our,40
complement,1
enhance,3
activity,80
country,21
logistics,24
ﬁxtures,1
fixture,4
one,52
largest,8
trader,19
presence,5
comprehensive,49
coverage,2
major,17
market,278
as,51
leading,15
negotiate,3
offtake,7
supply,66
agreement,78
miner,1
smelter,13
globally,7
desk,19
closely,3
integrated,11
providing,10
freight,21
service,43
team,52
internally,2
externally,3
professional,7
ﬁnancial,16
multimodal,7
provider,4
focused,14
export,15
driven,6
emerging,3
operates,22
port,31
terminal,16
warehouse,5
transport,11
mining,38
develops,1
project,24
conduct,6
technical,1
audit,77
existing,13
potential,13
partner,8
provides,11
investor,19
specialised,1
alternative,7
solution,6
real,3
private,13
fund,20
multimetals,1
smelting,8
marketleading,1
position,80
zinc,17
lead,18
ofﬁces,1
employees,2
wwwtrafiguracomlocations,1
overview,9
connect,2
counterparties,24
capacity,16
develop,2
reliably,4
efficiently,4
adding,2
value,289
natural,14
resource,14
exceptional,6
chain,12
creation,3
processors,1
store,4
owned,17
third,17
party,32
tankage,2
thirdparty,6
facility,72
blend,4
regional,4
specification,4
strategically,1
located,5
around,15
deliver,5
operate,9
efficient,3
safe,5
high,19
quality,14
barge,3
truck,1
