token,frequency
office,21
wwwcardinalhealthcom,6
health,122
cardinal,87
logo,2
essential,3
to,8
care,30
trademark,8
may,123
registered,11
andor,2
country,26
all,8
mark,10
property,24
respective,13
owner,2
report,39
at,33
fiscal,251
wa,84
year,154
challenge,17
took,3
important,20
action,35
strengthen,3
market,81
position,33
grow,9
scale,8
add,3
new,35
longterm,71
driver,6
growth,56
improve,13
overall,9
balance,58
integrated,13
portfolio,30
these,36
significant,38
positive,6
impact,58
performance,48
next,5
two,16
five,14
while,9
demand,7
healthcare,106
product,237
service,112
provide,29
continues,7
powered,3
demographic,3
change,128
accelerate,5
ahead,3
combination,13
dynamic,9
policy,25
uncertainty,23
economic,21
force,5
made,19
fy,45
among,20
difficult,4
model,20
predict,4
the,274
pronounced,3
business,170
pricing,33
headwind,3
mostly,3
associated,31
generic,51
we,268
talked,3
phenomenon,3
along,7
way,9
also,97
indicated,6
performed,11
extremely,5
well,33
feel,4
confident,3
positioned,5
our,111
remains,3
anchor,3
valuable,10
broader,3
system,45
manages,3
intricate,3
network,9
includes,29
complex,12
contracting,3
global,27
sourcing,14
extensive,4
regulatory,47
interface,4
vital,8
interconnection,3
manufacturer,49
provider,43
patient,60
give,5
u,76
leadership,8
role,11
safest,3
secure,7
pharmaceutical,155
supply,30
chain,24
world,10
ours,3
enormous,5
innovation,4
efficiency,16
term,31
operation,123
return,35
capital,29
and,6
perhaps,3
provides,37
critical,18
thousand,8
retail,8
hospital,33
institutional,4
pharmacy,39
customer,127
partner,6
chairman,10
ceo,2
inc,62
corporate,28
investor,6
information,125
share,180
common,73
listed,8
stock,53
exchange,23
ticker,2
symbol,3
component,23
meeting,2
held,14
local,19
time,55
november,21
headquarters,2
cordially,2
invited,2
attend,2
auditors,2
llp,4
transfer,14
agent,13
registrar,2
shareholders,8
inquiry,4
regarding,39
address,6
correction,2
dividend,27
payment,53
lost,2
certificate,3
ownership,12
contact,2
na,12
po,2
box,2
wwwcomputersharecominvestor,2
financial,220
comprehensive,26
obtained,6
visiting,2
investors,6
page,6
ircardinalhealthcom,4
available,26
historical,24
research,11
analyst,4
coverage,2
past,9
present,22
statement,100
recent,12
company,59
presentation,15
sec,6
filing,7
governance,9
guideline,5
board,7
committee,3
charter,3
this,39
including,126
k,123
q,31
published,4
literature,2
without,11
charge,22
upon,30
written,4
request,5
department,10
calling,3
us,20
website,11
channel,10
distribution,91
news,5
release,5
earnings,158
upcoming,10
event,22
routinely,2
posted,5
accessible,2
in,96
addition,40
allows,6
interested,2
person,6
sign,2
automatically,2
receive,14
email,2
alert,2
post,3
certain,74
for,23
noninvestor,2
related,92
please,2
call,2
main,2
telephone,3
number,27
cash,130
declaration,2
record,14
date,41
quarter,59
st,2
nd,2
rd,3
th,2
october,12
january,11
april,12
july,33
per,50
amount,127
still,3
doubt,2
notably,1
seeing,1
little,3
benefit,53
launch,10
weighed,1
heavily,1
taking,4
employing,1
advanced,1
analytics,1
strategy,5
reducing,4
cost,157
pursuing,1
novel,1
approach,16
consumer,9
offering,13
step,6
level,28
line,17
item,28
fill,1
rate,132
high,11
retention,1
outstanding,46
group,15
negotiate,4
inclusion,2
serving,3
member,19
support,21
work,19
suite,1
growing,2
medication,18
management,62
program,67
telepharmacy,1
inventory,75
reimbursement,5
help,9
enable,2
better,16
compete,7
serve,9
built,2
strong,11
joint,5
venture,7
contribute,3
nicely,1
source,13
strength,4
recently,1
weve,6
designed,8
cvs,9
jointly,1
offer,6
considerably,1
smaller,5
opportunity,5
believe,31
beneficial,4
specialty,23
solutions,1
generated,5
annual,12
sale,42
exceeding,2
billion,64
dollar,12
grown,2
dimension,1
expanding,1
therapeutic,1
reach,3
acute,1
base,7
clinician,1
physician,12
practice,11
expect,19
trend,9
continue,17
biopharma,1
obtain,14
approval,15
make,20
informed,1
decision,10
expand,5
hub,1
improves,1
access,12
adherence,1
helping,10
ensure,5
get,1
right,12
medicine,1
stay,1
compliant,1
treatment,8
pathway,1
one,19
million,320
month,11
of,5
particular,5
note,47
alpha,1
radiopharmaceutical,10
manufacturing,30
facility,69
received,10
first,33
commercial,28
batch,1
manufactured,7
june,231
ha,51
already,1
used,38
treat,1
segment,139
showed,1
excellent,5
broad,7
medicalsurgical,2
unit,60
strongest,1
drove,1
surgical,10
kitting,1
lab,2
medical,49
postacute,7
activity,34
include,32
home,12
ago,3
brand,6
contained,3
category,13
today,6
nearly,7
skus,3
spanning,3
seek,7
standardization,1
clinical,8
differentiation,1
as,35
integrate,4
newly,1
acquired,54
medtronic,6
grows,1
always,1
placed,1
top,3
priority,4
very,1
early,8
integration,9
clear,3
given,5
jj,1
would,24
need,11
navigate,1
infrastructure,5
fully,2
stand,1
achieving,3
target,12
synergy,5
take,19
longer,1
originally,1
modeled,1
creating,3
platform,1
taken,5
build,3
prove,1
particularly,1
operates,7
outside,12
on,9
side,2
considerable,1
progress,4
saw,3
solid,3
pacific,1
latin,1
slow,1
start,1
merged,1
organization,18
getting,1
sea,1
leg,1
encouraging,1
let,3
turn,4
transaction,30
closed,11
late,2
ended,76
thrilled,2
radar,2
many,18
it,11
fit,2
naturally,2
across,15
continuum,5
put,2
expertise,4
enterprise,13
strengthens,2
ability,24
multiple,5
there,5
much,2
done,4
pleased,2
welcome,2
colleague,4
around,9
highly,15
talented,2
people,10
value,180
commitment,18
quality,21
navigated,2
challenging,4
exciting,3
remained,4
passionate,2
safety,9
firmly,4
focused,4
delivering,2
keeping,2
competitive,8
best,3
maintained,7
perspective,5
enduring,4
with,12
front,2
center,14
drive,3
align,2
full,10
advantage,4
enhance,7
positioning,2
execution,2
committed,18
regularly,8
review,10
capable,2
establishing,5
furthers,2
mission,2
effective,57
safe,5
discipline,2
mind,4
evaluating,14
aspect,4
alignment,2
goal,7
outgrowth,2
process,24
exploring,3
strategic,7
alternative,5
shown,3
since,22
acquisition,127
building,7
clearly,2
potential,12
however,15
attain,2
investment,32
effectively,6
deployed,4
part,27
operating,94
long,4
game,2
create,10
stakeholder,5
intend,6
think,2
future,63
negatively,7
move,4
beyond,6
see,15
historic,2
remember,2
similar,21
another,4
provided,19
insight,2
said,2
needed,6
key,15
reliable,2
spinoff,3
end,19
delivered,3
total,32
shareholder,27
reinvested,8
financially,2
play,3
transformation,2
look,2
backdrop,2
topic,1
you,3
visible,1
national,15
opioid,9
epidemic,3
making,5
serious,3
effort,10
opiate,1
crisis,5
like,2
others,5
touched,1
personally,2
public,17
deeply,3
troubled,1
devastating,1
drug,25
addiction,1
community,23
encouraged,1
come,2
together,2
maker,1
acknowledge,1
multidimensional,1
problem,4
addressed,1
meaningfully,5
single,5
player,1
standalone,1
search,3
blame,1
enemy,1
solution,14
addressing,5
requires,30
open,1
dialogue,1
coordination,5
nine,2
launched,1
initiative,7
combat,7
abuse,10
misuse,7
wider,1
partnering,1
law,52
enforcement,3
educator,1
working,10
promote,5
education,6
prevention,5
donation,3
implement,6
disposal,22
effect,21
hardest,1
hit,1
engaging,3
regulator,4
nonprofit,2
greatest,1
continuing,36
critically,1
team,6
remain,7
aligned,1
providing,5
necessary,7
spite,1
staying,1
thing,6
i,3
appreciative,1
thank,1
scalable,1
ecosystem,1
thrive,1
constantly,3
changing,4
rx,2
manufacture,24
unique,4
were,1
nationwide,1
clinic,3
headquartered,2
ambulatory,7
surgery,7
laboratory,12
worldwide,3
approximately,16
deliver,2
costeffective,4
connects,2
payer,11
pharmacist,7
experience,14
security,53
proud,2
reduce,13
life,25
globe,2
lead,8
improved,1
outcome,16
entire,2
understand,1
happens,1
pay,8
inflection,1
point,12
aging,2
population,1
emerging,5
continued,7
debate,1
substantial,8
thoughtful,1
adaptive,3
meaningful,2
everyone,2
achieve,4
distributor,21
obligation,71
society,1
costefficient,1
kind,1
hundred,2
dispense,1
prescribers,1
diligently,1
within,39
prevent,5
diversion,8
pain,6
illegitimate,1
inappropriate,1
responsibility,7
seriously,1
core,6
success,4
combatting,2
prescription,25
controlled,14
substance,11
yet,10
contributed,9
issue,19
multifaceted,2
regulated,6
stateoftheart,2
control,45
legitimate,2
although,8
prescribe,2
recognize,16
alongside,2
participant,13
industry,17
leader,3
devastation,2
caused,7
family,2
solve,2
operate,17
rigorous,5
internal,34
decade,4
funded,8
travel,1
a,32
visit,2
typically,6
ﬁlled,2
pharmacies,1
restock,1
placing,1
order,11
distributors,2
purchase,46
securely,1
transport,1
licensed,1
citizenship,3
mean,3
going,4
traditional,2
depend,5
fulfill,3
strive,3
responsible,6
steward,1
resource,7
adhere,1
code,3
integrity,4
ethic,2
generation,2
giving,1
back,4
isnt,1
priorityits,1
engrained,1
culture,1
difference,7
foundation,4
annually,3
grant,19
veteran,1
encourage,3
involvement,2
scholarship,1
funding,6
sustainability,3
great,1
pride,2
depends,5
conducting,2
standards,5
authorized,5
supported,2
senior,8
chief,40
legal,22
compliance,16
officer,56
maintain,24
international,12
engages,1
supplier,21
globally,1
contract,70
require,22
conduct,9
ethical,2
manner,3
consistent,8
employee,50
contractor,2
minimize,4
environment,12
workrelated,1
illness,1
injury,5
environmental,4
incident,3
preventable,1
vision,1
safely,2
environmentally,1
awardwinning,1
established,14
three,15
principle,11
guide,1
every,6
accordance,23
waste,2
reuse,1
recycling,1
energy,6
selection,1
use,47
greenhouse,1
gas,3
emission,2
preference,1
renewable,1
design,5
consumption,1
natural,4
requirement,33
maximize,2
functionality,1
participate,8
following,70
founding,1
sponsor,1
greenhealths,1
greening,1
room,3
managers,1
result,115
stewardship,1
ranking,1
green,1
feasible,1
applicable,19
director,22
ethnically,1
gender,1
diverse,3
robust,1
set,4
apart,1
competition,6
deep,1
rich,1
belief,5
fostering,1
inclusive,2
optimistic,1
professionally,1
enjoy,1
contribution,7
achievement,6
tenaciously,1
dedicated,2
recruiting,1
retaining,4
workforce,3
firm,6
varied,1
background,1
viewpoint,1
stronger,1
innovative,2
cultivating,1
crucial,1
diversity,2
throughout,4
workplace,1
accurately,3
reflects,8
marketplace,1
places,1
companies,1
executive,41
women,1
citizen,1
located,3
through,1
