token,frequency
securities,38
dc,17
form,138
k,349
annual,63
report,112
pursuant,107
to,30
section,29
or,3
of,34
exchange,28
act,95
for,171
fiscal,33
year,317
ended,120
december,602
commission,37
file,57
number,141
name,2
registrant,16
specified,58
charter,35
chartered,3
corporation,17
state,32
jurisdiction,2
incorporation,1
organization,45
nw,3
address,23
principal,193
executive,350
office,28
including,255
zip,1
code,10
telephone,1
area,60
registered,24
b,26
g,4
preferred,484
stock,593
series,72
t,4
stated,49
value,562
per,59
share,188
without,42
par,9
mandatory,5
convertible,12
fixedtofloating,1
noncumulative,8
s,4
r,8
q,28
p,4
o,3
n,3
m,3
l,10
i,6
h,3
f,117
e,9
d,4
check,10
mark,17
wellknown,1
seasoned,1
issuer,6
defined,39
rule,70
yes,6
indicate,8
required,138
whether,74
ha,226
filed,78
preceding,30
month,43
shorter,3
period,242
wa,272
subject,112
filing,21
requirement,106
past,32
day,52
submitted,9
electronically,2
posted,21
corporate,103
web,1
site,1
every,11
interactive,1
data,96
chapter,2
submit,20
post,8
disclosure,72
delinquent,77
filer,9
contained,9
herein,3
best,9
knowledge,9
definitive,1
proxy,4
information,224
statement,177
incorporated,37
reference,74
amendment,47
large,29
accelerated,9
nonaccelerated,2
smaller,9
reporting,101
company,196
emerging,7
growth,14
see,60
definition,16
do,1
if,82
elected,15
use,126
extended,4
transition,4
complying,3
new,126
revised,24
financial,629
accounting,141
standard,79
provided,76
shell,1
the,770
aggregate,61
market,363
common,152
held,128
nonaffiliates,1
computed,3
last,13
reported,65
sale,131
price,155
quoted,12
june,39
business,650
recently,8
completed,34
second,23
quarter,136
approximately,85
billion,305
as,201
january,74
outstanding,151
table,129
part,60
introduction,2
summary,45
residential,39
mortgage,999
legislation,40
regulation,93
employees,1
where,3
you,5
can,4
find,7
forwardlooking,21
statements,103
item,42
a,75
risk,793
factors,30
unresolved,2
staff,4
comments,2
properties,5
legal,58
proceedings,5
mine,1
safety,11
disclosures,3
ii,4
selected,13
managements,6
discussion,73
analysis,45
condition,198
results,24
operations,16
key,26
indicators,4
consolidated,403
management,366
offbalance,18
sheet,123
arrangements,9
critical,27
policies,37
glossary,6
terms,25
used,88
this,75
quantitative,7
qualitative,6
supplementary,2
changes,22
disagreements,1
accountants,1
controls,7
procedures,11
other,188
iii,7
directors,47
officers,21
governance,55
page,3
compensation,288
committee,69
assessment,65
related,202
stockholder,37
matters,6
certain,149
relationships,8
transactions,24
director,223
independence,43
relating,93
persons,9
iv,2
exhibits,7
we,737
conservatorship,268
fhfa,97
acting,20
conservator,142
since,71
september,77
succeeded,5
right,75
title,17
power,45
privilege,10
shareholder,47
officer,180
respect,65
asset,413
delegated,14
authority,62
conduct,21
daytoday,4
operation,154
our,340
fiduciary,7
duty,43
person,17
entity,103
except,35
accordingly,24
obligated,12
consider,35
interest,510
holder,53
equity,74
debt,428
security,622
unless,23
specifically,13
directed,29
termination,45
date,114
know,6
terminate,22
change,288
made,69
following,131
ownership,41
current,142
hold,48
u,360
terminated,25
continue,92
exist,12
continues,16
option,45
reform,24
housing,192
finance,66
system,79
result,351
agreement,352
directive,7
permitted,28
retain,40
capital,191
reserve,127
pay,68
dividend,233
distribution,31
also,247
