token,frequency
report,176
for,438
year,415
ended,106
december,372
certain,10
statement,135
document,4
purely,1
historical,6
information,58
including,93
estimate,22
projection,1
relating,21
business,391
plan,55
objective,15
expected,49
operating,73
result,57
assumption,24
upon,6
based,160
forwardlooking,14
current,73
expectation,3
subject,25
risk,142
uncertainty,26
may,79
cause,7
actual,20
differ,5
materially,4
a,118
detailed,1
discussion,8
uncer,1
tainties,1
could,5
event,21
included,34
financial,507
available,10
website,3
see,4
also,36
note,51
preamble,1
ii,8
overview,13
sung,246
electronics,141
table,12
contents,1
certification,9
i,12
businesses,3
iii,6
affairs,8
iv,4
management,181
analysis,13
v,13
auditors,2
vi,2
corporate,20
governance,4
vii,2
shareholders,5
viii,2
executives,5
employees,4
ix,2
affiliates,5
subsidiaries,19
x,26
related,97
party,63
transactions,13
xi,6
other,207
letter,1
we,33
ceo,14
executive,49
company,221
charge,8
reporting,61
certify,1
reviewed,4
annual,23
knowledge,3
doe,18
contain,3
untrue,1
material,53
fact,3
omit,1
intentionally,1
misleading,1
fairly,3
presented,25
respect,14
condition,41
operation,35
cash,138
flow,60
period,78
confirm,2
operates,17
defined,43
legal,10
commercial,6
name,20
b,67
date,120
establishment,12
sec,19
wa,121
established,14
january,72
held,19
initial,9
public,17
offering,28
june,24
changed,15
following,38
resolution,55
passed,1
agm,6
shareholder,69
february,23
c,43
address,7
phone,12
number,61
language,6
headquarter,2
http,1
wwwsamsungcomsec,1
d,19
the,492
e,60
core,12
consists,16
division,83
operate,6
independently,1
im,26
technology,129
mobile,79
communications,4
ds,42
device,98
solutions,11
subsidiary,239
produce,6
automotive,22
component,40
products,4
tvs,21
monitor,38
refrigerator,16
washing,6
machine,6
air,20
conditioner,14
etc,197
network,13
system,61
computer,8
nand,5
flash,6
oled,8
smartphone,29
panel,104
tv,120
unit,49
infotainment,10
telematics,7
speaker,9
global,54
firm,23
comprised,7
headquarters,18
collectively,2
across,4
world,44
regional,20
ce,35
divisions,7
leading,8
digital,4
era,2
continuously,4
new,92
product,264
featuring,4
innovative,15
unique,2
design,88
enhanced,19
value,250
proposition,1
ha,129
maintained,10
position,120
market,197
leader,7
consecutive,3
leveraging,3
competitive,10
advantage,7
hardware,4
well,25
software,15
driven,6
feature,26
within,58
portfolio,9
continue,20
expand,10
leadership,19
edge,9
premium,44
segment,31
k,29
qled,18
ultralarge,12
sell,13
smart,20
smartphones,21
tablet,12
wearable,6
key,20
developed,7
lineup,26
ranging,4
lowend,3
right,62
model,35
achieved,31
growth,44
advanced,10
emerging,4
series,4
lead,15
deliver,5
exceptional,1
user,44
experience,70
form,10
factor,26
flexible,4
highdefinition,11
camera,17
biometric,2
sensor,38
battery,4
charger,1
improving,12
capability,13
payment,46
service,131
platform,10
bixby,3
investing,7
future,52
driver,3
healthcare,1
ar,9
vr,1
at,6
time,70
g,60
endtoend,1
solution,44
encompass,2
handset,1
chipsets,1
commercialization,5
lsi,8
foundry,12
make,12
manufacture,49
application,30
processor,2
aps,13
chip,20
consignment,1
production,134
semiconductor,72
dp,35
display,83
constantly,3
work,21
increase,45
influence,1
endproduct,1
manufacturer,4
create,8
demand,44
technological,9
breakthrough,2
development,37
high,37
quality,77
done,1
serve,3
brain,1
productsand,1
memory,49
like,9
via,43
capacity,43
density,4
top,6
sustaining,1
cost,131
competitiveness,29
applying,8
latest,7
process,53
iteration,1
complacent,1
expanding,21
focus,17
include,44
stay,4
forefront,3
differentiated,15
ciss,1
strengthening,14
manufacturing,21
in,260
h,11
introduced,6
first,61
nano,13
manufactured,1
gain,41
developing,11
nextgeneration,21
gate,1
around,6
diversifying,4
includes,46
ddis,2
pmics,2
main,8
behind,3
increased,29
adoption,7
release,3
applicationssuch,1
foldable,9
laptop,4
automotiveshas,1
expanded,9
overall,12
meanwhile,3
large,22
focusing,6
qd,3
enhancing,10
continuous,3
improvement,11
productivity,9
develops,4
connected,22
automaker,3
consumer,18
worldwide,3
car,6
audio,80
visual,6
professional,28
internationally,3
renowned,3
brand,16
employ,2
internal,54
strategic,15
acquisition,90
detail,10
f,23
affiliate,30
regulation,66
fair,150
trade,45
act,23
group,40
total,118
domestic,22
reduction,13
among,14
groups,1
listed,14
unlisted,81
as,90
sdi,32
industries,39
securities,14
engineering,30
s,71
cvnet,3
corporation,30
steco,6
semes,37
sra,5
asset,405
secui,3
stm,3
openhands,2
tss,3
scrm,3
hdc,5
seri,10
sbtm,9
liquidated,2
longer,5
overseas,37
consolidated,113
numbered,1
addition,28
compared,24
below,1
list,4
major,66
sea,15
jul,22
electronic,100
good,75
sale,273
ov,241
er,247
mil,67
classified,23
yn,1
equipment,45
dec,111
holding,30
appliance,32
ev,2
llc,99
smarthomedevice,1
shi,3
jun,45
ent,4
iew,2
serv,4
ice,18
oct,19
rd,89
snx,2
aug,20
snxf,2
venture,81
investment,128
ssi,5
sas,14
feb,16
sii,3
de,50
samex,5
seha,2
home,32
ork,2
seca,5
adv,2
ertising,2
tex,1
messaging,1
sem,6
sedam,4
semi,6
n,98
y,139
seven,2
marketing,22
sepa,2
consulting,2
da,16
amazonia,8
ltda,9
seda,9
jan,25
seasa,6
sech,6
sac,5
sepr,5
apr,21
provider,29
srl,24
mex,4
ico,10
rl,14
cv,16
coinv,1
est,1
lp,34
inv,10
estments,1
integrated,8
estment,19
enture,2
materialia,3
materials,3
limited,88
partnership,6
sep,21
seuk,5
sel,2
gmbh,62
sehg,3
sseg,2
seg,5
sesa,3
sef,5
seh,6
sro,18
sei,4
sels,5
logistics,8
sebn,8
processing,12
serom,2
spzoo,8
sepol,3
ssel,2
gmbhsesg,1
siaseb,1
seeh,8
sepm,6
smsa,4
segr,3
formerly,6
seace,2
center,25
sndc,2
amx,12
uk,15
seo,3
llcsrr,1
nov,38
secc,2
cambridge,2
snc,10
financing,19
sca,10
sewa,2
seea,2
sge,3
sesar,7
seil,2
sepak,2
ssa,6
pty,6
setk,4
sirc,3
selv,5
corephotonics,6
mphony,4
private,20
ltd,166
sjc,6
srj,3
sej,2
m,37
sdn,19
bhd,15
sdma,2
sema,3
sapl,8
indiabangalore,3
priv,5
ate,16
snsl,2
seau,3
stin,1
tse,5
lse,2
sepco,2
sdv,5
sme,11
srbd,3
sev,9
thainguyen,4
co,258
sevt,5
hcmc,3
complex,7
sehc,6
pte,6
sdd,3
sdt,2
sehk,7
ssec,3
ssece,2
scic,10
src,3
guangzhou,2
chinashenzhen,5
srcshenzhen,3
xian,8
sehz,6
tsec,3
set,26
srcbeijing,3
tstc,3
sss,5
sesc,3
ssm,2
lcd,9
ssl,4
sset,3
telecom,1
sscr,4
srcnanjing,3
scs,6
sscx,5
led,13
tsled,2
technologies,9
sy,8
stem,10
semiconductorfpd,1
repair,3
dow,1
oo,8
facto,2
krw,169
billion,71
additional,14
changes,25
meacis,1
americas,8
harman,26
snn,2
usa,10
inc,86
integration,4
europecismea,3
akg,5
acoustics,5
duran,5
bv,5
iberia,1
becker,3
systems,3
services,11
poland,5
printeron,2
surfkitchen,2
vfx,2
ipsg,1
fty,1
printing,16
optoelectronics,2
sprinting,7
international,9
inspiration,2
matters,5
knight,2
image,87
france,4
bvba,2
red,11
bend,11
softw,6
studer,5
ersec,2
epe,4
arcam,1
malay,1
sia,5
singapore,5
insp,2
india,7
dev,6
elopment,7
kk,1
europecis,4
zhilabs,2
sl,4
svic,8
cs,3
nex,1
usdx,1
joy,1
endeleo,1
pv,1
sbsc,4
foodient,4
mea,3
credit,47
rating,17
assessed,2
two,14
external,31
agency,17
secs,1
aa,11
stable,3
outlook,4
rated,4
range,25
bond,43
aaac,7
aaad,3
review,36
issued,27
debt,50
securitiesfor,1
definition,5
aaa,2
aaaaaa,2
grade,3
ability,13
repay,4
obligation,45
lowest,2
level,31
low,14
uppermedium,1
baabaabaa,1
bbbbbbbbb,1
medium,1
moderate,1
speculative,6
substantial,2
bbb,1
highly,3
likelihood,1
near,1
default,10
prospect,2
recovery,6
principal,15
interest,105
typically,1
little,2
cc,2
extremely,1
strong,10
meet,13
commitment,9
highest,11
very,1
susceptible,2
adverse,4
effect,49
change,95
economic,16
relatively,1
ongoing,1
exposure,11
impair,2
more,6
vulnerable,3
nonpayment,4
bb,8
likely,10
dependent,3
favorable,4
yet,5
occurred,4
virtual,2
certainty,2
lower,9
ultimate,5
visàvis,1
higher,15
breach,1
imputed,1
promise,1
filing,2
bankruptcy,5
petition,1
taking,5
similar,8
action,3
history,6
incorporated,5
spun,4
merged,19
sta,2
disclosed,8
outline,1
transfer,15
security,62
acquired,37
share,264
sold,10
location,11
plp,9
package,6
head,35
office,19
located,3
there,10
important,10
on,25
independent,90
directors,56
hanjoong,2
reappointed,7
three,19
expiring,1
term,36
retired,26
newly,24
appointed,40
director,105
october,21
extraordinary,2
general,26
meeting,40
resigned,7
expired,3
march,21
consisted,3
five,13
suk,3
choi,1
six,5
kz,1
central,5
llp,7
respectively,25
newnet,1
communication,20
sigmast,1
germany,5
sa,17
mergers,1
completed,8
full,23
ownership,74
stake,1
electromechanics,19
organizational,3
structure,22
reorganized,2
team,50
november,28
divided,5
before,6
after,10
medical,9
devices,3
organization,25
syslsi,12
cis,15
southwest,12
southeast,12
from,4
quarter,8
excluded,14
paidin,2
capital,45
no,7
reported,15
past,16
postsplit,3
basis,70
cumulative,20
totaled,3
registered,12
common,39
nonvoting,3
preferred,33
canceled,1
accordance,86
outstanding,17
stock,87
authorized,4
cancellation,5
redemption,4
iiiii,1
treasury,12
ivv,1
conducted,21
split,10
effective,11
fro,38
lowering,2
par,8
every,4
mmon,1
part,21
return,12
policy,47
method,34
type,19
periodstart,1
periodend,1
disposal,36
intramarket,1
direct,18
dividend,45
limit,31
equity,100
noncumulative,2
entitled,6
voting,38
represents,14
relevant,31
law,35
thus,2
classification,10
shares,3
according,46
special,12
account,18
pursuant,6
koreas,1
exercise,14
vote,1
agenda,8
appointment,15
dismissal,3
revision,3
dividends,6
portion,34
profit,199
returned,3
way,5
carefully,1
considers,2
sustainable,4
performance,118
determining,5
scale,4
activity,78
paid,68
recent,10
fiscal,6
follows,98
per,51
payout,1
ratio,34
yield,3
million,244
calculated,40
attributable,26
owner,26
parent,30
basic,12
earnings,26
calculation,9
eps,1
statementsinⅲ,1
this,9
relate,3
generally,6
identified,8
phrase,4
containing,2
word,4
belief,8
expects,4
anticipates,2
foresees,2
forecast,11
meaning,2
these,22
guarantee,38
involve,2
known,4
unknown,2
affect,10
achievement,13
making,14
different,11
expressed,4
implied,2
positively,2
negatively,3
trends,2
domestically,4
abroad,5
exchange,80
rate,141
decision,22
purchase,22
unexpected,2
sudden,2
assumes,2
revise,2
update,4
reflect,5
arise,7
responsible,8
nine,3
organized,1
twopronged,1
framework,1
consisting,3
units,1
comprises,3
semiconductorrelated,1
tftlcd,2
dram,16
sam,22
maintains,10
korea,14
along,3
andor,6
situated,3
sales,30
retail,2
aftersales,1
africa,1
texas,1
hungary,6
excluding,15
numerous,7
site,14
hhps,3
vietnam,10
dps,1
region,14
facility,20
others,32
combined,4
since,14
demonstration,1
true,1
television,1
later,4
mass,16
color,35
creation,4
flat,13
penetration,3
country,6
reached,2
stagnated,1
industry,35
regained,1
momentum,1
launch,7
fptvs,2
pdps,1
especially,3
expansion,7
broadcasting,1
replaced,2
back,9
picture,18
sharp,2
decline,4
price,58
saw,1
rise,2
internet,3
video,7
birth,2
evolution,1
continued,3
boasting,2
significantly,6
followed,2
trend,7
toward,3
highresolution,12
screen,11
accelerating,3
due,40
intensified,2
competition,14
accordingly,2
player,11
highquality,6
power,27
rising,10
slim,4
ecofriendly,4
light,14
unitswhich,1
brightness,10
contrast,3
energy,15
efficiencyhave,1
become,4
mainstream,2
by,4
previous,35
hovering,1
largesized,2
yearonyear,17
ultra,5
inch,5
larger,4
grew,4
approximately,14
effort,5
dedication,1
q,30
data,27
strive,4
innovation,11
sound,17
hold,6
fierce,3
expands,1
revenue,53
research,25
fourteen,1
straight,4
claiming,1
one,45
spot,1
created,2
category,10
releasing,2
accurate,4
expression,1
regardless,8
allowing,3
viewer,2
enjoy,4
unsurpassed,1
furthermore,3
collaborating,1
artist,1
gallery,3
exhibit,1
famous,2
art,1
personal,3
transforming,1
living,1
space,7
aesthetically,1
pleasing,1
moreover,5
